geometry;og_line_id;type;censored;f_set;length;id;Area;b_group
LINESTRING Z (7.122616817737182 13.41428892860733 0, 5.053646834516887 16.79168821934566 0);1119;fracture;0;1;3.9607;;;-9999
LINESTRING Z (5.053646834516887 16.79168821934566 0, 4.0600240092101405 18.41368421381104 0);1120;fracture;0;1;1.9021;;;-9999
LINESTRING Z (4.0600240092101405 18.41368421381104 0, 3.6684840043633713 19.052836519252853 0);1121;fracture;0;1;0.7495;;;-9999
LINESTRING Z (3.6684840043633713 19.052836519252853 0, 3.4020163840427577 19.487819897056525 0);1122;fracture;1;1;0.5101;;;-9999
LINESTRING Z (21.28247391814677 -8.346765284155927 0, 21.124609867035826 -8.089067038855472 0);1123;fracture;1;1;0.3022;;;-9999
LINESTRING Z (21.124609867035826 -8.089067038855472 0, 20.583349343527672 -7.205510040432623 0);1124;fracture;0;1;1.0362;;;-9999
LINESTRING Z (20.583349343527672 -7.205510040432623 0, 19.75562478974359 -5.854327401946075 0);1125;fracture;0;1;1.5846;;;-9999
LINESTRING Z (19.75562478974359 -5.854327401946075 0, 19.42775059705268 -5.319103558764889 0);1126;fracture;0;1;0.6277;;;-9999
LINESTRING Z (19.42775059705268 -5.319103558764889 0, 16.58008442218599 -0.6705558286114552 0);1127;fracture;1;1;5.4514;;;-9999
LINESTRING Z (15.708687025614994 0.7519186263099861 0, 15.708687025614994 0.7519186263099862 0, 15.708687025614994 0.7519186263099862 0, 14.95361370518264 1.9845049458632424 0);1128;fracture;1;1;1.4455;;;-9999
LINESTRING Z (14.95361370518264 1.9845049458632424 0, 14.892953709712474 2.0835266945298203 0);1129;fracture;0;1;0.1161;;;-9999
LINESTRING Z (14.892953709712474 2.0835266945298203 0, 14.607767479663378 2.549066445665782 0);1130;fracture;0;1;0.5459;;;-9999
LINESTRING Z (14.607767479663378 2.549066445665782 0, 14.218429891881128 3.184623511982843 0);1131;fracture;0;1;0.7453;;;-9999
LINESTRING Z (14.218429891881128 3.184623511982843 0, 13.21741113409512 4.818692671990684 0);1132;fracture;1;1;1.9163;;;-9999
LINESTRING Z (12.56302100153843 5.886923138110404 0, 12.525007746991138 5.9489762079895785 0);1133;fracture;1;1;0.0728;;;-9999
LINESTRING Z (12.352164755308822 6.2311261677528105 0, 12.177700932199448 6.515921982679024 0);1134;fracture;1;1;0.334;;;-9999
LINESTRING Z (12.177700932199448 6.515921982679024 0, 11.981973442519207 6.835428737337269 0);1135;fracture;0;1;0.3747;;;-9999
LINESTRING Z (11.981973442519207 6.835428737337269 0, 11.546143912654626 7.546879535070147 0);1136;fracture;0;1;0.8343;;;-9999
LINESTRING Z (11.546143912654626 7.546879535070147 0, 11.34518569111137 7.874924968504531 0);1137;fracture;1;1;0.3847;;;-9999
LINESTRING Z (9.576855914095175 10.761557342643743 0, 9.177044639123384 11.414211720169885 0);1138;fracture;1;1;0.7654;;;-9999
LINESTRING Z (8.559059333693162 12.423014723197555 0, 5.898223117360183 16.766580083109787 0);1139;fracture;1;1;5.0938;;;-9999
LINESTRING Z (5.898223117360183 16.766580083109787 0, 5.702254604417607 17.086480285619796 0);1140;fracture;0;1;0.3752;;;-9999
LINESTRING Z (5.702254604417607 17.086480285619796 0, 5.462261796701541 17.478246016943235 0);1141;fracture;0;1;0.4594;;;-9999
LINESTRING Z (5.462261796701541 17.478246016943235 0, 4.74824340328228 18.643814021827897 0);1142;fracture;1;1;1.3669;;;-9999
LINESTRING Z (22.548049826731337 -9.05911579167385 0, 21.721860262991573 -7.710438880350587 0);1143;fracture;1;1;1.5816;;;-9999
LINESTRING Z (21.721860262991573 -7.710438880350587 0, 18.99598414222625 -3.2607019815175238 0);1144;fracture;0;1;5.2183;;;-9999
LINESTRING Z (18.99598414222625 -3.2607019815175238 0, 17.316014768190186 -0.5183096711659716 0, 17.316014768190186 -0.5183096711659716 0, 17.316014768190186 -0.5183096711659713 0);1145;fracture;1;1;3.2161;;;-9999
LINESTRING Z (16.66961193154316 0.536882284120341 0, 16.439968954508704 0.9117528883579182 0, 16.439968954508704 0.9117528883579182 0, 16.439968954508704 0.9117528883579191 0);1146;fracture;1;1;0.4396;;;-9999
LINESTRING Z (16.282714064545985 1.1684567352636923 0, 15.78215957717988 1.9855649506157766 0);1147;fracture;1;1;0.9582;;;-9999
LINESTRING Z (15.78215957717988 1.9855649506157766 0, 15.040073780933737 3.196950356027844 0);1148;fracture;0;1;1.4206;;;-9999
LINESTRING Z (15.040073780933737 3.196950356027844 0, 13.94172628598771 4.989899543546317 0);1149;fracture;1;1;2.1026;;;-9999
LINESTRING Z (13.866292190660648 5.113038623436959 0, 13.615534270661115 5.522377390080277 0);1150;fracture;1;1;0.48;;;-9999
LINESTRING Z (13.615534270661115 5.522377390080277 0, 12.951471267875164 6.606397908891269 0);1151;fracture;0;1;1.2713;;;-9999
LINESTRING Z (12.951471267875164 6.606397908891269 0, 12.657613259500243 7.086093524155091 0);1152;fracture;0;1;0.5625;;;-9999
LINESTRING Z (12.657613259500243 7.086093524155091 0, 12.308435366928002 7.656093657689858 0);1153;fracture;0;1;0.6684;;;-9999
LINESTRING Z (12.308435366928002 7.656093657689858 0, 12.01070350825579 8.14211296993943 0);1154;fracture;1;1;0.57;;;-9999
LINESTRING Z (10.194347367719336 11.107143874461185 0, 9.946767749959498 11.51129436103415 0);1155;fracture;1;1;0.474;;;-9999
LINESTRING Z (9.946767749959498 11.51129436103415 0, 8.53800799505985 13.81096242562983 0);1156;fracture;0;1;2.6969;;;-9999
LINESTRING Z (8.53800799505985 13.81096242562983 0, 8.439791178821139 13.971292158875594 0);1157;fracture;0;1;0.188;;;-9999
LINESTRING Z (8.439791178821139 13.971292158875594 0, 8.379176037923918 14.070240686662176 0);1158;fracture;0;1;0.116;;;-9999
LINESTRING Z (8.379176037923918 14.070240686662176 0, 8.163180226858126 14.422833573466944 0);1159;fracture;0;1;0.4135;;;-9999
LINESTRING Z (8.163180226858126 14.422833573466944 0, 6.559716593641324 17.040337443253396 0, 6.559716593641324 17.040337443253396 0, 6.559716593641323 17.0403374432534 0);1160;fracture;1;1;3.0696;;;-9999
LINESTRING Z (23.903578155520517 -9.918305181661388 0, 22.32186634430527 -7.336309119526148 0);1161;fracture;1;1;3.028;;;-9999
LINESTRING Z (22.32186634430527 -7.336309119526148 0, 19.666514242857982 -3.001696062390409 0);1162;fracture;0;1;5.0833;;;-9999
LINESTRING Z (19.666514242857982 -3.001696062390409 0, 18.471984968279536 -1.0517391478642821 0);1163;fracture;0;1;2.2868;;;-9999
LINESTRING Z (18.471984968279536 -1.0517391478642821 0, 17.8452038672246 -0.0285778341093829 0);1164;fracture;1;1;1.1999;;;-9999
LINESTRING Z (17.56939118848211 0.4216604743805359 0, 17.535768311118783 0.4765466656160124 0);1165;fracture;1;1;0.0644;;;-9999
LINESTRING Z (17.535768311118783 0.4765466656160124 0, 17.437319258188857 0.6372555034609493 0);1166;fracture;0;1;0.1885;;;-9999
LINESTRING Z (17.437319258188857 0.6372555034609493 0, 16.62463876358549 1.963880127467417 0);1167;fracture;0;1;1.5558;;;-9999
LINESTRING Z (16.62463876358549 1.963880127467417 0, 15.91406271611032 3.1238288257191447 0);1168;fracture;0;1;1.3603;;;-9999
LINESTRING Z (15.91406271611032 3.1238288257191447 0, 15.674968163468563 3.51412823994979 0);1169;fracture;0;1;0.4577;;;-9999
LINESTRING Z (15.674968163468563 3.51412823994979 0, 14.397783072007098 5.59901301692929 0);1170;fracture;0;1;2.445;;;-9999
LINESTRING Z (14.397783072007098 5.59901301692929 0, 13.702906445877153 6.733333883483899 0);1171;fracture;0;1;1.3302;;;-9999
LINESTRING Z (13.702906445877153 6.733333883483899 0, 13.364177104823256 7.286277737433414 0);1172;fracture;0;1;0.6484;;;-9999
LINESTRING Z (13.364177104823256 7.286277737433414 0, 13.157731921706878 7.623280120594312 0);1173;fracture;0;1;0.3952;;;-9999
LINESTRING Z (13.157731921706878 7.623280120594312 0, 12.698415172861663 8.37307159865119 0);1174;fracture;1;1;0.8793;;;-9999
LINESTRING Z (11.463370802248297 10.389165604446061 0, 11.30492818164035 10.647808310142109 0, 11.30492818164035 10.647808310142109 0, 11.304928181640348 10.64780831014211 0);1175;fracture;1;1;0.3033;;;-9999
LINESTRING Z (11.233650277783351 10.764162797584815 0, 10.726079555651497 11.592724357602933 0);1176;fracture;1;1;0.9717;;;-9999
LINESTRING Z (10.726079555651497 11.592724357602933 0, 9.139358667115964 14.182897268279232 0);1177;fracture;0;1;3.0375;;;-9999
LINESTRING Z (9.139358667115964 14.182897268279232 0, 8.698915535942197 14.901879337086976 0);1178;fracture;1;1;0.8432;;;-9999
LINESTRING Z (26.215728252320392 -12.339089813236425 0, 26.215728252320392 -12.339089813236424 0, 26.215728252320392 -12.339089813236424 0, 25.765637415200814 -11.604358770068055 0, 25.765637415200814 -11.604358770068055 0, 25.76563741520081 -11.604358770068051 0);1179;fracture;1;1;0.8616;;;-9999
LINESTRING Z (25.62414027884043 -11.373377976793691 0, 25.345635353716894 -10.918744828798328 0);1180;fracture;1;1;0.5332;;;-9999
LINESTRING Z (24.75452238437284 -9.953808392020518 0, 23.724025586448313 -8.271619098485543 0);1181;fracture;1;1;1.9727;;;-9999
LINESTRING Z (23.724025586448313 -8.271619098485543 0, 22.943667311285314 -6.997757463743462 0);1182;fracture;0;1;1.4939;;;-9999
LINESTRING Z (22.943667311285314 -6.997757463743462 0, 21.66096224975759 -4.90386185377079 0);1183;fracture;0;1;2.4556;;;-9999
LINESTRING Z (21.66096224975759 -4.90386185377079 0, 21.344258244854075 -4.386872293646651 0);1184;fracture;0;1;0.6063;;;-9999
LINESTRING Z (21.344258244854075 -4.386872293646651 0, 21.316847907975948 -4.3421274916041375 0);1185;fracture;0;1;0.0525;;;-9999
LINESTRING Z (21.316847907975948 -4.3421274916041375 0, 20.772219647535426 -3.4530729787567145 0);1186;fracture;0;1;1.0426;;;-9999
LINESTRING Z (20.772219647535426 -3.4530729787567145 0, 20.413421813351867 -2.8673691935312444 0);1187;fracture;0;1;0.6869;;;-9999
LINESTRING Z (20.413421813351867 -2.8673691935312444 0, 20.24133056814882 -2.586446389331641 0);1188;fracture;0;1;0.3294;;;-9999
LINESTRING Z (20.24133056814882 -2.586446389331641 0, 19.2659765987332 -0.9942725872758674 0);1189;fracture;0;1;1.8672;;;-9999
LINESTRING Z (19.2659765987332 -0.9942725872758674 0, 18.58940788599878 0.1101623291593956 0);1190;fracture;1;1;1.2952;;;-9999
LINESTRING Z (18.315047719300864 0.5580295480786971 0, 18.315047719300864 0.5580295480786975 0, 18.315047719300864 0.5580295480786975 0, 18.05032788112665 0.9901598355864827 0);1191;fracture;1;1;0.5068;;;-9999
LINESTRING Z (18.05032788112665 0.9901598355864827 0, 17.238191423209408 2.3158963707696416 0);1192;fracture;0;1;1.5547;;;-9999
LINESTRING Z (17.238191423209408 2.3158963707696416 0, 16.193340315465854 4.021517727696063 0);1193;fracture;0;1;2.0002;;;-9999
LINESTRING Z (16.193340315465854 4.021517727696063 0, 15.113840197317431 5.783700341728809 0);1194;fracture;0;1;2.0665;;;-9999
LINESTRING Z (15.113840197317431 5.783700341728809 0, 14.493897056039614 6.795699328002578 0);1195;fracture;0;1;1.1868;;;-9999
LINESTRING Z (14.493897056039614 6.795699328002578 0, 14.379936870222277 6.981728634311224 0);1196;fracture;0;1;0.2182;;;-9999
LINESTRING Z (14.379936870222277 6.981728634311224 0, 13.996009510065447 7.6084540118686474 0);1197;fracture;0;1;0.735;;;-9999
LINESTRING Z (13.996009510065447 7.6084540118686474 0, 13.989082033734 7.619762466722118 0);1198;fracture;0;1;0.0133;;;-9999
LINESTRING Z (13.989082033734 7.619762466722118 0, 13.697479668656573 8.095775956032012 0);1199;fracture;0;1;0.5582;;;-9999
LINESTRING Z (13.697479668656573 8.095775956032012 0, 9.872346395173858 14.339946973308946 0);1200;fracture;1;1;7.3227;;;-9999
LINESTRING Z (9.85667178090766 14.365534309778107 0, 9.81615191559593 14.431679186443573 0);1201;fracture;1;1;0.0776;;;-9999
LINESTRING Z (27.643489272977664 -13.31619229247222 0, 24.58704409126368 -8.326832430984918 0);1202;fracture;1;1;5.8511;;;-9999
LINESTRING Z (24.58704409126368 -8.326832430984918 0, 23.8788781842437 -7.170818060794953 0);1203;fracture;0;1;1.3557;;;-9999
LINESTRING Z (23.8788781842437 -7.170818060794953 0, 23.515762617846 -6.578065983020099 0);1204;fracture;0;1;0.6951;;;-9999
LINESTRING Z (23.515762617846 -6.578065983020099 0, 22.157313785786272 -4.360525777452829 0);1205;fracture;0;1;2.6006;;;-9999
LINESTRING Z (22.157313785786272 -4.360525777452829 0, 21.54334770685256 -3.358283784410191 0);1206;fracture;0;1;1.1753;;;-9999
LINESTRING Z (21.54334770685256 -3.358283784410191 0, 21.29326663778882 -2.950049913385953 0);1207;fracture;0;1;0.4787;;;-9999
LINESTRING Z (21.29326663778882 -2.950049913385953 0, 21.119855847266745 -2.6669730753140777 0);1208;fracture;0;1;0.332;;;-9999
LINESTRING Z (21.119855847266745 -2.6669730753140777 0, 21.014951590990766 -2.4957267239337324 0);1209;fracture;0;1;0.2008;;;-9999
LINESTRING Z (21.014951590990766 -2.4957267239337324 0, 20.132632145375265 -1.0554230491611214 0);1210;fracture;0;1;1.6891;;;-9999
LINESTRING Z (20.132632145375265 -1.0554230491611214 0, 20.038698520021942 -0.9020852229878265 0);1211;fracture;0;1;0.1798;;;-9999
LINESTRING Z (20.038698520021942 -0.9020852229878265 0, 19.373037366208006 0.1845441273635857 0, 19.373037366208006 0.1845441273635857 0, 19.373037366208006 0.1845441273635862 0);1212;fracture;1;1;1.2743;;;-9999
LINESTRING Z (19.1671361262335 0.5206585744033866 0, 19.1671361262335 0.5206585744033878 0, 19.1671361262335 0.5206585744033878 0, 18.110206347984185 2.2459972271485404 0);1213;fracture;1;1;2.0233;;;-9999
LINESTRING Z (18.110206347984185 2.2459972271485404 0, 15.858654485351519 5.9214442977145945 0);1214;fracture;0;1;4.3103;;;-9999
LINESTRING Z (15.858654485351519 5.9214442977145945 0, 15.299263338883465 6.8345978362622555 0);1215;fracture;0;1;1.0709;;;-9999
LINESTRING Z (15.299263338883465 6.8345978362622555 0, 15.064329972867117 7.218104503922739 0);1216;fracture;0;1;0.4497;;;-9999
LINESTRING Z (15.064329972867117 7.218104503922739 0, 14.662049913334169 7.874788940508926 0);1217;fracture;0;1;0.7701;;;-9999
LINESTRING Z (14.662049913334169 7.874788940508926 0, 12.047063266165388 12.143509182496926 0);1218;fracture;1;1;5.006;;;-9999
LINESTRING Z (28.466587682557893 -13.306239816657868 0, 25.367117384485983 -8.246645491331211 0);1219;fracture;1;1;5.9335;;;-9999
LINESTRING Z (25.367117384485983 -8.246645491331211 0, 24.50117977955919 -6.8330836337776715 0);1220;fracture;0;1;1.6577;;;-9999
LINESTRING Z (24.50117977955919 -6.8330836337776715 0, 23.51464450906562 -5.222657407261189 0);1221;fracture;0;1;1.8886;;;-9999
LINESTRING Z (23.51464450906562 -5.222657407261189 0, 22.926983800983265 -4.2633564629415925 0);1222;fracture;0;1;1.125;;;-9999
LINESTRING Z (22.926983800983265 -4.2633564629415925 0, 22.245947000109673 -3.1516278120227037 0);1223;fracture;0;1;1.3037;;;-9999
LINESTRING Z (22.245947000109673 -3.1516278120227037 0, 21.780908127165656 -2.39249550349001 0);1224;fracture;0;1;0.8902;;;-9999
LINESTRING Z (21.780908127165656 -2.39249550349001 0, 21.779717882130043 -2.3905525401934486 0);1225;fracture;0;1;0.0023;;;-9999
LINESTRING Z (21.779717882130043 -2.3905525401934486 0, 19.69092103516015 1.0192122445387695 0);1226;fracture;0;1;3.9987;;;-9999
LINESTRING Z (19.69092103516015 1.0192122445387695 0, 18.193182648702518 3.4641295730445343 0);1227;fracture;0;1;2.8672;;;-9999
LINESTRING Z (18.193182648702518 3.4641295730445343 0, 18.08400450455618 3.6423526451985535 0);1228;fracture;0;1;0.209;;;-9999
LINESTRING Z (18.08400450455618 3.6423526451985535 0, 17.884509485879672 3.968009537298629 0);1229;fracture;0;1;0.3819;;;-9999
LINESTRING Z (17.884509485879672 3.968009537298629 0, 16.445045815284825 6.317798862199137 0);1230;fracture;0;1;2.7556;;;-9999
LINESTRING Z (16.445045815284825 6.317798862199137 0, 15.770813823090727 7.41841930169199 0);1231;fracture;0;1;1.2907;;;-9999
LINESTRING Z (15.770813823090727 7.41841930169199 0, 13.933060329320611 10.418379376874096 0);1232;fracture;1;1;3.5181;;;-9999
LINESTRING Z (29.102455114562066 -12.990650344657938 0, 26.14157177125723 -8.15728621432298 0);1233;fracture;1;1;5.6682;;;-9999
LINESTRING Z (26.14157177125723 -8.15728621432298 0, 25.207482317300926 -6.63247286040094 0);1234;fracture;0;1;1.7882;;;-9999
LINESTRING Z (25.207482317300926 -6.63247286040094 0, 24.220352832089276 -5.021076634134018 0);1235;fracture;0;1;1.8897;;;-9999
LINESTRING Z (24.220352832089276 -5.021076634134018 0, 23.704059365004326 -4.178276011753081 0);1236;fracture;0;1;0.9884;;;-9999
LINESTRING Z (23.704059365004326 -4.178276011753081 0, 22.460718864483507 -2.1486393526125585 0);1237;fracture;0;1;2.3802;;;-9999
LINESTRING Z (22.460718864483507 -2.1486393526125585 0, 19.30668468925648 3.000025380452347 0);1238;fracture;1;1;6.0379;;;-9999
LINESTRING Z (19.242835179623548 3.10425371160126 0, 18.81462049887097 3.8032739829376534 0);1239;fracture;1;1;0.8198;;;-9999
LINESTRING Z (18.81462049887097 3.8032739829376534 0, 18.65024179801543 4.071606782439111 0);1240;fracture;0;1;0.3147;;;-9999
LINESTRING Z (18.65024179801543 4.071606782439111 0, 18.560352530850004 4.218342573500208 0, 18.560352530850004 4.218342573500208 0, 18.560352530850004 4.218342573500209 0);1241;fracture;1;1;0.1721;;;-9999
LINESTRING Z (29.49535792208696 -12.2784439294225 0, 26.794836412705024 -7.870096053725446 0);1242;fracture;1;1;5.1698;;;-9999
LINESTRING Z (26.794836412705024 -7.870096053725446 0, 25.887332366450238 -6.388680882398271 0);1243;fracture;0;1;1.7373;;;-9999
LINESTRING Z (25.887332366450238 -6.388680882398271 0, 21.166705960426984 1.317298616989169 0);1244;fracture;0;1;9.0369;;;-9999
LINESTRING Z (21.166705960426984 1.317298616989169 0, 21.070803115070184 1.473851009974449 0);1245;fracture;0;1;0.1836;;;-9999
LINESTRING Z (21.070803115070184 1.473851009974449 0, 20.93369885507818 1.6976608449211412 0);1246;fracture;0;1;0.2625;;;-9999
LINESTRING Z (20.93369885507818 1.6976608449211412 0, 20.752357542936583 1.9936835151269723 0);1247;fracture;1;1;0.3472;;;-9999
LINESTRING Z (20.73599766168367 2.020389485628371 0, 20.735997661683665 2.020389485628374 0, 20.735997661683665 2.020389485628374 0, 20.635756103024782 2.184024420819684 0);1248;fracture;1;1;0.1919;;;-9999
LINESTRING Z (30.04881420170858 -11.828325986800422 0, 26.405049868840482 -5.880222740618139 0, 26.405049868840482 -5.880222740618139 0, 26.405049868840482 -5.880222740618138 0);1249;fracture;1;1;6.9755;;;-9999
LINESTRING Z (26.143462234263687 -5.453205481474307 0, 25.424179759202183 -4.279044357429342 0);1250;fracture;1;1;1.377;;;-9999
LINESTRING Z (24.917078249593718 -3.4512487428123433 0, 24.24976523952564 -2.3619228921799253 0, 24.24976523952564 -2.3619228921799253 0, 24.24976523952564 -2.3619228921799227 0);1251;fracture;1;1;1.2775;;;-9999
LINESTRING Z (23.276499392178398 -0.7731577533961654 0, 23.27649939217839 -0.7731577533961534 0, 23.27649939217839 -0.7731577533961534 0, 23.039193526180878 -0.3857782022145731 0, 23.039193526180878 -0.3857782022145731 0, 23.039193526180878 -0.385778202214572 0);1252;fracture;1;1;0.4543;;;-9999
LINESTRING Z (11.321403743295443 18.74241371100966 0, 11.148584443523667 19.024524995952813 0);1253;fracture;1;1;0.3308;;;-9999
LINESTRING Z (11.148584443523667 19.024524995952813 0, 10.797568418130302 19.597525708779063 0);1254;fracture;0;1;0.672;;;-9999
LINESTRING Z (10.797568418130302 19.597525708779063 0, 10.732685476539345 19.703441020594866 0);1255;fracture;0;1;0.1242;;;-9999
LINESTRING Z (10.732685476539345 19.703441020594866 0, 10.460392526718962 20.147933702003904 0);1256;fracture;0;1;0.5213;;;-9999
LINESTRING Z (10.460392526718962 20.147933702003904 0, 10.36380167271331 20.305609204527503 0);1257;fracture;0;1;0.1849;;;-9999
LINESTRING Z (10.36380167271331 20.305609204527503 0, 10.199072275131217 20.574514483516403 0);1258;fracture;1;1;0.3154;;;-9999
LINESTRING Z (10.159612655429859 20.638928608744425 0, 9.636606905949016 21.492686402078537 0);1259;fracture;1;1;1.0012;;;-9999
LINESTRING Z (30.576528769525506 -11.336187115940277 0, 29.00986572390046 -8.778756751056825 0);1260;fracture;1;1;2.9991;;;-9999
LINESTRING Z (28.56522190365637 -8.052917451645554 0, 27.928165512065213 -7.012982690595325 0);1261;fracture;1;1;1.2196;;;-9999
LINESTRING Z (27.75341570948863 -6.727720041032765 0, 27.75341570948863 -6.7277200410327636 0, 27.75341570948863 -6.7277200410327636 0, 27.407089075452514 -6.162374319420708 0);1262;fracture;1;1;0.663;;;-9999
LINESTRING Z (12.81596791691019 17.65626135514566 0, 12.555998016109013 18.080637815751718 0);1263;fracture;1;1;0.4977;;;-9999
LINESTRING Z (12.555998016109013 18.080637815751718 0, 12.417235556507993 18.30715450591082 0);1264;fracture;0;1;0.2656;;;-9999
LINESTRING Z (12.417235556507993 18.30715450591082 0, 12.249555001403396 18.580877272540526 0);1265;fracture;0;1;0.321;;;-9999
LINESTRING Z (12.249555001403396 18.580877272540526 0, 11.957085911291347 19.058305609113035 0);1266;fracture;0;1;0.5599;;;-9999
LINESTRING Z (11.957085911291347 19.058305609113035 0, 11.782555426377808 19.34321024317724 0);1267;fracture;0;1;0.3341;;;-9999
LINESTRING Z (11.782555426377808 19.34321024317724 0, 11.3950549065369 19.975768468519103 0);1268;fracture;1;1;0.7418;;;-9999
LINESTRING Z (30.84016689758252 -10.412968245090177 0, 30.39049251008819 -9.678917016844379 0);1269;fracture;1;1;0.8608;;;-9999
LINESTRING Z (13.985861871824996 17.10010265566824 0, 13.985861871824994 17.100102655668245 0, 13.985861871824994 17.100102655668245 0, 13.503861202142774 17.886923505232403 0);1270;fracture;1;1;0.9227;;;-9999
LINESTRING Z (13.503861202142774 17.886923505232403 0, 13.348007543083815 18.141339974216358 0);1271;fracture;0;1;0.2984;;;-9999
LINESTRING Z (13.348007543083815 18.141339974216358 0, 13.208655571840096 18.3688189867968 0);1272;fracture;0;1;0.2668;;;-9999
LINESTRING Z (13.208655571840096 18.3688189867968 0, 12.893291801420618 18.88362073992881 0);1273;fracture;0;1;0.6037;;;-9999
LINESTRING Z (12.893291801420618 18.88362073992881 0, 12.665892210126934 19.25482922752324 0);1274;fracture;0;1;0.4353;;;-9999
LINESTRING Z (12.665892210126934 19.25482922752324 0, 12.478595414595997 19.56057366534208 0);1275;fracture;0;1;0.3586;;;-9999
LINESTRING Z (12.478595414595997 19.56057366534208 0, 12.381786499135972 19.71860513272129 0, 12.381786499135972 19.71860513272129 0, 12.38178649913597 19.71860513272129 0);1276;fracture;1;1;0.1853;;;-9999
LINESTRING Z (15.158487547152472 16.539484679034036 0, 14.67178745667444 17.333976891929403 0);1277;fracture;1;1;0.9317;;;-9999
LINESTRING Z (14.67178745667444 17.333976891929403 0, 14.326088950954508 17.898297253025472 0);1278;fracture;0;1;0.6618;;;-9999
LINESTRING Z (14.326088950954508 17.898297253025472 0, 14.091538916024023 18.281178168670216 0);1279;fracture;0;1;0.449;;;-9999
LINESTRING Z (14.091538916024023 18.281178168670216 0, 13.994032567419879 18.44034813019162 0);1280;fracture;0;1;0.1867;;;-9999
LINESTRING Z (13.994032567419879 18.44034813019162 0, 13.769074571330474 18.807570942798936 0);1281;fracture;1;1;0.4306;;;-9999
LINESTRING Z (15.896386826589474 16.688516737467257 0, 15.296900938230436 17.667121178600837 0);1282;fracture;1;1;1.1476;;;-9999
