id;Fault;Set;dir;geometry;og_line_id;type;censored;f_set;length;b_group
;0.0;1.0;125.90123;LINESTRING (636996.2732789478 4518553.75770161, 636996.7919955135 4518553.380191221, 636997.446154738 4518552.907582794, 636998.1262497908 4518552.558889992, 636999.0541760916 4518551.962365941, 636999.8639502858 4518551.3888959605, 637000.2875688145 4518551.097838332, 637001.036826076 4518550.576240008, 637001.667931231 4518550.0575234415, 637001.9474618245 4518549.806810435, 637002.2903911097 4518549.556097428, 637002.5439858751 4518549.386073665, 637002.75435426 4518549.115188347, 637003.0425301299 4518548.809721925, 637003.4834392107 4518548.414920984, 637003.644817698 4518548.243456339, 637003.8278093754 4518548.157003578, 637003.9935105005 4518548.057582904, 637004.1051786501 4518547.941592116, 637004.2852885687 4518547.837128364, 637004.6524402888 4518547.567548556, 637004.975197263 4518547.385997758, 637005.2662548915 4518547.244791582, 637005.6264747288 4518547.031541439, 637005.920414116 4518546.801000742, 637006.2907201088 4518546.537319821, 637006.460743872 4518546.406199801, 637006.6768757743 4518546.241939555, 637006.7835008461 4518546.128110086, 637006.894448556 4518546.034452928, 637007.0457408876 4518545.9480001675, 637007.233055203 4518545.832729819, 637007.6264152654 4518545.620920556, 637007.7748258384 4518545.550317468, 637007.9621401537 4518545.384616342, 637008.2042078844 4518545.162720923, 637008.4116945106 4518544.917771433, 637008.570191239 4518544.793855809, 637008.6580848794 4518544.775124378, 637008.7344514849 4518544.737661514, 637008.7632690718 4518544.7160483245);47;fracture;0;1;15.5131;-9999
;1.0;1.0;125.7268;LINESTRING (636998.174693725 4518554.681754373, 636998.8323058813 4518554.175357846, 636999.8275157223 4518553.570495328, 637000.5097443764 4518553.011349163, 637000.9036083417 4518552.420553215, 637001.5562630813 4518551.876633617, 637001.988526886 4518551.476069158, 637002.2450034101 4518551.300281878, 637002.7694834932 4518550.942943798, 637003.2882000589 4518550.533734064, 637003.7867443137 4518550.199450054, 637004.6512719233 4518549.61157128, 637005.2910223543 4518549.251351443, 637005.7636307809 4518548.96893909, 637006.2708203117 4518548.672117945, 637006.7520740143 4518548.383942075, 637007.3111352017 4518548.035249272, 637007.3722701855 4518547.9944926165, 637007.3722701855 4518547.9944926165, 637007.3722701856 4518547.9944926165, 637007.7606895587 4518547.735546367, 637008.2707608482 4518547.481951602, 637009.0228998684 4518547.017988452, 637009.6223056777 4518546.582842888, 637010.316809524 4518546.052599288, 637010.7346645351 4518545.631862518, 637011.1496377877 4518545.214007507, 637011.2735534117 4518545.00652088, 637011.8614321862 4518544.718345011, 637012.3830305104 4518544.27167241, 637013.3167203286 4518543.770246397, 637013.991051864 4518543.303401488, 637014.3570352187 4518542.977762754, 637014.6019847081 4518542.778921404, 637015.0990880835 4518542.420142446, 637015.4117589022 4518542.2227419745, 637015.8757220526 4518541.918716432, 637016.0054011941 4518541.849554223, 637018.0646041515 4518540.541554279, 637020.0198574079 4518539.289629531, 637022.1087430811 4518538.002538359, 637024.028829912 4518536.6099479105, 637026.6452119674 4518534.355780037, 637027.9463697099 4518533.304303915, 637028.4386996665 4518532.86824024, 637029.430392865 4518532.200078156);48;fracture;0;1;38.6794;-9999
;0.0;1.0;119.087;LINESTRING (636971.9786122433 4518534.642275715, 636972.344595598 4518534.465047556, 636972.6659116929 4518534.263324447, 636972.864753043 4518534.16966729, 636973.0318950475 4518534.058719579, 636973.1572515509 4518533.979471215, 636973.5491707339 4518533.734521726, 636973.7422485666 4518533.6466280855, 636974.0549193855 4518533.493894874, 636974.1413721466 4518533.439141461);49;fracture;0;1;2.4794;-9999
;0.0;1.0;115.20734;LINESTRING (636974.5008715442 4518533.515508066, 636974.5577862785 4518533.475883884, 636974.5887651845 4518533.435539262, 636974.6730566265 4518533.391592442, 636974.7753590603 4518533.350527381, 636974.8589300625 4518533.313064517, 636974.9208878746 4518533.297935285, 636974.9778026089 4518533.295773965, 636975.2112250632 4518533.149524711, 636975.3365815666 4518533.077480744, 636975.4691424667 4518533.01840469, 636975.532541158 4518532.995350621, 636975.6218756777 4518532.946360722, 636975.8178352691 4518532.844058288, 636976.0166766193 4518532.751842011, 636976.2702713847 4518532.648098697, 636976.4013914055 4518532.623603748, 636976.4201228371 4518532.612076714);50;fracture;0;1;2.142;-9999
;0.0;1.0;123.54611;LINESTRING (636969.3583731471 4518534.967914451, 636969.7229156224 4518534.751782549, 636969.8886167476 4518534.61633989);51;fracture;0;1;0.6378;-9999
;0.0;1.0;118.35896;LINESTRING (636970.109071288 4518534.662448029, 636970.4937860742 4518534.444875247, 636970.7805210646 4518534.303669071, 636971.0413202269 4518534.158140256, 636971.1032780389 4518534.10482772, 636971.2055804726 4518534.08177365, 636971.2502477325 4518534.055837822, 636971.3770451152 4518533.978030337);52;fracture;0;1;1.4473;-9999
;0.0;1.0;106.70354;LINESTRING (636971.2841083966 4518530.828988514, 636971.9325041038 4518530.65896475, 636972.263906354 4518530.529285609, 636972.6471802609 4518530.425542296, 636972.8748391981 4518530.376552398, 636973.0463038407 4518530.300185792);53;fracture;0;1;1.8438;-9999
;0.0;1.0;128.66873;LINESTRING (636971.4786271087 4518526.429983861, 636971.876309809 4518526.102904249, 636972.1644856789 4518525.895417622, 636972.5794589315 4518525.592832959, 636973.0131636155 4518525.248462794, 636973.2004779308 4518525.131751567, 636973.3849104876 4518524.964609562, 636973.5059443528 4518524.81475811, 636973.7062265824 4518524.659143141, 636973.7364850487 4518524.623121156);54;fracture;0;1;2.9003;-9999
;0.0;1.0;137.65932;LINESTRING (636970.2250620748 4518527.133132982, 636970.5247649794 4518526.8809790965, 636970.6890252252 4518526.709514454, 636970.7754779862 4518526.589921468, 636970.9123615243 4518526.293100322, 636971.043481545 4518526.117313041, 636971.2452046539 4518525.941525762, 636971.3547114845 4518525.847868605, 636971.3734429161 4518525.788792551, 636971.5521119554 4518525.620209667, 636971.7394262707 4518525.427131834, 636971.8691054122 4518525.234054001, 636971.9224179481 4518525.125988049, 636972.1515177647 4518524.914178785, 636972.3143371311 4518524.772972609, 636972.4267257203 4518524.6994877625, 636972.458425066 4518524.68219721);55;fracture;0;1;3.3622;-9999
;0.0;1.0;120.14695;LINESTRING (636987.0213926471 4518544.932315584, 636987.8743932218 4518544.407835501, 636988.7706201769 4518543.8977642115, 636989.1683028772 4518543.672987034, 636989.4593605058 4518543.510167668, 636989.6553200972 4518543.397779078, 636989.8844199138 4518543.269540816);56;fracture;0;1;3.3113;-9999
;0.0;1.0;117.65681;LINESTRING (636989.9161192594 4518543.194615089, 636990.1336920412 4518543.079344741, 636990.3570283402 4518542.958310876, 636990.4852666024 4518542.896353064);57;fracture;0;1;0.6427;-9999
;0.0;1.0;120.96958;LINESTRING (636990.3916094447 4518542.8877077885, 636990.7547110408 4518542.6658123685, 636990.957875029 4518542.536133228, 636991.2892772792 4518542.345937153, 636991.6192386502 4518542.165827235, 636992.1393960953 4518541.890619278, 636992.3641732737 4518541.716272877, 636992.4780027423 4518541.635583634);58;fracture;0;1;2.437;-9999
;0.0;1.0;126.23557;LINESTRING (636990.1308102824 4518542.602413679, 636990.364232737 4518542.435271674, 636990.5918916742 4518542.272452307, 636990.6898714699 4518542.201849219, 636990.7186890569 4518542.171590753);59;fracture;0;1;0.7295;-9999
;0.0;1.0;123.01892;LINESTRING (636990.7763242308 4518542.193203943, 636991.0241554789 4518542.04479337, 636991.251814416 4518541.880533124, 636991.4007627702 4518541.780428224, 636991.4007627702 4518541.780428224, 636991.6956052554 4518541.582271099, 636991.9492000209 4518541.430978768);60;fracture;0;1;1.3996;-9999
;0.0;1.0;118.00314;LINESTRING (636992.1235464222 4518541.357493919, 636992.4174858094 4518541.173061363, 636992.6249724358 4518541.0707589295, 636992.803641475 4518540.995833203);61;fracture;0;1;0.7721;-9999
;0.0;1.0;122.41231;LINESTRING (636992.1840633549 4518541.605325165, 636992.3310330485 4518541.490054817, 636992.462873509 4518541.3978385385, 636992.5630146238 4518541.343085123, 636992.6055205646 4518541.319310614, 636992.6473060658 4518541.272482035, 636992.7121456364 4518541.2566323625, 636992.764017293 4518541.223492137, 636992.8029210354 4518541.21844906, 636992.8274159844 4518541.199717628, 636992.9102665469 4518541.144243773);62;fracture;0;1;0.8713;-9999
;0.0;1.0;123.7084;LINESTRING (636991.8317683537 4518557.397362833, 636992.0940083952 4518557.250393139, 636992.2697956759 4518557.155295102, 636992.5219495619 4518556.991034856, 636992.7006186012 4518556.868560111, 636992.7553720165 4518556.808043179, 636992.9037825895 4518556.710063383, 636993.070924594 4518556.589029518, 636993.2337439604 4518556.485286204, 636993.3619822224 4518556.382983771, 636993.6371901783 4518556.211519128, 636993.7409334914 4518556.106334935, 636993.9095163753 4518556.011236898);63;fracture;0;1;2.5065;-9999
;0.0;1.0;130.0284;LINESTRING (636990.7640767558 4518541.423774366, 636991.4268812564 4518540.760969866, 636991.9427160633 4518540.299888474, 636992.3720981093 4518539.994422052, 636992.6516287031 4518539.841688842, 636993.2740885819 4518539.397898002, 636993.513274554 4518539.121249167, 636993.8273862521 4518538.859009125, 636993.8879031847 4518538.799933073);64;fracture;0;1;4.0986;-9999
;0.0;1.0;119.44543;LINESTRING (636993.748137888 4518538.593887325, 636994.1083577253 4518538.377755423, 636994.3071990755 4518538.292743541, 636994.4282329407 4518538.189000228, 636994.6414830844 4518538.089579553);65;fracture;0;1;1.031;-9999
;0.0;1.0;128.31091;LINESTRING (636993.518466786 4518560.190525127, 636993.5184667861 4518560.190525127, 636993.5184667861 4518560.190525127, 636995.2178348238 4518559.042847045, 636996.2293321268 4518558.345461439, 636996.6904135185 4518557.965069291, 636996.7394034163 4518557.65672111, 636996.9209542143 4518557.43482569, 636997.5693499214 4518556.996798369, 636997.9410967934 4518556.711504257, 636998.2869078373 4518556.584706875, 636998.7018810897 4518556.359929697, 636999.1600807228 4518555.9997098595, 636999.87475688 4518555.509810881, 637000.3041389261 4518555.115009939, 637000.9871157375 4518554.688509651, 637001.5663492358 4518554.31676278, 637001.6960283775 4518554.267772882, 637001.8336323553 4518554.154663853, 637001.863170382 4518554.046597902, 637002.0144627136 4518553.938531951, 637002.5151682872 4518553.616495415, 637003.0944017855 4518553.25051206, 637003.5526014186 4518552.9536909135, 637003.6793988013 4518552.818248255, 637003.7889056319 4518552.754849563, 637003.9272300494 4518552.685687355, 637004.1520072278 4518552.489727763, 637004.3666982509 4518552.308176967, 637004.5122270652 4518552.044496046, 637004.7960802969 4518551.682835329, 637004.994921647 4518551.453735513, 637005.2528390505 4518551.256335042, 637005.4531212801 4518551.005622035, 637005.7153613216 4518550.728252758, 637005.9703969663 4518550.474657993, 637006.345025597 4518550.153341899, 637006.6504920191 4518549.868047787, 637007.0020665802 4518549.679292592, 637007.4660297306 4518549.334922429, 637007.8248086886 4518549.085650302, 637008.288771839 4518548.698053757, 637008.6979815741 4518548.356565351, 637009.1316862582 4518547.9761732025, 637009.6864248075 4518547.556156871, 637010.3088846863 4518546.968278096, 637010.4529726212 4518546.811222248);66;fracture;1;1;21.8367;-9999
;0.0;1.0;120.40529;LINESTRING (636992.1158764791 4518559.051005768, 636992.9117074255 4518558.511162564, 636993.3785523346 4518558.2085779, 636993.9404952808 4518557.885820926, 636994.4793841573 4518557.609172092, 636994.9058844447 4518557.320996221, 636995.0989622775 4518557.240306977, 636995.4001060615 4518557.064519697, 636995.571570704 4518556.959335504, 636995.7372718292 4518556.887291537, 636995.8294881075 4518556.844065156, 636995.9851030773 4518556.777784706, 636996.2185255318 4518556.61496534, 636996.4202486407 4518556.483845319, 636996.702660993 4518556.272036054, 636997.012450053 4518556.12506636, 636997.1997643684 4518556.021323048, 636997.3597019763 4518555.9528812785, 636997.4764132036 4518555.90533226);67;fracture;1;1;6.2325;-9999
;0.0;1.0;123.45336;LINESTRING (636992.4032159789 4518559.285262468, 636992.708543437 4518559.142267718, 636993.0356230492 4518558.943426368, 636993.2978630908 4518558.69415424, 636993.7747941553 4518558.338257041, 636994.0644109044 4518558.18768515);68;fracture;1;1;2.0032;-9999
;1.0;1.0;122.2703;LINESTRING (636984.8262129576 4518539.761720033, 636985.5178350451 4518539.248766985, 636985.7627845345 4518539.055689152, 636986.1719942696 4518538.790567352, 636986.4731380538 4518538.619102711, 636986.7829271138 4518538.430347516, 636987.1128884847 4518538.224301769, 636987.4255593035 4518538.060041524, 636987.7310257255 4518537.927480623);69;fracture;0;1;3.4451;-9999
;0.0;1.0;111.83984;LINESTRING (636981.7196770811 4518541.735724742, 636982.2124578184 4518541.542646909, 636982.9530698039 4518541.306342696, 636983.2470091911 4518541.205481141, 636983.5121309913 4518541.081565517, 636983.9415130374 4518540.845261304);70;fracture;0;1;2.4002;-9999
;1.0;1.0;123.61822;LINESTRING (636975.9503165139 4518545.854204536, 636975.9503165141 4518545.854204536, 636975.9503165141 4518545.854204536, 636976.4071549209 4518545.561259414, 636976.6405773753 4518545.362418064, 636976.8552683984 4518545.183749025, 636977.1030996464 4518545.009402623, 636977.3019409965 4518544.881164361, 636977.6218162121 4518544.708258839, 636977.7990443722 4518544.590106732, 636977.9690681354 4518544.4834816605, 636978.4863438216 4518544.127584461, 636978.82206871 4518543.924420473, 636979.2125470135 4518543.643449001, 636979.627520266 4518543.329337302, 636979.9430728435 4518543.195335522, 636980.2442166274 4518542.999375931);71;fracture;1;1;5.1695;-9999
;0.0;1.0;118.22444;LINESTRING (636989.9571843194 4518550.774360895, 636990.06669115 4518550.667735823, 636990.1963702914 4518550.601455374, 636990.3116406393 4518550.546701958, 636990.4931914373 4518550.483303267, 636990.5969347504 4518550.43143161, 636990.6632152005 4518550.36515116, 636990.7900125833 4518550.301752469, 636990.9398640355 4518550.229708501, 636991.3231379424 4518550.0596847385, 636991.8764356124 4518549.751336558, 636992.4729596629 4518549.425697825, 636992.6040796837 4518549.3536538575);72;fracture;0;1;3.0181;-9999
;0.0;1.0;120.73626;LINESTRING (636992.8000392752 4518549.2931369245, 636993.2438301147 4518549.025133366, 636993.5046292769 4518548.872400155, 636993.78560075 4518548.715344306, 636994.1328526732 4518548.473276575, 636994.6875912226 4518548.127465531, 636995.1774902013 4518547.785977126, 636995.3518366026 4518547.690879089, 636995.42388057 4518547.647652708, 636995.642894231 4518547.51221005, 636996.0881259497 4518547.237002094, 636996.4166464413 4518547.065537452, 636996.6543915339 4518546.956030621, 636997.079450942 4518546.7485439945);73;fracture;0;1;4.9856;-9999
;1.0;1.0;122.44593;LINESTRING (636986.5710064857 4518553.857261831, 636986.5710064861 4518553.857261831, 636986.5710064861 4518553.857261831, 636987.635927688 4518553.151811821, 636988.2497422907 4518552.659031084, 636988.9989995522 4518552.18065914, 636989.5724695331 4518551.811794027, 636989.8347095748 4518551.660501695, 636989.9283667324 4518551.620157073, 636990.3649531752 4518551.34062648, 636990.892315017 4518551.042364455, 636991.0558548231 4518550.98544972, 636991.1495119807 4518550.937900702, 636991.1956201199 4518550.914846632, 636991.2633414493 4518550.860093216, 636991.3865366337 4518550.817587276, 636991.5436177577 4518550.738741109, 636991.57168963 4518550.724650558, 636991.6948848143 4518550.65476791, 636991.7460360313 4518550.589207899, 636991.7489177899 4518550.5654333895);74;fracture;1;1;6.1674;-9999
;0.0;1.0;126.9507;LINESTRING (636993.0248164517 4518555.994666778, 636993.3360463912 4518555.781416633, 636993.4700481707 4518555.6935229935, 636993.5694688457 4518555.617156388, 636993.6357492958 4518555.542230662, 636993.7495787643 4518555.4557779, 636993.8393681482 4518555.387324608, 636993.8393681482 4518555.387324608, 636993.839946101 4518555.386883991, 636993.8951075787 4518555.344830191, 636994.0046144093 4518555.25765699);75;fracture;0;1;1.2288;-9999
;0.0;1.0;128.85069;LINESTRING (636993.8412673308 4518555.385876716, 636993.8393681482 4518555.387324608, 636993.8393681482 4518555.387324608, 636993.843596142 4518555.339066673, 636993.9239251658 4518555.264140947, 636994.1487023442 4518555.124375651, 636994.266494231 4518555.045487506, 636994.2736986278 4518555.037562669);76;fracture;0;1;0.5778;-9999
;0.0;1.0;125.12159;LINESTRING (636994.7131668292 4518554.736418882, 636994.917051257 4518554.590890068, 636995.1627211861 4518554.427350262, 636995.255657904 4518554.358188054, 636995.3471537427 4518554.287584966, 636995.5337476183 4518554.152142307, 636995.6843195104 4518554.055603391, 636995.8428162388 4518553.938171724, 636995.9299894393 4518553.88053655);77;fracture;0;1;1.4882;-9999
