type,node_type,Y_node_origin,geometry,id,length,azimuth,censored,set,Area,group
node,5.0,,POINT Z (10.247764333034866 -16.283775560557842 0),,,,,,,
node,5.0,,POINT Z (13.940865980344824 -9.962482671253383 0),,,,,,,
node,5.0,,POINT Z (16.86482531100046 -9.997718431986868 0),,,,,,,
node,5.0,,POINT Z (17.47846966900397 -10.230582723394036 0),,,,,,,
node,5.0,,POINT Z (20.562425465672277 -8.790600625798106 0),,,,,,,
node,5.0,,POINT Z (19.549451662576757 -6.675179598852992 0),,,,,,,
node,5.0,,POINT Z (15.012518642353825 -2.851544794626534 0),,,,,,,
node,5.0,,POINT Z (15.085420184652321 -2.922016286291182 0),,,,,,,
node,5.0,,POINT Z (14.48905556142563 -6.858998320065439 0),,,,,,,
node,5.0,,POINT Z (15.54469989601057 -2.9669722327962518 0),,,,,,,
node,5.0,,POINT Z (15.44810535327997 -2.8448621528223157 0),,,,,,,
node,5.0,,POINT Z (15.497313893283717 -2.8819204354658723 0),,,,,,,
node,5.0,,POINT Z (15.701438210788183 -3.0775395734235644 0),,,,,,,
node,5.0,,POINT Z (15.300664823851548 -4.621617091819644 0),,,,,,,
node,5.0,,POINT Z (11.160887191887014 -4.390982353128493 0),,,,,,,
node,5.0,,POINT Z (10.179146431270055 -4.813811294734478 0),,,,,,,
node,5.0,,POINT Z (11.818216091836803 -1.956070856191218 0),,,,,,,
node,5.0,,POINT Z (12.569101972389035 -1.8540087006986141 0),,,,,,,
node,5.0,,POINT Z (18.10677854192909 -6.35645114351064 0),,,,,,,
node,5.0,,POINT Z (17.88656520989025 -6.165597201324999 0),,,,,,,
node,5.0,,POINT Z (17.782084085221868 -5.968431160785258 0),,,,,,,
node,5.0,,POINT Z (17.272402502130717 -4.992348982952535 0),,,,,,,
node,5.0,,POINT Z (17.64027661125874 -5.794605514034629 0),,,,,,,
node,5.0,,POINT Z (-4.0796698975609615 -0.7719687754288316 0),,,,,,,
node,5.0,,POINT Z (17.501498773577623 -14.098430151119828 0),,,,,,,
node,5.0,,POINT Z (18.08195404195424 -13.053367928035518 0),,,,,,,
node,5.0,,POINT Z (20.383870029007085 -8.429415107704699 0),,,,,,,
node,5.0,,POINT Z (20.283502489503007 -7.999463144689798 0),,,,,,,
node,5.0,,POINT Z (20.387654587510042 -8.215402684174478 0),,,,,,,
node,5.0,,POINT Z (20.598805745947175 -8.94604364503175 0),,,,,,,
node,5.0,,POINT Z (20.32974138489226 -10.175226899795234 0),,,,,,,
node,5.0,,POINT Z (19.731285972404294 -9.369805577211082 0),,,,,,,
node,5.0,,POINT Z (-25.851833021384664 -6.578636123798788 0),,,,,,,
node,5.0,,POINT Z (-24.21986009250395 -6.83794882055372 0),,,,,,,
node,5.0,,POINT Z (-24.481802744034212 -10.021794621832669 0),,,,,,,
node,5.0,,POINT Z (-25.948519102269582 -7.618562469496668 0),,,,,,,
node,5.0,,POINT Z (-22.914807328372262 -8.916398308239877 0),,,,,,,
node,5.0,,POINT Z (-18.333861538325436 -9.899301347322762 0),,,,,,,
node,5.0,,POINT Z (-23.04876874492038 -12.541982230730355 0),,,,,,,
node,5.0,,POINT Z (-22.945491560851224 -12.878544346429408 0),,,,,,,
node,5.0,,POINT Z (-22.992738173983525 -12.897624711506069 0),,,,,,,
node,5.0,,POINT Z (-17.754294283804484 -8.407249794341624 0),,,,,,,
node,5.0,,POINT Z (-16.731242648442276 -8.762037300504744 0),,,,,,,
node,5.0,,POINT Z (-14.019116344525848 -10.874564590772986 0),,,,,,,
node,5.0,,POINT Z (-12.625522928064282 -12.435498364232979 0),,,,,,,
node,5.0,,POINT Z (-15.305409995024092 -14.613601035438478 0),,,,,,,
node,5.0,,POINT Z (-12.43794935673941 -14.969603572972119 0),,,,,,,
node,5.0,,POINT Z (-12.319901747745462 -4.403161685913801 0),,,,,,,
node,5.0,,POINT Z (-12.56866978976177 -4.711011059582233 0),,,,,,,
node,5.0,,POINT Z (-11.353322410141118 -5.654642155393958 0),,,,,,,
node,5.0,,POINT Z (-12.372741065585155 -6.369299095039611 0),,,,,,,
node,5.0,,POINT Z (-20.423721027269494 -6.339518880471587 0),,,,,,,
node,5.0,,POINT Z (-20.014242073637433 -6.629667206667364 0),,,,,,,
node,5.0,,POINT Z (-19.59384318359662 -5.063499086536467 0),,,,,,,
node,5.0,,POINT Z (-17.566572813433595 -5.909156967885792 0),,,,,,,
node,5.0,,POINT Z (-16.979435384250483 -6.205849964855263 0),,,,,,,
node,5.0,,POINT Z (-19.481300051149447 -3.7277258187532425 0),,,,,,,
node,5.0,,POINT Z (-18.915858845808543 -3.112167824059725 0),,,,,,,
node,5.0,,POINT Z (-18.502552126010414 -2.7630991023033857 0),,,,,,,
node,5.0,,POINT Z (-14.870592412131373 -3.563678606413305 0),,,,,,,
node,5.0,,POINT Z (-14.659807538730092 -3.6064843656495214 0),,,,,,,
node,5.0,,POINT Z (-14.47571575944312 -3.7218492943793535 0),,,,,,,
node,5.0,,POINT Z (-14.464295745323236 -3.7689568511514184 0),,,,,,,
node,5.0,,POINT Z (-18.417698311735876 -2.731864782050252 0),,,,,,,
node,5.0,,POINT Z (-17.943409862811677 -1.4704129314050078 0),,,,,,,
node,5.0,,POINT Z (-9.602156963432208 -13.060069368220866 0),,,,,,,
node,5.0,,POINT Z (-17.504652909003198 -0.9091096827760339 0),,,,,,,
node,5.0,,POINT Z (-14.05184673902113 -2.950457495637238 0),,,,,,,
node,5.0,,POINT Z (-16.65834110614378 -0.5994946910068393 0),,,,,,,
node,5.0,,POINT Z (-12.092841362697072 -2.6437077755108476 0),,,,,,,
node,5.0,,POINT Z (-13.533262368408032 -2.7239737072959542 0),,,,,,,
node,5.0,,POINT Z (-13.081538338330574 -2.587827662937343 0),,,,,,,
node,5.0,,POINT Z (-12.694187564891763 -2.7021278934553266 0),,,,,,,
node,5.0,,POINT Z (-11.753909433842637 -2.450826139189303 0),,,,,,,
node,5.0,,POINT Z (-14.351614821818657 -0.9846578314900398 0),,,,,,,
node,5.0,,POINT Z (-13.396604626090266 -0.6602459717541933 0),,,,,,,
node,5.0,,POINT Z (-11.595952868578024 -1.5991306835785508 0),,,,,,,
node,5.0,,POINT Z (-10.984808235079981 -0.6766061307862401 0),,,,,,,
node,5.0,,POINT Z (-10.094726068084128 0.322021565400064 0),,,,,,,
node,5.0,,POINT Z (-23.456409865175374 3.5024320548400283 0),,,,,,,
node,5.0,,POINT Z (-19.068344566156156 2.6361187361180782 0),,,,,,,
node,5.0,,POINT Z (-18.364813504449558 2.864199330098927 0),,,,,,,
node,5.0,,POINT Z (-20.12207564676646 3.6668402832001448 0),,,,,,,
node,5.0,,POINT Z (-15.989469457534142 0.1933095818385482 0),,,,,,,
node,5.0,,POINT Z (-15.859461708110757 0.3725258661434054 0),,,,,,,
node,5.0,,POINT Z (-18.373110238811933 4.153375277295709 0),,,,,,,
node,5.0,,POINT Z (-14.56880570098292 3.3832747852429748 0),,,,,,,
node,5.0,,POINT Z (-14.544803905417211 4.761198680847883 0),,,,,,,
node,5.0,,POINT Z (-23.586417615995742 4.399121016263962 0),,,,,,,
node,5.0,,POINT Z (-19.968063471787403 4.776404278355471 0),,,,,,,
node,5.0,,POINT Z (-21.984453436511103 9.66062918305397 0),,,,,,,
node,5.0,,POINT Z (-21.343480182928033 10.195401097647846 0),,,,,,,
node,5.0,,POINT Z (-25.25950799661223 8.982197938486934 0),,,,,,,
node,5.0,,POINT Z (-11.367352411267348 -2.261119511909783 0),,,,,,,
node,5.0,,POINT Z (-10.163421251927502 1.3494065320119262 0),,,,,,,
node,5.0,,POINT Z (-9.505907906335779 0.9304189272224903 0),,,,,,,
node,5.0,,POINT Z (-23.64776953466935 4.927998783998191 0),,,,,,,
node,5.0,,POINT Z (-23.53660156216938 6.505975573323667 0),,,,,,,
node,5.0,,POINT Z (-17.510681633022614 9.1863222559914 0),,,,,,,
node,5.0,,POINT Z (-14.983124433201738 7.527508427388966 0),,,,,,,
node,5.0,,POINT Z (-5.241251957486384 1.846239112317562 0),,,,,,,
node,5.0,,POINT Z (-7.379271000740118 2.1429626774042845 0),,,,,,,
node,5.0,,POINT Z (-7.567787003819831 1.8168630646541715 0),,,,,,,
node,5.0,,POINT Z (-7.05661097925622 2.0433468529954553 0),,,,,,,
node,5.0,,POINT Z (-6.168932117638178 1.7230680836364627 0),,,,,,,
node,5.0,,POINT Z (-7.0179948231671005 3.769164575263858 0),,,,,,,
node,5.0,,POINT Z (-8.489115846459754 4.403981133364141 0),,,,,,,
node,5.0,,POINT Z (9.109923820826225 6.572194495238364 0),,,,,,,
node,5.0,,POINT Z (-3.9630964413518086 2.4009760431945324 0),,,,,,,
node,5.0,,POINT Z (2.9943538778461516 6.3107671122998 0),,,,,,,
node,5.0,,POINT Z (3.460661855409853 7.012641289271414 0),,,,,,,
node,5.0,,POINT Z (4.473385770688765 7.1298912698403 0),,,,,,,
node,5.0,,POINT Z (3.3330841580173 6.895998822525144 0),,,,,,,
node,5.0,,POINT Z (12.08072027657181 -17.398705205880105 0),,,,,,,
node,5.0,,POINT Z (-12.749865688150749 5.105432063341141 0),,,,,,,
node,5.0,,POINT Z (-19.496490384917706 11.611469862051308 0),,,,,,,
node,5.0,,POINT Z (-19.599160054523963 11.598104579374194 0),,,,,,,
node,5.0,,POINT Z (-19.993729168607388 11.09131318051368 0),,,,,,,
node,5.0,,POINT Z (-12.314026442472823 11.814564785920084 0),,,,,,,
node,5.0,,POINT Z (-10.31651448935736 2.332362321205437 0),,,,,,,
node,5.0,,POINT Z (-15.248303789761849 7.076430140994489 0),,,,,,,
node,5.0,,POINT Z (-14.22138654103037 6.9679870661348104 0),,,,,,,
node,5.0,,POINT Z (-9.521887685754336 5.632372108288109 0),,,,,,,
node,5.0,,POINT Z (-13.366228991304524 10.131004731170833 0),,,,,,,
node,5.0,,POINT Z (-13.446121020417195 7.965481827966869 0),,,,,,,
node,5.0,,POINT Z (-18.37456489552278 4.055268745869398 0),,,,,,,
node,5.0,,POINT Z (14.880651352694258 -14.968042625114322 0),,,,,,,
node,5.0,,POINT Z (18.3154660128057 -20.40399448480457 0),,,,,,,
node,5.0,,POINT Z (-5.751130744931288 10.943374996073544 0),,,,,,,
node,5.0,,POINT Z (-5.694989208539482 11.020761391147971 0),,,,,,,
node,5.0,,POINT Z (-18.26521258347202 3.041937319561839 0),,,,,,,
node,5.0,,POINT Z (-4.7301782564027235 13.969062422402203 0),,,,,,,
node,5.0,,POINT Z (-10.156131107942201 19.753400716930628 0),,,,,,,
node,5.0,,POINT Z (-12.83708530117292 9.579990582540631 0),,,,,,,
node,5.0,,POINT Z (-10.95593081053812 10.344704405404627 0),,,,,,,
node,5.0,,POINT Z (-10.831576396827586 10.519329751841724 0),,,,,,,
node,5.0,,POINT Z (-10.773367945221253 10.56695485021919 0),,,,,,,
node,5.0,,POINT Z (-2.989153601345606 13.058839525096118 0),,,,,,,
node,5.0,,POINT Z (-6.0215213623596355 13.554235485382378 0),,,,,,,
node,5.0,,POINT Z (-5.21152576582972 13.9400581298396 0),,,,,,,
node,5.0,,POINT Z (-7.2903498150990345 13.522164991125464 0),,,,,,,
node,5.0,,POINT Z (-18.948287867591716 17.151684446260333 0),,,,,,,
node,5.0,,POINT Z (-20.30493697396014 16.871967283077538 0),,,,,,,
node,5.0,,POINT Z (-19.15218134515453 16.474046364426613 0),,,,,,,
node,5.0,,POINT Z (-19.156433936790563 16.99255857989192 0),,,,,,,
node,5.0,,POINT Z (-11.216798985609785 19.63886594492942 0),,,,,,,
node,5.0,,POINT Z (-8.622768680681475 19.901633852161467 0),,,,,,,
node,5.0,,POINT Z (-8.855221297417302 7.785722707398236 0),,,,,,,
node,5.0,,POINT Z (-3.9728653413476422 7.55211269762367 0),,,,,,,
node,5.0,,POINT Z (16.049543072353117 -12.801997722126544 0),,,,,,,
node,5.0,,POINT Z (16.94744705769699 -13.764905595220625 0),,,,,,,
node,5.0,,POINT Z (-13.024040663265623 14.654467948712409 0),,,,,,,
node,5.0,,POINT Z (-13.979209452983923 14.20680842641741 0),,,,,,,
node,5.0,,POINT Z (-13.68517323595006 14.216528628952801 0),,,,,,,
node,5.0,,POINT Z (-18.123662095633335 15.215279751457274 0),,,,,,,
node,5.0,,POINT Z (-17.57447048195172 15.681849620305002 0),,,,,,,
node,5.0,,POINT Z (4.560260108555667 8.808449263684452 0),,,,,,,
node,5.0,,POINT Z (1.9374811836751178 11.822931879200041 0),,,,,,,
node,5.0,,POINT Z (-5.804047517594881 12.480607244186103 0),,,,,,,
node,5.0,,POINT Z (0.3970601463224739 13.29843351431191 0),,,,,,,
node,5.0,,POINT Z (0.5740502889384516 13.083238855935633 0),,,,,,,
node,5.0,,POINT Z (2.0206124300020747 13.636058930307627 0),,,,,,,
node,5.0,,POINT Z (8.088056373002473 11.187969923950732 0),,,,,,,
node,5.0,,POINT Z (-5.515651106019504 12.200148350559175 0),,,,,,,
node,5.0,,POINT Z (-5.5103594289394096 11.967314547859132 0),,,,,,,
node,5.0,,POINT Z (-5.383359175291844 11.66568894404918 0),,,,,,,
node,5.0,,POINT Z (4.7616851719794795 12.067752472124994 0),,,,,,,
node,5.0,,POINT Z (3.1886197002604604 13.579724797978997 0),,,,,,,
node,5.0,,POINT Z (-7.786830995348282 7.567908040247858 0),,,,,,,
node,5.0,,POINT Z (0.9013264001114294 1.0050756698474288 0),,,,,,,
node,5.0,,POINT Z (0.7251135472906753 0.5605747764930129 0),,,,,,,
node,5.0,,POINT Z (7.478355831291992 -1.1584733659401536 0),,,,,,,
node,5.0,,POINT Z (5.5255980239016935 0.9648509146645665 0),,,,,,,
node,5.0,,POINT Z (7.6438549399169355 -0.7271014088389015 0),,,,,,,
node,5.0,,POINT Z (8.577135054278187 -0.9141863221302629 0),,,,,,,
node,5.0,,POINT Z (9.187077952432446 -1.687550171278417 0),,,,,,,
node,5.0,,POINT Z (10.297003924264573 -1.2738339211791754 0),,,,,,,
node,5.0,,POINT Z (12.06547382089775 -0.1888159764930606 0),,,,,,,
node,5.0,,POINT Z (5.867627756553702 1.9970152443274856 0),,,,,,,
node,5.0,,POINT Z (9.191330542671494 4.2830860847607255 0),,,,,,,
node,5.0,,POINT Z (10.444022032315843 3.561360824853182 0),,,,,,,
node,5.0,,POINT Z (8.415573678503279 3.6118076872080564 0),,,,,,,
node,5.0,,POINT Z (7.126394376042299 -1.6419867109507322 0),,,,,,,
node,5.0,,POINT Z (3.5654604789451696 3.344563312828541 0),,,,,,,
node,5.0,,POINT Z (3.7000219168839976 3.3882196666672826 0),,,,,,,
node,5.0,,POINT Z (3.9922355975722894 3.4963569501414895 0),,,,,,,
node,5.0,,POINT Z (-4.6532797302352265 7.070962523110211 0),,,,,,,
node,5.0,,POINT Z (-11.318910695728846 8.667506287805736 0),,,,,,,
node,5.0,,POINT Z (-9.7855482614832 7.609218911267817 0),,,,,,,
node,5.0,,POINT Z (-13.210098190349527 15.912704498507082 0),,,,,,,
node,5.0,,POINT Z (-10.606384140903996 15.589113467382026 0),,,,,,,
node,5.0,,POINT Z (-14.335211982135661 15.113217589445412 0),,,,,,,
node,5.0,,POINT Z (-10.823430002783425 17.413181067444384 0),,,,,,,
node,5.0,,POINT Z (-18.56350139726419 14.797310912050307 0),,,,,,,
node,5.0,,POINT Z (-13.347396092605777 16.260201844386756 0),,,,,,,
node,5.0,,POINT Z (4.788684938917868 7.148724171333015 0),,,,,,,
node,5.0,,POINT Z (5.722432185313664 7.655389882624149 0),,,,,,,
node,5.0,,POINT Z (8.835328014451079 6.399660843424499 0),,,,,,,
node,5.0,,POINT Z (11.26711958803935 20.477784952148795 0),,,,,,,
node,5.0,,POINT Z (-9.309629345021676 10.584398764185607 0),,,,,,,
node,5.0,,POINT Z (6.334501379053108 6.109573462978005 0),,,,,,,
node,5.0,,POINT Z (6.510376348043792 5.941596162505448 0),,,,,,,
node,5.0,,POINT Z (-13.15663705917541 15.75292862020433 0),,,,,,,
node,5.0,,POINT Z (-13.334638321888633 19.136167663149536 0),,,,,,,
node,5.0,,POINT Z (-5.611935010761954 19.767981023527682 0),,,,,,,
node,5.0,,POINT Z (-1.944987467606552 19.07784642931074 0),,,,,,,
node,5.0,,POINT Z (0.7803151652915403 20.226045706309378 0),,,,,,,
node,5.0,,POINT Z (2.641734528238885 19.151962998323143 0),,,,,,,
node,5.0,,POINT Z (-12.433089257334359 19.126447456888855 0),,,,,,,
node,5.0,,POINT Z (8.552834530244581 16.114398759789765 0),,,,,,,
node,5.0,,POINT Z (-8.475800621859328 16.121155630159624 0),,,,,,,
node,5.0,,POINT Z (4.601478997035883 14.96035890839994 0),,,,,,,
node,5.0,,POINT Z (4.914007205399685 14.483719547279179 0),,,,,,,
node,5.0,,POINT Z (-2.7635597929474898 16.19489069376141 0),,,,,,,
node,5.0,,POINT Z (-12.296964204055257 14.15519820060581 0),,,,,,,
node,5.0,,POINT Z (-8.880929692997597 13.665006098337471 0),,,,,,,
node,5.0,,POINT Z (-10.728626478172373 15.882865559309721 0),,,,,,,
node,5.0,,POINT Z (3.7426062467275187 14.756770097650588 0),,,,,,,
node,5.0,,POINT Z (4.29121369170025 15.159880436956882 0),,,,,,,
node,5.0,,POINT Z (14.02343270344392 11.501917408779637 0),,,,,,,
node,5.0,,POINT Z (16.096625308389775 9.355818337760866 0),,,,,,,
node,5.0,,POINT Z (-7.820166071585845 15.109271577559412 0),,,,,,,
node,5.0,,POINT Z (3.4741451226873323 11.346893732436001 0),,,,,,,
node,5.0,,POINT Z (6.601503273355775 9.396521703340113 0),,,,,,,
node,5.0,,POINT Z (3.6567591254715808 14.909014423377812 0),,,,,,,
node,5.0,,POINT Z (4.212064710794948 8.098998790606856 0),,,,,,,
node,5.0,,POINT Z (0.6612426562933251 7.8522240445017815 0),,,,,,,
node,5.0,,POINT Z (-9.746242127672303 3.815050618723035 0),,,,,,,
node,5.0,,POINT Z (4.4509077951079234 8.507730403915048 0),,,,,,,
node,5.0,,POINT Z (-13.978749878355302 16.573491152375937 0),,,,,,,
node,5.0,,POINT Z (8.128322394930102 11.015989321294036 0),,,,,,,
node,5.0,,POINT Z (-1.7802795629249886 2.4557449044659734 0),,,,,,,
node,5.0,,POINT Z (13.313323245791253 8.059840802103281 0),,,,,,,
node,5.0,,POINT Z (16.989972949842922 8.398985599167645 0),,,,,,,
node,5.0,,POINT Z (17.649428145843558 7.5840071169659495 0),,,,,,,
node,5.0,,POINT Z (9.279880477840736 6.613260576570907 0),,,,,,,
node,5.0,,POINT Z (10.820679998840205 6.471347360871732 0),,,,,,,
node,5.0,,POINT Z (9.79597943695262 6.384082463569939 0),,,,,,,
node,5.0,,POINT Z (12.807915871031582 7.813740530982614 0),,,,,,,
node,5.0,,POINT Z (13.162034507724456 7.830353579483926 0),,,,,,,
node,5.0,,POINT Z (12.127222831069957 7.839967367239296 0),,,,,,,
node,5.0,,POINT Z (20.51901507738512 2.9951588241383433 0),,,,,,,
node,5.0,,POINT Z (7.471461672219448 -2.8898180993273854 0),,,,,,,
node,5.0,,POINT Z (8.781259371782653 -9.378055307082832 0),,,,,,,
node,5.0,,POINT Z (18.47106006513301 6.112779652017632 0),,,,,,,
node,5.0,,POINT Z (14.008907418581657 5.87598477024585 0),,,,,,,
node,5.0,,POINT Z (13.98946700792294 5.872339691966772 0),,,,,,,
node,5.0,,POINT Z (14.514911832578946 5.443028538487852 0),,,,,,,
node,5.0,,POINT Z (-11.74161292827921 9.064642509445548 0),,,,,,,
node,5.0,,POINT Z (13.691560008621309 2.9791785776615143 0),,,,,,,
node,5.0,,POINT Z (13.793847871362232 3.959889250807464 0),,,,,,,
node,5.0,,POINT Z (13.256022095796652 4.36965240444988 0),,,,,,,
node,5.0,,POINT Z (16.32474639255088 1.1422446658834815 0),,,,,,,
node,5.0,,POINT Z (14.29538274765946 3.1443469431251287 0),,,,,,,
node,5.0,,POINT Z (13.761042177095078 3.571081029251218 0),,,,,,,
node,5.0,,POINT Z (13.80599812825676 3.825021400116384 0),,,,,,,
node,5.0,,POINT Z (13.855096206010785 3.1355269541963935 0),,,,,,,
node,5.0,,POINT Z (13.68692561041098 2.8347754599526525 0),,,,,,,
node,5.0,,POINT Z (17.01204017258715 0.6845734799280763 0),,,,,,,
node,5.0,,POINT Z (15.403756915475242 1.4994622198864818 0),,,,,,,
node,5.0,,POINT Z (10.51142184913624 7.674830292351544 0),,,,,,,
node,5.0,,POINT Z (-7.689828525413759 -5.188517292030156 0),,,,,,,
node,5.0,,POINT Z (-7.569178283330984 -6.119852491654456 0),,,,,,,
node,5.0,,POINT Z (-8.397988923010416 -6.693456052802503 0),,,,,,,
node,5.0,,POINT Z (-9.234945373260416 -5.769702209159732 0),,,,,,,
node,5.0,,POINT Z (-1.5667030644835904 0.2279840400442481 0),,,,,,,
node,5.0,,POINT Z (-1.4509177960571833 0.3902804488316178 0),,,,,,,
node,5.0,,POINT Z (-2.563576593005564 -0.0386431198567152 0),,,,,,,
node,5.0,,POINT Z (-2.5992458845721558 -0.1648506904020906 0),,,,,,,
node,5.0,,POINT Z (-1.1767152660759166 0.4097619717940688 0),,,,,,,
node,5.0,,POINT Z (-1.1306776750134304 0.489137134514749 0),,,,,,,
node,5.0,,POINT Z (-0.4226512556197122 0.4573870720341802 0),,,,,,,
node,5.0,,POINT Z (-5.769355368916877 -1.692270833067596 0),,,,,,,
node,5.0,,POINT Z (-8.443524215195794 -4.384477925486863 0),,,,,,,
node,5.0,,POINT Z (-8.384846237604506 -4.074045958928764 0),,,,,,,
node,5.0,,POINT Z (-8.461775657720864 -4.154288263991475 0),,,,,,,
node,5.0,,POINT Z (20.99044505681377 0.1495686722919345 0),,,,,,,
node,5.0,,POINT Z (-7.314186004106887 -9.417543661780655 0),,,,,,,
node,5.0,,POINT Z (-7.181827506166883 -5.611851471476257 0),,,,,,,
node,5.0,,POINT Z (-5.7181374813080765 -3.539500623010099 0),,,,,,,
node,5.0,,POINT Z (-4.976881544687785 -4.329037516377866 0),,,,,,,
node,5.0,,POINT Z (9.430034666671418 -8.793081438168883 0),,,,,,,
node,5.0,,POINT Z (-4.969186409492977 5.451333281584084 0),,,,,,,
node,5.0,,POINT Z (9.223528723116033 -10.753464396111667 0),,,,,,,
node,5.0,,POINT Z (-3.8506141846301034 -5.608651070855558 0),,,,,,,
node,5.0,,POINT Z (-7.672618583892472 -9.801491779275239 0),,,,,,,
node,5.0,,POINT Z (-3.903233006130904 -0.5492332326248288 0),,,,,,,
node,5.0,,POINT Z (11.906912968377583 -8.611981612630188 0),,,,,,,
node,5.0,,POINT Z (15.424412352847867 -10.498916517011821 0),,,,,,,
node,5.0,,POINT Z (16.619997632107697 -10.759539542719722 0),,,,,,,
node,5.0,,POINT Z (-7.248073061928153 -8.624779616482556 0),,,,,,,
node,5.0,,POINT Z (-3.9242643165634945 -19.684510775841773 0),,,,,,,
node,5.0,,POINT Z (11.662692804238759 -7.833150140941143 0),,,,,,,
node,5.0,,POINT Z (19.963050237623975 -7.121512731537223 0),,,,,,,
node,5.0,,POINT Z (19.89446353923995 -7.185942659154534 0),,,,,,,
node,5.0,,POINT Z (20.404707007226534 -8.271898715756834 0),,,,,,,
node,5.0,,POINT Z (20.383923159271944 -8.505717004649341 0),,,,,,,
node,5.0,,POINT Z (21.762559714654195 -9.400597205148655 0),,,,,,,
node,5.0,,POINT Z (20.341316270641983 -8.034443255513906 0),,,,,,,
node,5.0,,POINT Z (19.286535985127557 -6.4683803133666515 0),,,,,,,
node,5.0,,POINT Z (13.605742022627965 -6.043232286348939 0),,,,,,,
node,5.0,,POINT Z (11.974954406614415 -4.199008290655911 0),,,,,,,
node,5.0,,POINT Z (12.147488055634312 -4.062925414182246 0),,,,,,,
node,5.0,,POINT Z (10.786659279721789 -4.585386463440955 0),,,,,,,
node,5.0,,POINT Z (11.842516604694538 -2.0751433754339814 0),,,,,,,
node,5.0,,POINT Z (10.823110049474053 -2.768923052586615 0),,,,,,,
node,5.0,,POINT Z (15.081905892933719 -8.400072648189962 0),,,,,,,
node,5.0,,POINT Z (15.21684366359841 -8.48341656383127 0),,,,,,,
node,5.0,,POINT Z (19.10862443660153 -7.429454344324768 0),,,,,,,
node,5.0,,POINT Z (19.609736995131243 -7.207198505289853 0),,,,,,,
node,5.0,,POINT Z (19.395748131617438 -7.216392727568746 0),,,,,,,
node,5.0,,POINT Z (20.155943072750233 -9.924108768813312 0),,,,,,,
node,5.0,,POINT Z (20.140068041044287 -9.816952303051949 0),,,,,,,
node,6.0,,POINT Z (-24.672954333590233 -8.163637118420201 0),,,,,,,
node,6.0,,POINT Z (-23.872708035632968 -8.46359658613801 0),,,,,,,
node,6.0,,POINT Z (-23.976896489039063 -8.944291126914322 0),,,,,,,
node,6.0,,POINT Z (-22.654889762145135 -9.023067817365206 0),,,,,,,
node,6.0,,POINT Z (-23.304809001134924 -9.664951090909444 0),,,,,,,
