type,n_type,n_origin,geometry,id,length,azimuth,censored,f_set,Area,b_group
fracture,,,"LINESTRING (410128.31345914566 5081027.249993958, 410128.4185937385 5081027.175533353, 410128.48510205204 5081027.091358769, 410128.60356998554 5081026.987439529, 410128.78023269336 5081026.903264944)",,0.59,127.0,0.0,2.0,,
fracture,,,"LINESTRING (410128.1930465141 5081027.082018331, 410128.3074001518 5081026.994713875, 410128.39261392853 5081026.902225752, 410128.6129227171 5081026.730759006)",,0.549,130.0,0.0,2.0,,
fracture,,,"LINESTRING (410128.47471012804 5081026.735954968, 410128.58798209956 5081026.64138846, 410128.60253079317 5081026.620604612)",,0.173,132.0,0.0,2.0,,
fracture,,,"LINESTRING (410124.2969890839 5081029.689563057, 410124.58501297835 5081029.466952593, 410124.91547616123 5081029.275741192, 410125.17527426104 5081029.142724564, 410125.27919350093 5081029.026335016, 410125.46832651756 5081028.88084808, 410125.75306523487 5081028.73328276, 410125.7530652349 5081028.73328276, 410126.00020929764 5081028.571815305, 410126.00020929764 5081028.571815305, 410126.0648229546 5081028.52960105, 410126.472186375 5081028.319684185, 410126.5814249657 5081028.252234854, 410126.7818657099 5081028.128472784, 410126.84837402345 5081028.10976732, 410126.935666185 5081028.101453781, 410127.10193696886 5081028.016240004, 410127.5259274676 5081027.806323139, 410127.6838847123 5081027.706560669)",,3.952,120.0,0.0,2.0,,
fracture,,,"LINESTRING (410126.4565984892 5081029.161430028, 410126.69873031817 5081029.062706751, 410126.86084433243 5081028.991002475, 410126.9502148788 5081028.914102238, 410127.04945775284 5081028.8740933295, 410127.04945775284 5081028.8740933295, 410127.18507236097 5081028.821614114, 410127.3118538336 5081028.753027415)",,0.953,116.0,0.0,2.0,,
fracture,,,"LINESTRING (410123.9874773491 5081029.394209126, 410124.1443954014 5081029.338092737, 410124.46238827554 5081029.169743569, 410124.6182671354 5081029.107392024, 410124.74297022325 5081029.094921716, 410124.80947853683 5081029.067902713)",,0.892,112.0,0.0,2.0,,
fracture,,,"LINESTRING (410121.4984456604 5081032.4683308825, 410121.7968597718 5081032.269654488, 410122.0254820996 5081032.117932398, 410122.09614718275 5081032.018169927, 410122.1855177291 5081031.939191305, 410122.32598301827 5081031.821861475, 410122.32598301827 5081031.821861475, 410122.3621804369 5081031.791625984, 410122.57209730154 5081031.621198431, 410122.5720973016 5081031.621198431, 410122.7030355438 5081031.52559273, 410123.3395006283 5081031.073664859, 410123.4055296055 5081031.026780378, 410123.4762047706 5081030.971987273, 410123.59050585254 5081030.883371827, 410123.67156286014 5081030.832970996, 410123.7526198669 5081030.782570166, 410123.8606958764 5081030.716061852, 410123.9147338812 5081030.701513158)",,3.007,126.0,0.0,2.0,,
fracture,,,"LINESTRING (410122.7373288928 5081019.073989399, 410123.0241459949 5081018.9409727715, 410123.2735521707 5081018.749761371, 410123.46892034175 5081018.608431204, 410123.6684452824 5081018.34655472, 410123.8700486078 5081018.090913389, 410123.9802030021 5081017.964131917, 410124.1090628596 5081017.912172297, 410124.2109037147 5081017.870604601, 410124.25454979547 5081017.808253057, 410124.29819587624 5081017.708490587, 410124.3250425884 5081017.674441098, 410124.3250425884 5081017.674441098, 410124.383409653 5081017.600414577, 410124.47901535366 5081017.525592725, 410124.5392885128 5081017.461162795, 410124.6619132159 5081017.398811252, 410124.7152577537 5081017.367625214, 410124.7970082278 5081017.3198326295, 410124.93833839404 5081017.21591339, 410125.03092562826 5081017.106933641, 410125.0309256283 5081017.106933641)",,3.089,131.0,0.0,2.0,,
fracture,,,"LINESTRING (410125.8714380919 5081018.302246491, 410125.871438092 5081018.302246491, 410125.871438092 5081018.302246491, 410126.0939203417 5081018.141833817, 410126.2835807138 5081018.001039177, 410126.28358071385 5081018.001039177)",,0.511,126.0,0.0,2.0,,
fracture,,,"LINESTRING (410122.0774417192 5081019.31716042, 410122.23539896385 5081019.215319565, 410122.41206167167 5081019.090616477, 410122.5575486075 5081018.934737617, 410122.707192313 5081018.812112914, 410122.8339737857 5081018.656234054, 410122.9524417192 5081018.533609351, 410123.21639658854 5081018.410984648)",,1.474,129.0,0.0,2.0,,
fracture,,,"LINESTRING (410121.57031582843 5081019.019951394, 410121.93195478333 5081018.799642606, 410122.1896744983 5081018.666625978, 410122.40582651726 5081018.54607966, 410122.6261353059 5081018.433846881, 410122.738368085 5081018.350711489)",,1.348,120.0,0.0,2.0,,
fracture,,,"LINESTRING (410122.5617053771 5081018.645842131, 410122.73421131534 5081018.55854997, 410122.86722794245 5081018.50659035, 410123.04389065027 5081018.435925267)",,0.527,114.0,0.0,2.0,,
fracture,,,"LINESTRING (410119.34436570964 5081017.251245928, 410119.69976951013 5081017.103680608, 410120.11336808495 5081016.993526214, 410120.504104427 5081016.9145475915, 410120.7992350684 5081016.8418041235, 410120.9239381563 5081016.835568969, 410121.01538708736 5081016.814785121, 410121.20036333427 5081016.768021463, 410121.20036333427 5081016.768021463, 410121.3853395814 5081016.721257806, 410121.626432218 5081016.629808874, 410121.95066024654 5081016.4967922475, 410122.1626554959 5081016.436519088, 410122.4328455197 5081016.318051155)",,3.24,107.0,0.0,2.0,,
fracture,,,"LINESTRING (410123.98047334934 5081031.545337721, 410124.15998328564 5081031.447653293, 410124.1599832858 5081031.447653293, 410124.1599832863 5081031.447653293, 410124.3511946876 5081031.327106975, 410124.351194688 5081031.327106975, 410124.3511946882 5081031.327106975, 410124.3511946882 5081031.327106975, 410124.60475763294 5081031.102641417, 410124.8957315047 5081030.832451393)",,1.166,128.0,0.0,2.0,,
fracture,,,"LINESTRING (410123.2789150018 5081031.9214166105, 410123.2725129774 5081031.776038093, 410123.2693954002 5081031.709529779, 410123.2953752102 5081031.686667546, 410123.3566875617 5081031.652374197, 410123.3639619085 5081031.613924078, 410123.3764322173 5081031.433104601, 410123.6044841042 5081031.320964747, 410123.60448410426 5081031.320964747, 410123.80368415813 5081031.184681034, 410123.80368415825 5081031.184681034, 410123.92824338126 5081031.104719803, 410123.97038160596 5081031.039852249, 410123.97038160596 5081031.039852249, 410124.0654167779 5081030.983134292, 410124.4977208159 5081030.651631918)",,1.914,136.0,0.0,2.0,,
fracture,,,"LINESTRING (410119.7901792481 5081032.762231678, 410120.21209136216 5081032.535687734, 410120.25989421253 5081032.492041654, 410120.3617350676 5081032.456709112, 410120.7088253289 5081032.309143792, 410120.8737508194 5081032.205169026, 410120.8737508194 5081032.205169026, 410120.90003673034 5081032.188597473, 410121.1660699845 5081032.043110537, 410121.33026238356 5081031.984915763)",,1.733,117.0,0.0,2.0,,
fracture,,,"LINESTRING (410118.3557829298 5081031.987311186, 410118.50573744276 5081031.897623601, 410118.57122912566 5081031.897040642, 410118.73127557564 5081031.895616026, 410118.811596602 5081031.890960495, 410118.811596602 5081031.890960495, 410119.00143221713 5081031.87995733, 410119.3183858989 5081031.799939516, 410119.40734464163 5081031.759503723, 410119.4212659464 5081031.7531758575, 410119.5470082267 5081031.734470394, 410119.72471012693 5081031.7168041235, 410120.02399753785 5081031.653413387, 410120.2141697469 5081031.60249296, 410120.29609642347 5081031.57779779, 410121.1587956375 5081031.317754243, 410121.5703158275 5081031.226305312, 410121.79270300095 5081031.145248305, 410121.8477997113 5081031.116527679, 410121.9880711719 5081031.0434074495, 410122.2353989629 5081030.933253055)",,4.056,105.0,1.0,2.0,,
fracture,,,"LINESTRING (410122.01197259664 5081031.299048778, 410122.10653910495 5081031.2595594665, 410122.2593003876 5081031.181620037, 410122.34555335675 5081031.136934764)",,0.371,116.0,0.0,2.0,,
fracture,,,"LINESTRING (410119.40651429107 5081031.392149941, 410119.7371804349 5081031.309440702, 410120.06140846346 5081031.190972769, 410120.4230474183 5081030.970663981, 410120.5311234278 5081030.927017899, 410120.6495913613 5081030.914547591, 410120.8511946867 5081030.854274432, 410121.15671725204 5081030.75866873)",,1.876,110.0,0.0,2.0,,
fracture,,,"LINESTRING (410121.1151495561 5081030.667219798, 410121.39780988864 5081030.534203172)",,0.312,115.0,0.0,2.0,,
fracture,,,"LINESTRING (410121.9111709336 5081030.241150915, 410122.21045834455 5081030.133074905)",,0.318,110.0,0.0,2.0,,
fracture,,,"LINESTRING (410116.18106404535 5081027.705521462, 410116.3743538316 5081027.734618848, 410116.53438946104 5081027.77826493, 410116.76716855844 5081027.682659228, 410117.0976317413 5081027.582896758, 410117.3906839979 5081027.433253052, 410117.4675842354 5081027.377136662, 410117.54240608815 5081027.300236424, 410117.6962065632 5081027.219179417, 410117.924828891 5081027.140200795, 410118.1035699836 5081027.057065403, 410118.2012540691 5081026.93859747, 410118.3612896986 5081026.778561842, 410118.43906367995 5081026.698496854, 410118.43906367995 5081026.698496854, 410118.43906368 5081026.698496854)",,2.595,114.0,0.0,2.0,,
fracture,,,"LINESTRING (410114.21283364156 5081025.852641411, 410114.2128336419 5081025.852641411, 410114.2128336419 5081025.852641411, 410114.3583205773 5081025.805877753, 410114.5069250904 5081025.786133097, 410114.64825525664 5081025.732095092, 410114.8020557317 5081025.689488203)",,0.614,105.0,0.0,2.0,,
fracture,,,"LINESTRING (410114.3479286533 5081025.619862312, 410114.6815094134 5081025.568941885, 410114.8218003873 5081025.53672692, 410115.0119725963 5081025.5658243075, 410115.1772041878 5081025.574137847, 410115.26657473407 5081025.573098655)",,0.929,93.0,0.0,2.0,,
fracture,,,"LINESTRING (410119.7982029519 5081027.545505531, 410120.1736412421 5081027.301275612, 410120.2264373283 5081027.267838091, 410120.64973310946 5081026.999750762, 410120.64973310946 5081026.999750762, 410120.67245359364 5081026.9853611225, 410121.03409254854 5081026.781679412, 410121.43314242974 5081026.59878155, 410122.1647338787 5081026.266239983, 410122.7965628573 5081025.912914567, 410123.76093340357 5081025.443199603, 410123.9563015746 5081025.36837775, 410124.23064836796 5081025.227047583, 410124.4966816221 5081025.031679412, 410124.9830236649 5081024.715764924)",,5.922,119.0,0.0,2.0,,
fracture,,,"LINESTRING (410126.0700189143 5081024.156679412, 410126.2529558638 5081024.057588564, 410126.3693063252 5081023.9945653975, 410126.55636095704 5081023.840764923, 410126.70061327174 5081023.755806505, 410126.8951376791 5081023.641239982, 410127.32952010195 5081023.231798178, 410128.1650307908 5081022.695574899, 410128.18174946826 5081022.6782989325, 410128.32090965076 5081022.534500077, 410128.3209096508 5081022.534500077, 410128.34262048797 5081022.512065546, 410128.34262048797 5081022.512065546, 410128.342620488 5081022.512065546, 410128.4767885105 5081022.373425256, 410128.55081872497 5081022.3079669615, 410128.6742350663 5081022.198840933, 410128.7802326907 5081022.117783926, 410128.8862303157 5081022.036726919, 410128.9901495556 5081021.939042834, 410129.1065391043 5081021.785242358, 410129.222928653 5081021.6813231185, 410129.29047615896 5081021.632481076, 410129.35802366486 5081021.583639033, 410129.38635107875 5081021.563000489, 410129.386351079 5081021.563000489, 410129.50351060077 5081021.477641408, 410129.9836174891 5081021.128472761, 410130.19145596895 5081021.005848058, 410130.37851060077 5081020.845812429, 410130.46476357 5081020.816715042)",,5.556,127.0,0.0,2.0,,
fracture,,,"LINESTRING (410141.8761353039 5081034.454036898, 410142.5204345913 5081034.391685354, 410142.7357626084 5081034.37859912, 410142.7357626084 5081034.37859912, 410143.2728098882 5081034.345960888, 410144.0501258027 5081034.138122409, 410144.2829049001 5081034.050830247)",,2.455,100.0,0.0,2.0,,
fracture,,,"LINESTRING (410145.5821556464 5081034.283944549, 410145.7814203396 5081034.0622613635, 410145.99036968104 5081033.902476573, 410145.9903696811 5081033.902476573, 410145.9903696811 5081033.902476573, 410145.993415589 5081033.90014735, 410146.3488193895 5081033.785836185, 410146.55042271485 5081033.781679416, 410146.73539896193 5081033.738033335, 410146.93492390256 5081033.694387255, 410147.2674654703 5081033.744268489, 410147.5085581069 5081033.8440309595)",,2.132,103.0,0.0,2.0,,
fracture,,,"LINESTRING (410142.730351456 5081033.973930011, 410143.2166934987 5081033.98224355, 410143.49415786937 5081033.967694856, 410143.58456760563 5081033.9718516255, 410143.58456760563 5081033.9718516255, 410143.5845676079 5081033.9718516255, 410143.79968043463 5081033.9209312, 410144.0054405296 5081033.883520273, 410144.4761946863 5081033.833639035, 410145.2618241401 5081033.800384879, 410145.7315391045 5081033.8440309595, 410145.98925881943 5081033.902225734)",,3.282,91.0,0.0,2.0,,
fracture,,,"LINESTRING (410143.20006642037 5081034.689933573, 410143.48323424195 5081034.604006786, 410143.48323424195 5081034.604006786, 410143.5014322161 5081034.598484642, 410143.76538708544 5081034.531976328, 410144.05428257235 5081034.434292243, 410144.28498328495 5081034.413508395, 410144.6175248527 5081034.305432385, 410144.9064203396 5081034.238924072, 410145.0987578236 5081034.1605907)",,1.978,106.0,0.0,2.0,,
fracture,,,"LINESTRING (410143.67393815424 5081035.390349252, 410144.1976911234 5081035.3612518655, 410144.44501891435 5081035.330076094, 410145.0643775842 5081035.340468017)",,1.394,92.0,0.0,2.0,,
fracture,,,"LINESTRING (410139.89023862936 5081032.5668635005, 410140.35371843935 5081032.600117658, 410140.70080870064 5081032.593882504, 410140.87123625405 5081032.612587967, 410141.13830870064 5081032.64792051, 410141.3378336413 5081032.641685355, 410141.85639064835 5081032.583490579, 410142.220107988 5081032.57933381, 410142.51108185976 5081032.581412194, 410142.8747991994 5081032.564785116, 410143.3756899357 5081032.525295804, 410143.6541934986 5081032.535687728, 410143.84956166963 5081032.502433572, 410144.0885759215 5081032.481649724, 410144.23406285734 5081032.4941200325)",,4.359,91.0,0.0,2.0,,
fracture,,,"LINESTRING (410114.53377853055 5081027.794470478, 410115.40166974557 5081027.356352806, 410116.2870616696 5081026.90326492)",,1.967,117.0,1.0,2.0,,
fracture,,,"LINESTRING (410114.819722002 5081024.139013139, 410115.23955573124 5081024.068348056, 410115.4931186766 5081024.060034516, 410115.6302920733 5081024.060034516, 410115.8007196267 5081024.143169909, 410116.0376554937 5081024.201364683, 410116.23718043434 5081024.139013139, 410116.436705375 5081024.105758982, 410116.611289698 5081024.080818364, 410116.6757196267 5081024.097445442, 410116.6757196267 5081024.097445442, 410116.7401495555 5081024.114072521, 410116.97292865283 5081024.051720978, 410117.1516697455 5081024.018466821, 410117.5008383916 5081023.943644968, 410117.5283769903 5081023.939488198, 410117.55591558886 5081023.935331428)",,2.807,94.0,0.0,2.0,,
fracture,,,"LINESTRING (410120.2874328093 5081027.395842114, 410120.43084136036 5081027.324137839, 410120.52540786867 5081027.319981069, 410120.60126891383 5081027.2856877195, 410120.74831732135 5081027.227734042)",,0.496,110.0,0.0,2.0,,
fracture,,,"LINESTRING (410124.7809007428 5081015.98862715, 410124.90144706104 5081015.924197221, 410125.0095230706 5081015.88470791, 410125.26308601594 5081015.826513135, 410125.48962995893 5081015.768318361)",,0.746,107.0,0.0,2.0,,
fracture,,,"LINESTRING (410125.08642330806 5081016.587201972, 410125.364926871 5081016.427166342, 410125.56653019646 5081016.2941497145, 410125.8159363722 5081016.200622398, 410126.034166776 5081016.055135462, 410126.13808601594 5081015.999019073)",,1.21,119.0,0.0,2.0,,
fracture,,,"LINESTRING (410125.25269409193 5081016.668258978, 410125.4189648758 5081016.593437126, 410125.66005751234 5081016.460420499, 410125.8741311466 5081016.387677031, 410126.13808601594 5081016.2941497145, 410126.2316133318 5081016.254660403, 410126.4519221204 5081016.314933563, 410126.58701713226 5081016.400147339, 410126.651447061 5081016.425087957)",,1.523,100.0,0.0,2.0,,
fracture,,,"LINESTRING (410123.21275941265 5081019.587350422, 410123.5048182369 5081019.392314529, 410123.5048182369 5081019.392314529, 410123.5193211704 5081019.382629519, 410123.67416083784 5081019.249612892, 410123.7697665386 5081019.149850422, 410123.9107181739 5081019.087654227, 410123.91071817395 5081019.087654227)",,0.865,126.0,0.0,2.0,,
