geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (16.944283273896126 3.205418530586806 0, 16.982406511195567 3.2790190229323217 0)",953,fracture,0,1,0.0829,,,-9999
"LINESTRING Z (16.982406511195567 3.2790190229323217 0, 17.320142868814646 3.931050801044458 0)",954,fracture,0,1,0.7343,,,-9999
"LINESTRING Z (17.320142868814646 3.931050801044458 0, 17.557499549706655 4.3892901797712405 0)",955,fracture,0,1,0.5161,,,-9999
"LINESTRING Z (17.557499549706655 4.3892901797712405 0, 17.795926721717667 4.8495962422056795 0)",956,fracture,0,1,0.5184,,,-9999
"LINESTRING Z (17.795926721717667 4.8495962422056795 0, 17.887445334218786 5.026281524359297 0)",957,fracture,0,1,0.199,,,-9999
"LINESTRING Z (17.887445334218786 5.026281524359297 0, 17.969569395545793 5.184829742591796 0, 17.986178603894054 5.216895380205396 0)",958,fracture,0,1,0.2147,,,-9999
"LINESTRING Z (17.986178603894054 5.216895380205396 0, 18.441985789226695 6.096873987258224 0)",959,fracture,0,1,0.991,,,-9999
"LINESTRING Z (18.441985789226695 6.096873987258224 0, 18.447451852719663 6.10742673652016 0)",960,fracture,1,1,0.0119,,,-9999
"LINESTRING Z (5.44191991673594 -22.10699049178176 0, 6.06126822371616 -20.911280380149282 0)",961,fracture,1,1,1.3466,,,-9999
"LINESTRING Z (6.06126822371616 -20.911280380149282 0, 6.817709104593166 -19.450900170947058 0)",962,fracture,0,1,1.6447,,,-9999
"LINESTRING Z (6.817709104593166 -19.450900170947058 0, 8.196909361505094 -16.7882244607374 0)",963,fracture,0,1,2.9987,,,-9999
"LINESTRING Z (8.196909361505094 -16.7882244607374 0, 8.434384814941037 -16.32975578045257 0)",964,fracture,1,1,0.5163,,,-9999
"LINESTRING Z (8.671105410510554 -15.872744424218775 0, 9.156998760266267 -14.934681649314898 0)",965,fracture,1,1,1.0564,,,-9999
"LINESTRING Z (9.156998760266267 -14.934681649314898 0, 10.432638601273114 -12.471939054392701 0)",966,fracture,0,1,2.7735,,,-9999
"LINESTRING Z (10.432638601273114 -12.471939054392701 0, 10.645226177938188 -12.061518759122574 0)",967,fracture,1,1,0.4622,,,-9999
"LINESTRING Z (12.33813881661146 -8.793191813915145 0, 12.351448211910157 -8.767496775502982 0)",968,fracture,1,1,0.0289,,,-9999
"LINESTRING Z (12.351448211910157 -8.767496775502982 0, 12.942371944056381 -7.626662976867267 0)",969,fracture,0,1,1.2848,,,-9999
"LINESTRING Z (12.942371944056381 -7.626662976867267 0, 13.08660743339926 -7.34820280975318 0)",970,fracture,0,1,0.3136,,,-9999
"LINESTRING Z (13.08660743339926 -7.34820280975318 0, 13.350282312534677 -6.839153675990457 0)",971,fracture,0,1,0.5733,,,-9999
"LINESTRING Z (13.350282312534677 -6.839153675990457 0, 13.423904519454323 -6.69701908667716 0)",972,fracture,0,1,0.1601,,,-9999
"LINESTRING Z (13.423904519454323 -6.69701908667716 0, 13.482693536087694 -6.583521365202482 0)",973,fracture,0,1,0.1278,,,-9999
"LINESTRING Z (13.482693536087694 -6.583521365202482 0, 13.600333580760891 -6.356406203405278 0)",974,fracture,0,1,0.2558,,,-9999
"LINESTRING Z (13.600333580760891 -6.356406203405278 0, 13.632503460516933 -6.294299227280893 0)",975,fracture,0,1,0.0699,,,-9999
"LINESTRING Z (13.632503460516933 -6.294299227280893 0, 13.701972650297016 -6.160182427847042 0)",976,fracture,1,1,0.151,,,-9999
"LINESTRING Z (13.997736077350549 -5.589183336716436 0, 14.342747171854239 -4.923106995384603 0)",977,fracture,1,1,0.7501,,,-9999
"LINESTRING Z (14.482700733897866 -4.652913491327933 0, 14.911232469193672 -3.825592703858706 0)",978,fracture,1,1,0.9317,,,-9999
"LINESTRING Z (14.911232469193672 -3.825592703858706 0, 15.337521849778996 -3.002600992889684 0)",979,fracture,1,1,0.9268,,,-9999
"LINESTRING Z (15.416570898216097 -2.8499893760241757 0, 15.595004134061238 -2.505507245457613 0)",980,fracture,1,1,0.388,,,-9999
"LINESTRING Z (17.443195074564102 1.0625990541490065 0, 17.466335212370215 1.107273264843541 0)",981,fracture,1,1,0.0503,,,-9999
"LINESTRING Z (17.466335212370215 1.107273264843541 0, 17.687739068771997 1.5347142166801804 0)",982,fracture,0,1,0.4814,,,-9999
"LINESTRING Z (17.687739068771997 1.5347142166801804 0, 18.233354104357492 2.5880753185926277 0)",983,fracture,0,1,1.1863,,,-9999
"LINESTRING Z (18.233354104357492 2.5880753185926277 0, 18.447317610976725 3.001151975946161 0)",984,fracture,0,1,0.4652,,,-9999
"LINESTRING Z (18.447317610976725 3.001151975946161 0, 18.70505796722098 3.4987439555539415 0)",985,fracture,0,1,0.5604,,,-9999
"LINESTRING Z (18.70505796722098 3.4987439555539415 0, 18.857616374282973 3.793272297494488 0)",986,fracture,0,1,0.3317,,,-9999
"LINESTRING Z (18.857616374282973 3.793272297494488 0, 19.224612749388896 4.501793289157803 0)",987,fracture,1,1,0.7979,,,-9999
"LINESTRING Z (6.605987508507428 -22.96566420359931 0, 8.599503475323036 -19.116994283365962 0)",988,fracture,1,1,4.3343,,,-9999
"LINESTRING Z (10.080598788458206 -16.257600591241516 0, 10.296529580958481 -15.840725903613379 0)",989,fracture,1,1,0.4695,,,-9999
"LINESTRING Z (10.296529580958481 -15.840725903613379 0, 10.861642151319526 -14.749722978480813 0)",990,fracture,0,1,1.2287,,,-9999
"LINESTRING Z (10.861642151319526 -14.749722978480813 0, 11.375725955875362 -13.757235881307654 0)",991,fracture,1,1,1.1177,,,-9999
"LINESTRING Z (13.464817883278583 -9.724047587138966 0, 13.749452198332735 -9.174534292612911 0)",992,fracture,1,1,0.6189,,,-9999
"LINESTRING Z (13.749452198332735 -9.174534292612911 0, 13.758333924734886 -9.157387285108221 0)",993,fracture,0,1,0.0193,,,-9999
"LINESTRING Z (13.758333924734886 -9.157387285108221 0, 13.864440330765479 -8.952538896616842 0)",994,fracture,0,1,0.2307,,,-9999
"LINESTRING Z (13.864440330765479 -8.952538896616842 0, 13.963349972034127 -8.761584538834706 0, 13.965078933165756 -8.758246616886087 0)",995,fracture,0,1,0.2188,,,-9999
"LINESTRING Z (13.965078933165756 -8.758246616886087 0, 14.011848545963815 -8.667953484072918 0, 14.019364393234273 -8.653443434594315 0)",996,fracture,0,1,0.118,,,-9999
"LINESTRING Z (14.019364393234273 -8.653443434594315 0, 14.975852280646793 -6.8068536792925975 0)",997,fracture,1,1,2.0796,,,-9999
"LINESTRING Z (16.025728606416227 -4.779968767300485 0, 16.670674831714244 -3.5348394687187916 0)",998,fracture,1,1,1.4022,,,-9999
"LINESTRING Z (16.670674831714244 -3.5348394687187916 0, 16.732865241093723 -3.4147750388922584 0)",999,fracture,0,1,0.1352,,,-9999
"LINESTRING Z (16.732865241093723 -3.4147750388922584 0, 18.10434920730393 -0.7669963530424968 0)",1000,fracture,1,1,2.9819,,,-9999
"LINESTRING Z (18.621570243114025 0.2315474638971786 0, 19.037589364424623 1.0347114741597079 0)",1001,fracture,1,1,0.9045,,,-9999
"LINESTRING Z (19.037589364424623 1.0347114741597079 0, 19.077192446954104 1.1111689467944599 0)",1002,fracture,0,1,0.0861,,,-9999
"LINESTRING Z (19.077192446954104 1.1111689467944599 0, 19.292449695631177 1.5267432947737167 0)",1003,fracture,0,1,0.468,,,-9999
"LINESTRING Z (19.292449695631177 1.5267432947737167 0, 19.785146348675518 2.477940486035938 0)",1004,fracture,0,1,1.0712,,,-9999
"LINESTRING Z (19.785146348675518 2.477940486035938 0, 20.123550595284403 3.131261686609656 0)",1005,fracture,0,1,0.7358,,,-9999
"LINESTRING Z (20.123550595284403 3.131261686609656 0, 20.13990741682224 3.162840067766972 0)",1006,fracture,0,1,0.0356,,,-9999
"LINESTRING Z (20.13990741682224 3.162840067766972 0, 20.28172960078432 3.4366411220462374 0)",1007,fracture,1,1,0.3084,,,-9999
"LINESTRING Z (7.941769123650519 -23.49282785598743 0, 8.602905540616577 -22.216441870871577 0)",1008,fracture,1,1,1.4375,,,-9999
"LINESTRING Z (11.483819274979584 -16.654567164675356 0, 11.761272697553732 -16.11891725792661 0)",1009,fracture,1,1,0.6032,,,-9999
"LINESTRING Z (11.761272697553732 -16.11891725792661 0, 11.87101731770108 -15.907044955171388 0)",1010,fracture,0,1,0.2386,,,-9999
"LINESTRING Z (11.87101731770108 -15.907044955171388 0, 12.332436115854224 -15.01623260220141 0)",1011,fracture,0,1,1.0032,,,-9999
"LINESTRING Z (12.332436115854224 -15.01623260220141 0, 12.545850072250555 -14.60421690319872 0)",1012,fracture,1,1,0.464,,,-9999
"LINESTRING Z (14.744383387384996 -10.359741724951265 0, 15.14098361369343 -9.594067716435939 0)",1013,fracture,1,1,0.8623,,,-9999
"LINESTRING Z (15.14098361369343 -9.594067716435939 0, 15.152976104018755 -9.570915086834736 0, 15.2286255405549 -9.424866740232158 0)",1014,fracture,0,1,0.1906,,,-9999
"LINESTRING Z (15.2286255405549 -9.424866740232158 0, 15.582222307861068 -8.742214950692276 0)",1015,fracture,0,1,0.7688,,,-9999
"LINESTRING Z (15.582222307861068 -8.742214950692276 0, 15.83352608197945 -8.257049397774487 0)",1016,fracture,1,1,0.5464,,,-9999
"LINESTRING Z (16.02408171790809 -7.889163834609935 0, 16.181397997594424 -7.585449972433576 0)",1017,fracture,1,1,0.342,,,-9999
"LINESTRING Z (17.45061054323903 -5.135115875231426 0, 18.228653013909916 -3.633031766861677 0)",1018,fracture,1,1,1.6916,,,-9999
"LINESTRING Z (18.228653013909916 -3.633031766861677 0, 19.86099613031749 -0.4816399765801774 0)",1019,fracture,0,1,3.5491,,,-9999
"LINESTRING Z (19.86099613031749 -0.4816399765801774 0, 20.131177863023165 0.0399712494998831 0)",1020,fracture,1,1,0.5874,,,-9999
"LINESTRING Z (20.347859336227394 0.4582951967743373 0, 20.889515037362063 1.5040124314398216 0)",1021,fracture,1,1,1.1777,,,-9999
"LINESTRING Z (20.889515037362063 1.5040124314398216 0, 21.40028523089131 2.490102291120194 0)",1022,fracture,1,1,1.1105,,,-9999
"LINESTRING Z (8.267032940103277 -25.97089108501268 0, 8.59331805284611 -25.340967011297234 0)",1023,fracture,1,1,0.7094,,,-9999
"LINESTRING Z (8.73613356545704 -25.065248242710496 0, 9.612035507269773 -23.374237228681103 0)",1024,fracture,1,1,1.9044,,,-9999
"LINESTRING Z (12.49429330708234 -17.80976767782216 0, 12.59164205692558 -17.621826767625954 0)",1025,fracture,1,1,0.2117,,,-9999
"LINESTRING Z (12.59164205692558 -17.621826767625954 0, 12.632148341724443 -17.54362557812918 0)",1026,fracture,0,1,0.0881,,,-9999
"LINESTRING Z (12.632148341724443 -17.54362557812918 0, 12.739838440583322 -17.33571972180079 0)",1027,fracture,0,1,0.2341,,,-9999
"LINESTRING Z (12.739838440583322 -17.33571972180079 0, 13.76383752150836 -15.358793262867982 0)",1028,fracture,0,1,2.2264,,,-9999
"LINESTRING Z (13.76383752150836 -15.358793262867982 0, 14.064610228498102 -14.778123286059289 0)",1029,fracture,1,1,0.6539,,,-9999
"LINESTRING Z (15.005696176772227 -12.961268421704988 0, 15.046620462111129 -12.88226024288289 0)",1030,fracture,1,1,0.089,,,-9999
"LINESTRING Z (15.872558706665348 -11.287708841890682 0, 16.21769971613629 -10.621381687505437 0)",1031,fracture,1,1,0.7504,,,-9999
"LINESTRING Z (16.21769971613629 -10.621381687505437 0, 16.30256297930658 -10.457545182690254 0)",1032,fracture,1,1,0.1845,,,-9999
"LINESTRING Z (16.477964943607045 -10.118915206713 0, 16.501713082337325 -10.073067193095753 0)",1033,fracture,1,1,0.0516,,,-9999
"LINESTRING Z (16.56895059079833 -9.943258864176936 0, 16.76797225224437 -9.559028843132374 0)",1034,fracture,1,1,0.4327,,,-9999
"LINESTRING Z (16.76797225224437 -9.559028843132374 0, 16.864936039541778 -9.371831139308837 0)",1035,fracture,1,1,0.2108,,,-9999
"LINESTRING Z (18.36555415945148 -6.474746833995224 0, 19.138196933816676 -4.983087346795331 0)",1036,fracture,1,1,1.6799,,,-9999
"LINESTRING Z (19.138196933816676 -4.983087346795331 0, 19.16081404726942 -4.939422883767671 0, 19.307154910009928 -4.656898095451042 0)",1037,fracture,0,1,0.3674,,,-9999
"LINESTRING Z (19.307154910009928 -4.656898095451042 0, 19.509009448105115 -4.267198939807713 0)",1038,fracture,0,1,0.4389,,,-9999
"LINESTRING Z (19.509009448105115 -4.267198939807713 0, 20.057942797314553 -3.2074315215963494 0)",1039,fracture,0,1,1.1935,,,-9999
"LINESTRING Z (20.057942797314553 -3.2074315215963494 0, 22.054919724401458 0.6479201076942597 0)",1040,fracture,0,1,4.3418,,,-9999
"LINESTRING Z (22.054919724401458 0.6479201076942597 0, 22.249670094099034 1.0239039986117087 0)",1041,fracture,0,1,0.4234,,,-9999
"LINESTRING Z (22.249670094099034 1.0239039986117087 0, 22.424859049144498 1.3621227402040383 0)",1042,fracture,1,1,0.3809,,,-9999
"LINESTRING Z (9.651095912239118 -26.404843040349366 0, 10.235378012329518 -25.276831536563556 0)",1043,fracture,1,1,1.2704,,,-9999
"LINESTRING Z (10.235378012329518 -25.276831536563556 0, 11.29212933820498 -23.236673790769192 0)",1044,fracture,1,1,2.2976,,,-9999
"LINESTRING Z (12.403502398391806 -21.09106365365492 0, 12.995304196006412 -19.94853466711381 0)",1045,fracture,1,1,1.2867,,,-9999
"LINESTRING Z (13.626348588398853 -18.730244163420362 0, 15.112349185506579 -15.861380359598972 0, 15.117214890672907 -15.851986658506986 0, 15.118100878755751 -15.850276175249821 0)",1046,fracture,1,1,3.2434,,,-9999
"LINESTRING Z (15.118100878755751 -15.850276175249821 0, 15.26093513780066 -15.574521214910543 0)",1047,fracture,0,1,0.3106,,,-9999
"LINESTRING Z (15.26093513780066 -15.574521214910543 0, 16.440023199700125 -13.2981809032814 0)",1048,fracture,0,1,2.5636,,,-9999
"LINESTRING Z (16.440023199700125 -13.2981809032814 0, 17.118436640711167 -11.988439999589552 0)",1049,fracture,1,1,1.475,,,-9999
"LINESTRING Z (17.20696592035612 -11.817525905445772 0, 17.323821063022322 -11.59192607073645 0)",1050,fracture,1,1,0.2541,,,-9999
"LINESTRING Z (17.897582117517075 -10.48422643421803 0, 18.256438906777866 -9.791419677969321 0)",1051,fracture,1,1,0.7802,,,-9999
"LINESTRING Z (18.256438906777866 -9.791419677969321 0, 18.41290307559689 -9.489350895901831 0)",1052,fracture,0,1,0.3402,,,-9999
"LINESTRING Z (18.41290307559689 -9.489350895901831 0, 18.62157734159351 -9.086485614641584 0)",1053,fracture,1,1,0.4537,,,-9999
"LINESTRING Z (19.334683071363475 -7.709767987194771 0, 19.449592402153776 -7.487924725175049 0)",1054,fracture,1,1,0.2498,,,-9999
"LINESTRING Z (19.449592402153776 -7.487924725175049 0, 19.469518398373648 -7.449455716870791 0)",1055,fracture,0,1,0.0433,,,-9999
"LINESTRING Z (19.469518398373648 -7.449455716870791 0, 19.580899642114453 -7.234423758462071 0)",1056,fracture,1,1,0.2422,,,-9999
"LINESTRING Z (19.742418409285424 -6.922596599255983 0, 19.918495849116987 -6.582662554286221 0)",1057,fracture,1,1,0.3828,,,-9999
"LINESTRING Z (19.918495849116987 -6.582662554286221 0, 20.015513597958485 -6.39536067263063 0)",1058,fracture,0,1,0.2109,,,-9999
"LINESTRING Z (20.015513597958485 -6.39536067263063 0, 20.062992268891144 -6.303698636452876 0)",1059,fracture,0,1,0.1032,,,-9999
"LINESTRING Z (20.062992268891144 -6.303698636452876 0, 20.273043638893178 -5.898174726492937 0)",1060,fracture,0,1,0.4567,,,-9999
"LINESTRING Z (20.273043638893178 -5.898174726492937 0, 20.377076540425062 -5.69732943329976 0)",1061,fracture,0,1,0.2262,,,-9999
"LINESTRING Z (20.377076540425062 -5.69732943329976 0, 20.706181450194176 -5.061961476426681 0)",1062,fracture,0,1,0.7155,,,-9999
"LINESTRING Z (20.706181450194176 -5.061961476426681 0, 21.429637192214887 -3.6652621776581586 0)",1063,fracture,0,1,1.5729,,,-9999
"LINESTRING Z (21.429637192214887 -3.6652621776581586 0, 21.561098064099017 -3.4114646100789527 0)",1064,fracture,0,1,0.2858,,,-9999
"LINESTRING Z (21.561098064099017 -3.4114646100789527 0, 21.70084641691612 -3.141667281719208 0)",1065,fracture,0,1,0.3038,,,-9999
"LINESTRING Z (21.70084641691612 -3.141667281719208 0, 22.14594735159145 -2.282358097710486 0)",1066,fracture,0,1,0.9677,,,-9999
"LINESTRING Z (22.14594735159145 -2.282358097710486 0, 23.113655623361154 -0.4141063359398935 0)",1067,fracture,0,1,2.104,,,-9999
"LINESTRING Z (23.113655623361154 -0.4141063359398935 0, 23.43132506455109 0.1991843741606131 0)",1068,fracture,1,1,0.6907,,,-9999
"LINESTRING Z (11.17857077760794 -26.561924858261886 0, 13.331714958245716 -22.40507766973241 0)",1069,fracture,1,1,4.6814,,,-9999
"LINESTRING Z (13.785245176811262 -21.529494961007842 0, 16.16834450563218 -16.928697748226 0)",1070,fracture,1,1,5.1814,,,-9999
"LINESTRING Z (16.16834450563218 -16.928697748226 0, 17.253175535699043 -14.834329494620597 0)",1071,fracture,1,1,2.3587,,,-9999
"LINESTRING Z (17.608942375758314 -14.147488175692134 0, 18.17185242343661 -13.060737427586908 0)",1072,fracture,1,1,1.2239,,,-9999
"LINESTRING Z (19.325516312573022 -10.83348087078532 0, 19.51055662011445 -10.476243167390848 0)",1073,fracture,1,1,0.4023,,,-9999
"LINESTRING Z (19.512675534017372 -10.472152404970334 0, 19.871010460617526 -9.780353153631507 0)",1074,fracture,1,1,0.7791,,,-9999
"LINESTRING Z (19.871010460617526 -9.780353153631507 0, 19.93858201724837 -9.649899913327701 0)",1075,fracture,1,1,0.1469,,,-9999
"LINESTRING Z (20.449457241216173 -8.663607282515162 0, 20.4914872264508 -8.582464446133091 0)",1076,fracture,1,1,0.0914,,,-9999
"LINESTRING Z (20.4914872264508 -8.582464446133091 0, 20.599948905996815 -8.37306898077671 0)",1077,fracture,0,1,0.2358,,,-9999
"LINESTRING Z (20.599948905996815 -8.37306898077671 0, 20.712674609142624 -8.155441417137258 0)",1078,fracture,0,1,0.2451,,,-9999
"LINESTRING Z (20.712674609142624 -8.155441417137258 0, 20.80409671525349 -7.978942449639487 0)",1079,fracture,0,1,0.1988,,,-9999
"LINESTRING Z (20.80409671525349 -7.978942449639487 0, 20.881214987317293 -7.830058378012794 0)",1080,fracture,0,1,0.1677,,,-9999
"LINESTRING Z (20.881214987317293 -7.830058378012794 0, 21.22413797720319 -7.168013318881143 0)",1081,fracture,0,1,0.7456,,,-9999
"LINESTRING Z (21.22413797720319 -7.168013318881143 0, 21.229169075816724 -7.158300310196003 0, 21.52494671089621 -6.587273789136056 0)",1082,fracture,0,1,0.654,,,-9999
"LINESTRING Z (21.52494671089621 -6.587273789136056 0, 21.748471609178086 -6.155737966618993 0)",1083,fracture,0,1,0.486,,,-9999
"LINESTRING Z (21.748471609178086 -6.155737966618993 0, 22.958830882475 -3.8190256425866322 0)",1084,fracture,0,1,2.6316,,,-9999
"LINESTRING Z (22.958830882475 -3.8190256425866322 0, 24.514207957286985 -0.816224028706649 0)",1085,fracture,1,1,3.3817,,,-9999
"LINESTRING Z (12.150921207700831 -27.790726567861938 0, 17.062248356254862 -18.308947951732254 0)",1086,fracture,1,1,10.6783,,,-9999
"LINESTRING Z (17.062248356254862 -18.308947951732254 0, 17.925262883419393 -16.642817302812425 0)",1087,fracture,0,1,1.8764,,,-9999
"LINESTRING Z (17.925262883419393 -16.642817302812425 0, 18.302340603914782 -15.914833326451829 0)",1088,fracture,1,1,0.8198,,,-9999
"LINESTRING Z (19.072586596822152 -14.427801051100579 0, 19.282339837665216 -14.022852707499563 0)",1089,fracture,1,1,0.456,,,-9999
"LINESTRING Z (20.59125802920862 -11.495863129439519 0, 21.25987566868396 -10.20503394120047 0)",1090,fracture,1,1,1.4537,,,-9999
"LINESTRING Z (21.642500407480412 -9.466340924712956 0, 21.693190567426928 -9.368478807185198 0)",1091,fracture,1,1,0.1102,,,-9999
"LINESTRING Z (21.693190567426928 -9.368478807185198 0, 22.440936682136563 -7.924884661184302 0)",1092,fracture,0,1,1.6258,,,-9999
"LINESTRING Z (22.440936682136563 -7.924884661184302 0, 23.10104324787458 -6.650486900647362 0)",1093,fracture,0,1,1.4352,,,-9999
"LINESTRING Z (23.10104324787458 -6.650486900647362 0, 23.111439842681882 -6.630415297322486 0, 23.209194154981574 -6.441691410690229 0)",1094,fracture,0,1,0.2351,,,-9999
"LINESTRING Z (23.209194154981574 -6.441691410690229 0, 24.532218366322795 -3.887468835757425 0)",1095,fracture,0,1,2.8765,,,-9999
"LINESTRING Z (24.532218366322795 -3.887468835757425 0, 25.308233338180337 -2.389299004386766 0)",1096,fracture,1,1,1.6872,,,-9999
"LINESTRING Z (13.429952804897349 -28.427451463139214 0, 17.922109479955964 -19.754920838822077 0)",1097,fracture,1,1,9.7669,,,-9999
"LINESTRING Z (17.922109479955964 -19.754920838822077 0, 19.253371822716517 -17.18479377698258 0)",1098,fracture,1,1,2.8944,,,-9999
"LINESTRING Z (23.4930602609705 -8.999676810232712 0, 23.895094275952424 -8.223512362027568 0)",1099,fracture,1,1,0.8741,,,-9999
"LINESTRING Z (23.895094275952424 -8.223512362027568 0, 24.405181539828213 -7.238740962223444 0)",1100,fracture,0,1,1.109,,,-9999
"LINESTRING Z (24.405181539828213 -7.238740962223444 0, 24.74823958675882 -6.576435162774605 0)",1101,fracture,0,1,0.7459,,,-9999
"LINESTRING Z (24.74823958675882 -6.576435162774605 0, 24.82560401966035 -6.427075854517022 0, 24.862534029045435 -6.355779000797135 0)",1102,fracture,0,1,0.2485,,,-9999
"LINESTRING Z (24.862534029045435 -6.355779000797135 0, 26.23571831525713 -3.704717687392119 0)",1103,fracture,1,1,2.9856,,,-9999
"LINESTRING Z (15.018225027614378 -28.467158269087584 0, 15.874361104771038 -26.81430711432972 0)",1104,fracture,1,1,1.8614,,,-9999
"LINESTRING Z (15.874361104771038 -26.81430711432972 0, 16.382482109118826 -25.833331763329195 0)",1105,fracture,0,1,1.1048,,,-9999
"LINESTRING Z (16.382482109118826 -25.833331763329195 0, 18.707335488427386 -21.344983829908642 0)",1106,fracture,1,1,5.0547,,,-9999
"LINESTRING Z (24.717469781206717 -9.741854758345873 0, 25.313302161908382 -8.59154435236976 0)",1107,fracture,1,1,1.2955,,,-9999
"LINESTRING Z (25.313302161908382 -8.59154435236976 0, 25.978371094321545 -7.307566276614027 0)",1108,fracture,0,1,1.446,,,-9999
"LINESTRING Z (25.978371094321545 -7.307566276614027 0, 26.073168306084515 -7.12455135046978 0)",1109,fracture,0,1,0.2061,,,-9999
"LINESTRING Z (26.073168306084515 -7.12455135046978 0, 27.201660475017277 -4.945891165104864 0)",1110,fracture,1,1,2.4536,,,-9999
"LINESTRING Z (26.133530520406453 -10.114032017285123 0, 26.7299333432499 -8.962620319145389 0)",1111,fracture,1,1,1.2967,,,-9999
"LINESTRING Z (26.7299333432499 -8.962620319145389 0, 27.63799060643538 -7.209530435318722 0)",1112,fracture,0,1,1.9743,,,-9999
"LINESTRING Z (27.63799060643538 -7.209530435318722 0, 27.74927171640394 -6.994691794567675 0)",1113,fracture,0,1,0.2419,,,-9999
"LINESTRING Z (27.74927171640394 -6.994691794567675 0, 28.280476828527974 -5.969150404110852 0)",1114,fracture,1,1,1.155,,,-9999
"LINESTRING Z (26.98038738971265 -11.585110839595853 0, 28.147113227197604 -9.332636963973897 0)",1115,fracture,1,1,2.5367,,,-9999
"LINESTRING Z (28.147113227197604 -9.332636963973897 0, 29.315186776301815 -7.077561204415956 0)",1116,fracture,1,1,2.5396,,,-9999
"LINESTRING Z (27.947557110110694 -12.823914396133661 0, 30.037850730147646 -8.788406121403087 0)",1117,fracture,1,1,4.5447,,,-9999
"LINESTRING Z (29.243817220295544 -13.427378027988762 0, 31.141322736194393 -9.764065306103621 0)",1118,fracture,1,1,4.1256,,,-9999
"LINESTRING Z (31.81106775619659 -11.577075198082209 0, 31.854895642474403 -11.492461344773439 0)",1119,fracture,1,1,0.0953,,,-9999
