geometry,original_line_id,type,censored,f_set,length,id,b_group
"LINESTRING Z (42.76497189198732 32.05021698339154 0, 43.13709308313353 32.52288173975509 0)",775,fracture,0,1,0.6016,,-9999
"LINESTRING Z (43.13709308313353 32.52288173975509 0, 43.93319465584262 33.53408229714915 0)",776,fracture,0,1,1.287,,-9999
"LINESTRING Z (43.93319465584262 33.53408229714915 0, 46.884706320329784 37.283064013298954 0)",777,fracture,0,1,4.7714,,-9999
"LINESTRING Z (46.884706320329784 37.283064013298954 0, 48.37350649309565 39.1741236671898 0)",778,fracture,0,1,2.4068,,-9999
"LINESTRING Z (48.37350649309565 39.1741236671898 0, 48.788767502887445 39.70158420609634 0)",779,fracture,1,1,0.6713,,-9999
"LINESTRING Z (-33.97837923422128 -70.37721335843061 0, -28.394607798337866 -63.28476060882453 0)",780,fracture,1,1,9.0267,,-9999
"LINESTRING Z (-28.394607798337866 -63.28476060882453 0, -27.83864143640349 -62.57857748552372 0)",781,fracture,0,1,0.8988,,-9999
"LINESTRING Z (-27.83864143640349 -62.57857748552372 0, -25.7479468706306 -59.92299736519301 0)",782,fracture,0,1,3.3798,,-9999
"LINESTRING Z (-25.7479468706306 -59.92299736519301 0, -21.28804795129979 -54.2580766719683 0)",783,fracture,0,1,7.2099,,-9999
"LINESTRING Z (-21.28804795129979 -54.2580766719683 0, -20.755795132149537 -53.58201426253506 0)",784,fracture,0,1,0.8604,,-9999
"LINESTRING Z (-20.755795132149537 -53.58201426253506 0, -19.72556059405942 -52.273420265391906 0)",785,fracture,0,1,1.6655,,-9999
"LINESTRING Z (-19.72556059405942 -52.273420265391906 0, -13.38157008501367 -44.2153445640469 0)",786,fracture,0,1,10.2557,,-9999
"LINESTRING Z (-13.38157008501367 -44.2153445640469 0, -12.505699140201935 -43.10282171776616 0)",787,fracture,0,1,1.4159,,-9999
"LINESTRING Z (-12.505699140201935 -43.10282171776616 0, -11.15708107617895 -41.389820029538036 0)",788,fracture,0,1,2.1802,,-9999
"LINESTRING Z (-11.15708107617895 -41.389820029538036 0, -10.117294512612014 -40.069093141545885 0)",789,fracture,0,1,1.6809,,-9999
"LINESTRING Z (-10.117294512612014 -40.069093141545885 0, -6.131969551015567 -35.00697172298238 0)",790,fracture,0,1,6.4427,,-9999
"LINESTRING Z (-6.131969551015567 -35.00697172298238 0, -6.033199702035914 -34.88151521119321 0, -4.370631701925068 -32.76973733504028 0)",791,fracture,0,1,2.8474,,-9999
"LINESTRING Z (-4.370631701925068 -32.76973733504028 0, -3.253750013486662 -31.351084961262305 0)",792,fracture,0,1,1.8055,,-9999
"LINESTRING Z (-3.253750013486662 -31.351084961262305 0, -0.6444995253310857 -28.03684009797803 0)",793,fracture,0,1,4.2181,,-9999
"LINESTRING Z (-0.6444995253310857 -28.03684009797803 0, 3.2719208679752465 -23.062240599042017 0, 3.314716360283532 -23.00788217649949 0)",794,fracture,0,1,6.4005,,-9999
"LINESTRING Z (3.314716360283532 -23.00788217649949 0, 4.420822857980957 -21.602916346319493 0)",795,fracture,0,1,1.7881,,-9999
"LINESTRING Z (4.420822857980957 -21.602916346319493 0, 4.835494718931896 -21.07620413860169 0, 4.85632630253006 -21.04974406156129 0, 4.857741852164894 -21.04794604403585 0)",796,fracture,0,1,0.7063,,-9999
"LINESTRING Z (4.857741852164894 -21.04794604403585 0, 6.595503542535667 -18.840657866044666 0)",797,fracture,0,1,2.8093,,-9999
"LINESTRING Z (6.595503542535667 -18.840657866044666 0, 10.020871496995813 -14.489788449918597 0)",798,fracture,0,1,5.5374,,-9999
"LINESTRING Z (10.020871496995813 -14.489788449918597 0, 12.55712344624731 -11.268265628342602 0)",799,fracture,0,1,4.1001,,-9999
"LINESTRING Z (12.55712344624731 -11.268265628342602 0, 14.702586115255317 -8.543119590273152 0)",800,fracture,0,1,3.4683,,-9999
"LINESTRING Z (14.702586115255317 -8.543119590273152 0, 16.89034903304975 -5.764244183217299 0)",801,fracture,0,1,3.5367,,-9999
"LINESTRING Z (16.89034903304975 -5.764244183217299 0, 18.61757993038837 -3.57033211720599 0)",802,fracture,0,1,2.7922,,-9999
"LINESTRING Z (18.61757993038837 -3.57033211720599 0, 21.979851640178865 0.7003930560663602 0)",803,fracture,1,1,5.4354,,-9999
"LINESTRING Z (22.78477531353795 1.722799360817885 0, 25.513954153718334 5.189376062867605 0)",804,fracture,1,1,4.412,,-9999
"LINESTRING Z (35.49123487410931 17.86242203036132 0, 36.55298847633289 19.21105123948356 0)",805,fracture,1,1,1.7164,,-9999
"LINESTRING Z (36.55298847633289 19.21105123948356 0, 36.82457050872226 19.556012123803637 0)",806,fracture,0,1,0.439,,-9999
"LINESTRING Z (36.82457050872226 19.556012123803637 0, 37.77718731953587 20.76601683061468 0)",807,fracture,0,1,1.54,,-9999
"LINESTRING Z (37.77718731953587 20.76601683061468 0, 37.9728488546869 21.01454422986603 0)",808,fracture,0,1,0.3163,,-9999
"LINESTRING Z (37.9728488546869 21.01454422986603 0, 38.534958144583456 21.728530041155818 0)",809,fracture,0,1,0.9087,,-9999
"LINESTRING Z (38.534958144583456 21.728530041155818 0, 39.05658238393503 22.39109213079925 0)",810,fracture,0,1,0.8433,,-9999
"LINESTRING Z (39.05658238393503 22.39109213079925 0, 40.13104021551163 23.755858129802867 0)",811,fracture,0,1,1.737,,-9999
"LINESTRING Z (40.13104021551163 23.755858129802867 0, 40.58230811032682 24.329054267600114 0)",812,fracture,0,1,0.7295,,-9999
"LINESTRING Z (40.58230811032682 24.329054267600114 0, 41.081625971870686 24.963283010788977 0)",813,fracture,0,1,0.8072,,-9999
"LINESTRING Z (41.081625971870686 24.963283010788977 0, 41.170335135982896 25.075960537465598 0)",814,fracture,0,1,0.1434,,-9999
"LINESTRING Z (41.170335135982896 25.075960537465598 0, 41.7600685205729 25.825034208030004 0)",815,fracture,0,1,0.9534,,-9999
"LINESTRING Z (41.7600685205729 25.825034208030004 0, 42.01054976484841 26.143193074324206 0)",816,fracture,0,1,0.4049,,-9999
"LINESTRING Z (42.01054976484841 26.143193074324206 0, 42.96502793255096 27.3555620587452 0)",817,fracture,0,1,1.543,,-9999
"LINESTRING Z (42.96502793255096 27.3555620587452 0, 43.22766472909914 27.689160790572796 0)",818,fracture,0,1,0.4246,,-9999
"LINESTRING Z (43.22766472909914 27.689160790572796 0, 43.54760242317493 28.095542571078376 0)",819,fracture,0,1,0.5172,,-9999
"LINESTRING Z (43.54760242317493 28.095542571078376 0, 44.27557328769422 29.02020415849811 0)",820,fracture,0,1,1.1768,,-9999
"LINESTRING Z (44.27557328769422 29.02020415849811 0, 45.01254721586788 29.95630135074222 0)",821,fracture,0,1,1.1914,,-9999
"LINESTRING Z (45.01254721586788 29.95630135074222 0, 45.616199384464686 30.723054526822523 0)",822,fracture,0,1,0.9759,,-9999
"LINESTRING Z (45.616199384464686 30.723054526822523 0, 45.686960655645294 30.812934812595916 0, 45.69925217360946 30.82854738044236 0)",823,fracture,0,1,0.1343,,-9999
"LINESTRING Z (45.69925217360946 30.82854738044236 0, 46.56716284818789 31.930959168068192 0)",824,fracture,0,1,1.4031,,-9999
"LINESTRING Z (46.56716284818789 31.930959168068192 0, 47.98280405279069 33.72909300454968 0)",825,fracture,0,1,2.2885,,-9999
"LINESTRING Z (47.98280405279069 33.72909300454968 0, 48.68417759389208 34.61997092768919 0)",826,fracture,0,1,1.1338,,-9999
"LINESTRING Z (48.68417759389208 34.61997092768919 0, 49.27892220015862 35.37540980380807 0)",827,fracture,0,1,0.9615,,-9999
"LINESTRING Z (49.27892220015862 35.37540980380807 0, 49.60369844564935 35.78793746576332 0)",828,fracture,0,1,0.525,,-9999
"LINESTRING Z (49.60369844564935 35.78793746576332 0, 50.05202470769417 36.357397169920674 0)",829,fracture,0,1,0.7248,,-9999
"LINESTRING Z (50.05202470769417 36.357397169920674 0, 50.6903881840097 37.1682403150656 0)",830,fracture,1,1,1.032,,-9999
"LINESTRING Z (-31.572898707351058 -72.27055932164038 0, -25.922347099034035 -65.09328303958233 0)",831,fracture,1,1,9.1347,,-9999
"LINESTRING Z (-25.922347099034035 -65.09328303958233 0, -25.738317028768044 -64.85952981510749 0, -23.307879507542022 -61.77241146184021 0)",832,fracture,0,1,4.2265,,-9999
"LINESTRING Z (-23.307879507542022 -61.77241146184021 0, -18.156875830793094 -55.229656155702024 0)",833,fracture,0,1,8.3271,,-9999
"LINESTRING Z (-18.156875830793094 -55.229656155702024 0, -17.382794739647313 -54.24642580210386 0)",834,fracture,0,1,1.2514,,-9999
"LINESTRING Z (-17.382794739647313 -54.24642580210386 0, -10.648721429784421 -45.69287068062175 0)",835,fracture,0,1,10.8863,,-9999
"LINESTRING Z (-10.648721429784421 -45.69287068062175 0, -10.600124802763252 -45.63114371258669 0, -9.850691345515836 -44.679220546401375 0)",836,fracture,0,1,1.2901,,-9999
"LINESTRING Z (-9.850691345515836 -44.679220546401375 0, -8.843146707758132 -43.39944704233334 0)",837,fracture,0,1,1.6288,,-9999
"LINESTRING Z (-8.843146707758132 -43.39944704233334 0, -7.5140400779693834 -41.71122859012631 0, -7.4746269555845934 -41.66116642131472 0)",838,fracture,0,1,2.2123,,-9999
"LINESTRING Z (-7.4746269555845934 -41.66116642131472 0, -1.957819027340331 -34.65377007477456 0)",839,fracture,0,1,8.9185,,-9999
"LINESTRING Z (-1.957819027340331 -34.65377007477456 0, -0.955481701088733 -33.38061084767571 0)",840,fracture,0,1,1.6204,,-9999
"LINESTRING Z (-0.955481701088733 -33.38061084767571 0, 1.9612833164542738 -29.675763988134648 0)",841,fracture,0,1,4.7152,,-9999
"LINESTRING Z (1.9612833164542738 -29.675763988134648 0, 4.180956374705852 -26.85635662771638 0)",842,fracture,0,1,3.5883,,-9999
"LINESTRING Z (4.180956374705852 -26.85635662771638 0, 7.327372599077863 -22.859809015014555 0)",843,fracture,0,1,5.0865,,-9999
"LINESTRING Z (7.327372599077863 -22.859809015014555 0, 8.998987240873165 -20.736540181642766 0)",844,fracture,0,1,2.7023,,-9999
"LINESTRING Z (8.998987240873165 -20.736540181642766 0, 12.66098851807747 -16.085101395903937 0)",845,fracture,0,1,5.92,,-9999
"LINESTRING Z (12.66098851807747 -16.085101395903937 0, 15.195666593007633 -12.865577694346735 0)",846,fracture,0,1,4.0976,,-9999
"LINESTRING Z (15.195666593007633 -12.865577694346735 0, 17.310891496497305 -10.17883937508437 0)",847,fracture,0,1,3.4195,,-9999
"LINESTRING Z (17.310891496497305 -10.17883937508437 0, 19.521736783381243 -7.370644964914562 0)",848,fracture,0,1,3.574,,-9999
"LINESTRING Z (19.521736783381243 -7.370644964914562 0, 20.683072411763295 -5.895527624365562 0)",849,fracture,0,1,1.8774,,-9999
"LINESTRING Z (20.683072411763295 -5.895527624365562 0, 21.299776535338285 -5.112195980660691 0)",850,fracture,0,1,0.997,,-9999
"LINESTRING Z (21.299776535338285 -5.112195980660691 0, 28.32205240109205 3.807431254166858 0)",851,fracture,1,1,11.3522,,-9999
"LINESTRING Z (37.232777580473794 15.12574863609808 0, 38.47296665679458 16.70102486747398 0)",852,fracture,1,1,2.0049,,-9999
"LINESTRING Z (38.47296665679458 16.70102486747398 0, 39.19647632897098 17.620019891306335 0)",853,fracture,0,1,1.1696,,-9999
"LINESTRING Z (39.19647632897098 17.620019891306335 0, 40.24893060319544 18.95683718348423 0)",854,fracture,0,1,1.7014,,-9999
"LINESTRING Z (40.24893060319544 18.95683718348423 0, 40.47242802351177 19.240721456229647 0)",855,fracture,0,1,0.3613,,-9999
"LINESTRING Z (40.47242802351177 19.240721456229647 0, 40.73413262857546 19.5731361274034 0)",856,fracture,0,1,0.4231,,-9999
"LINESTRING Z (40.73413262857546 19.5731361274034 0, 41.115018993704 20.056934323418915 0)",857,fracture,0,1,0.6157,,-9999
"LINESTRING Z (41.115018993704 20.056934323418915 0, 41.54762527129927 20.60642665458953 0)",858,fracture,0,1,0.6993,,-9999
"LINESTRING Z (41.54762527129927 20.60642665458953 0, 41.860621700304236 21.003991706992494 0)",859,fracture,0,1,0.506,,-9999
"LINESTRING Z (41.860621700304236 21.003991706992494 0, 42.505543941680244 21.8231657324074 0)",860,fracture,0,1,1.0426,,-9999
"LINESTRING Z (42.505543941680244 21.8231657324074 0, 43.49543491020572 23.08051571568406 0)",861,fracture,0,1,1.6003,,-9999
"LINESTRING Z (43.49543491020572 23.08051571568406 0, 44.49715589905757 24.352892076948287 0)",862,fracture,0,1,1.6194,,-9999
"LINESTRING Z (44.49715589905757 24.352892076948287 0, 45.14160110296624 25.171460173962345 0)",863,fracture,0,1,1.0418,,-9999
"LINESTRING Z (45.14160110296624 25.171460173962345 0, 45.335713369777544 25.418019707475963 0)",864,fracture,0,1,0.3138,,-9999
"LINESTRING Z (45.335713369777544 25.418019707475963 0, 45.48692593682191 25.610088455135795 0)",865,fracture,0,1,0.2444,,-9999
"LINESTRING Z (45.48692593682191 25.610088455135795 0, 45.98911167730679 26.24795995056017 0)",866,fracture,0,1,0.8118,,-9999
"LINESTRING Z (45.98911167730679 26.24795995056017 0, 45.990392590568014 26.249586954259353 0, 46.68866024197637 27.13651980619632 0)",867,fracture,0,1,1.1309,,-9999
"LINESTRING Z (46.68866024197637 27.13651980619632 0, 47.43195099950927 28.080640574310628 0)",868,fracture,0,1,1.2016,,-9999
"LINESTRING Z (47.43195099950927 28.080640574310628 0, 48.85338537899319 29.886132845782942 0)",869,fracture,0,1,2.2979,,-9999
"LINESTRING Z (48.85338537899319 29.886132845782942 0, 49.11052144715617 30.212744605344852 0)",870,fracture,0,1,0.4157,,-9999
"LINESTRING Z (49.11052144715617 30.212744605344852 0, 49.260802876677445 30.403630631082454 0)",871,fracture,0,1,0.2429,,-9999
"LINESTRING Z (49.260802876677445 30.403630631082454 0, 49.67561918003728 30.93052630815818 0)",872,fracture,0,1,0.6706,,-9999
"LINESTRING Z (49.67561918003728 30.93052630815818 0, 50.16962917180632 31.558013046232528 0)",873,fracture,0,1,0.7986,,-9999
"LINESTRING Z (50.16962917180632 31.558013046232528 0, 50.175528266653565 31.565506019745136 0, 50.17638009592713 31.566588005091933 0, 50.176839754544304 31.567171859044535 0)",874,fracture,0,1,0.0117,,-9999
"LINESTRING Z (50.176839754544304 31.567171859044535 0, 50.81809644532835 32.38168993736825 0)",875,fracture,0,1,1.0367,,-9999
"LINESTRING Z (50.81809644532835 32.38168993736825 0, 51.65936028853813 33.450255176191185 0)",876,fracture,0,1,1.36,,-9999
"LINESTRING Z (51.65936028853813 33.450255176191185 0, 51.94584252577004 33.81414215732927 0)",877,fracture,0,1,0.4631,,-9999
"LINESTRING Z (51.94584252577004 33.81414215732927 0, 52.33488796802698 34.30830393460489 0)",878,fracture,1,1,0.6289,,-9999
"LINESTRING Z (-29.24651256822603 -74.26437021510083 0, -23.34532165930016 -66.76873430511483 0)",879,fracture,1,1,9.5398,,-9999
"LINESTRING Z (-23.34532165930016 -66.76873430511483 0, -20.98804373137468 -63.774542563300514 0)",880,fracture,0,1,3.8108,,-9999
"LINESTRING Z (-20.98804373137468 -63.774542563300514 0, -15.358429050573202 -56.623860165113086 0)",881,fracture,0,1,9.1008,,-9999
"LINESTRING Z (-15.358429050573202 -56.623860165113086 0, -10.27772599122595 -50.170400026750805 0)",882,fracture,0,1,8.2134,,-9999
"LINESTRING Z (-10.27772599122595 -50.170400026750805 0, -8.056683416150904 -47.349253119241155 0)",883,fracture,0,1,3.5905,,-9999
"LINESTRING Z (-8.056683416150904 -47.349253119241155 0, -7.126484886209367 -46.167723897080286 0)",884,fracture,0,1,1.5038,,-9999
"LINESTRING Z (-7.126484886209367 -46.167723897080286 0, -6.6022476276190565 -45.50184277554284 0)",885,fracture,0,1,0.8475,,-9999
"LINESTRING Z (-6.6022476276190565 -45.50184277554284 0, -6.2948052104852605 -45.11133237557674 0)",886,fracture,0,1,0.497,,-9999
"LINESTRING Z (-6.2948052104852605 -45.11133237557674 0, -4.979284888498614 -43.44037112080956 0)",887,fracture,0,1,2.1267,,-9999
"LINESTRING Z (-4.979284888498614 -43.44037112080956 0, -1.3946445119916393 -38.88719540675321 0)",888,fracture,0,1,5.7949,,-9999
"LINESTRING Z (-1.3946445119916393 -38.88719540675321 0, 0.7031178187783269 -36.22263787933077 0)",889,fracture,0,1,3.3912,,-9999
"LINESTRING Z (0.7031178187783269 -36.22263787933077 0, 1.6669793245223572 -34.99835026921799 0)",890,fracture,0,1,1.5582,,-9999
"LINESTRING Z (1.6669793245223572 -34.99835026921799 0, 4.561858196390676 -31.321302981319697 0)",891,fracture,0,1,4.6799,,-9999
"LINESTRING Z (4.561858196390676 -31.321302981319697 0, 6.784260626589722 -28.498428798916365 0)",892,fracture,0,1,3.5927,,-9999
"LINESTRING Z (6.784260626589722 -28.498428798916365 0, 9.825994020912194 -24.634848309662694 0)",893,fracture,0,1,4.9173,,-9999
"LINESTRING Z (9.825994020912194 -24.634848309662694 0, 11.58062182939883 -22.40613695073017 0)",894,fracture,0,1,2.8365,,-9999
"LINESTRING Z (11.58062182939883 -22.40613695073017 0, 15.086581231045914 -17.952901053855538 0)",895,fracture,0,1,5.6677,,-9999
"LINESTRING Z (15.086581231045914 -17.952901053855538 0, 16.06857917297588 -16.705576717012082 0)",896,fracture,0,1,1.5875,,-9999
"LINESTRING Z (16.06857917297588 -16.705576717012082 0, 17.643725663229915 -14.70484080149065 0)",897,fracture,0,1,2.5464,,-9999
"LINESTRING Z (17.643725663229915 -14.70484080149065 0, 17.82683859676344 -14.472252515268503 0)",898,fracture,0,1,0.296,,-9999
"LINESTRING Z (17.82683859676344 -14.472252515268503 0, 19.891708197086295 -11.849475017559044 0, 19.917673445749593 -11.816494208550147 0, 19.919226107868244 -11.814522032067083 0)",899,fracture,0,1,3.3825,,-9999
"LINESTRING Z (19.919226107868244 -11.814522032067083 0, 21.75894582154639 -9.477727753932967 0)",900,fracture,0,1,2.9741,,-9999
"LINESTRING Z (21.75894582154639 -9.477727753932967 0, 22.187267988810568 -8.933677058482283 0)",901,fracture,0,1,0.6924,,-9999
"LINESTRING Z (22.187267988810568 -8.933677058482283 0, 23.306694898930935 -7.511791768614545 0)",902,fracture,0,1,1.8097,,-9999
"LINESTRING Z (23.306694898930935 -7.511791768614545 0, 30.65908740057905 1.8271464406725353 0)",903,fracture,1,1,11.8859,,-9999
"LINESTRING Z (35.671261550546106 8.193561817740033 0, 36.406711912186324 9.127723790433446 0)",904,fracture,1,1,1.1889,,-9999
"LINESTRING Z (37.65124410290344 10.708516603925176 0, 40.99743794997029 14.958819830670611 0)",905,fracture,1,1,5.4094,,-9999
"LINESTRING Z (40.99743794997029 14.958819830670611 0, 41.67885378607186 15.824347668956683 0)",906,fracture,0,1,1.1016,,-9999
"LINESTRING Z (41.67885378607186 15.824347668956683 0, 42.6750813945844 17.089746391372415 0)",907,fracture,0,1,1.6105,,-9999
"LINESTRING Z (42.6750813945844 17.089746391372415 0, 42.80186867483181 17.25079037476812 0)",908,fracture,0,1,0.205,,-9999
"LINESTRING Z (42.80186867483181 17.25079037476812 0, 43.74244839198581 18.445505681036227 0)",909,fracture,0,1,1.5205,,-9999
"LINESTRING Z (43.74244839198581 18.445505681036227 0, 44.37956054374256 19.25475940576712 0)",910,fracture,0,1,1.03,,-9999
"LINESTRING Z (44.37956054374256 19.25475940576712 0, 44.98614662345932 20.025239207521267 0)",911,fracture,0,1,0.9806,,-9999
"LINESTRING Z (44.98614662345932 20.025239207521267 0, 45.934284455125386 21.2295547581168 0)",912,fracture,0,1,1.5328,,-9999
"LINESTRING Z (45.934284455125386 21.2295547581168 0, 46.5140958921449 21.96602566634829 0)",913,fracture,0,1,0.9373,,-9999
"LINESTRING Z (46.5140958921449 21.96602566634829 0, 47.74131808429187 23.524831486216762 0)",914,fracture,0,1,1.9839,,-9999
"LINESTRING Z (47.74131808429187 23.524831486216762 0, 48.1607256293042 24.05755891426158 0)",915,fracture,0,1,0.678,,-9999
"LINESTRING Z (48.1607256293042 24.05755891426158 0, 48.70464961267774 24.748445924188765 0)",916,fracture,0,1,0.8793,,-9999
"LINESTRING Z (48.70464961267774 24.748445924188765 0, 49.06935688892128 25.21169359718124 0)",917,fracture,0,1,0.5896,,-9999
"LINESTRING Z (49.06935688892128 25.21169359718124 0, 49.900242286591634 26.267076234343637 0)",918,fracture,0,1,1.3432,,-9999
"LINESTRING Z (49.900242286591634 26.267076234343637 0, 50.866213329020994 27.494043357655695 0)",919,fracture,0,1,1.5616,,-9999
"LINESTRING Z (50.866213329020994 27.494043357655695 0, 51.045865135884895 27.722235354085797 0)",920,fracture,0,1,0.2904,,-9999
"LINESTRING Z (51.045865135884895 27.722235354085797 0, 51.194445613135315 27.910960846615883 0)",921,fracture,0,1,0.2402,,-9999
"LINESTRING Z (51.194445613135315 27.910960846615883 0, 51.802037214276815 28.68271785200839 0)",922,fracture,0,1,0.9822,,-9999
"LINESTRING Z (51.802037214276815 28.68271785200839 0, 52.18434649781701 29.16832342529877 0)",923,fracture,0,1,0.618,,-9999
"LINESTRING Z (52.18434649781701 29.16832342529877 0, 52.649095659230355 29.758643338209335 0)",924,fracture,0,1,0.7513,,-9999
"LINESTRING Z (52.649095659230355 29.758643338209335 0, 52.66872212451311 29.78357268556141 0, 53.867652627338515 31.306442673882362 0)",925,fracture,1,1,1.9699,,-9999
"LINESTRING Z (-26.78563023876416 -76.08734534174677 0, -18.66124223715006 -65.76782587671009 0)",926,fracture,1,1,13.1339,,-9999
"LINESTRING Z (-18.66124223715006 -65.76782587671009 0, -12.645380597347588 -58.12653630775114 0)",927,fracture,0,1,9.7252,,-9999
"LINESTRING Z (-12.645380597347588 -58.12653630775114 0, -7.763976657728973 -51.92622399356907 0)",928,fracture,0,1,7.8913,,-9999
"LINESTRING Z (-7.763976657728973 -51.92622399356907 0, -7.682841371862354 -51.823166734162506 0, -5.5526487893263035 -49.117416612997665 0)",929,fracture,0,1,3.5748,,-9999
"LINESTRING Z (-5.5526487893263035 -49.117416612997665 0, -4.60102880200786 -47.90867806179853 0)",930,fracture,0,1,1.5384,,-9999
"LINESTRING Z (-4.60102880200786 -47.90867806179853 0, -4.197181584135327 -47.39571521156187 0)",931,fracture,0,1,0.6529,,-9999
"LINESTRING Z (-4.197181584135327 -47.39571521156187 0, -2.3183796637794423 -45.00927909056311 0)",932,fracture,0,1,3.0373,,-9999
"LINESTRING Z (-2.3183796637794423 -45.00927909056311 0, 1.3033620183606822 -40.40897765508829 0)",933,fracture,0,1,5.8549,,-9999
"LINESTRING Z (1.3033620183606822 -40.40897765508829 0, 4.290949230079536 -36.6141731259715 0)",934,fracture,0,1,4.8297,,-9999
"LINESTRING Z (4.290949230079536 -36.6141731259715 0, 12.259935151237464 -26.49204388821791 0)",935,fracture,0,1,12.8826,,-9999
"LINESTRING Z (12.259935151237464 -26.49204388821791 0, 14.100092481957699 -24.154693753127777 0)",936,fracture,0,1,2.9748,,-9999
"LINESTRING Z (14.100092481957699 -24.154693753127777 0, 17.534198885752428 -19.792724842740167 0)",937,fracture,0,1,5.5516,,-9999
"LINESTRING Z (17.534198885752428 -19.792724842740167 0, 18.55537004860524 -18.49564305761369 0)",938,fracture,0,1,1.6508,,-9999
"LINESTRING Z (18.55537004860524 -18.49564305761369 0, 20.1431237532577 -16.478893579672718 0)",939,fracture,0,1,2.5668,,-9999
"LINESTRING Z (20.1431237532577 -16.478893579672718 0, 20.32751930357611 -16.244676125952026 0)",940,fracture,0,1,0.2981,,-9999
"LINESTRING Z (20.32751930357611 -16.244676125952026 0, 22.609595101089234 -13.346005406576365 0)",941,fracture,0,1,3.6892,,-9999
"LINESTRING Z (22.609595101089234 -13.346005406576365 0, 24.232433111668914 -11.284692180835394 0, 24.27696894245068 -11.228123197109763 0)",942,fracture,0,1,2.6955,,-9999
"LINESTRING Z (24.27696894245068 -11.228123197109763 0, 25.914486110037878 -9.148164647383853 0)",943,fracture,0,1,2.6472,,-9999
"LINESTRING Z (25.914486110037878 -9.148164647383853 0, 33.13266383261034 0.0202952409648851 0)",944,fracture,1,1,11.6689,,-9999
"LINESTRING Z (34.602940293206316 1.8878262538966908 0, 34.83496104159404 2.1825367759451004 0)",945,fracture,1,1,0.3751,,-9999
"LINESTRING Z (34.83496104159404 2.1825367759451004 0, 35.534509220346244 3.0710961413927 0)",946,fracture,0,1,1.1309,,-9999
"LINESTRING Z (35.534509220346244 3.0710961413927 0, 35.553027842199754 3.094618316680858 0)",947,fracture,1,1,0.0299,,-9999
"LINESTRING Z (36.766218376093974 4.635601259252326 0, 36.84050394739134 4.729958077122451 0)",948,fracture,1,1,0.1201,,-9999
"LINESTRING Z (36.84050394739134 4.729958077122451 0, 38.978985888752 7.446237262104313 0)",949,fracture,0,1,3.4571,,-9999
"LINESTRING Z (38.978985888752 7.446237262104313 0, 40.121599746243234 8.897574389412709 0)",950,fracture,0,1,1.8471,,-9999
"LINESTRING Z (40.121599746243234 8.897574389412709 0, 42.2487636206952 11.599477474712025 0)",951,fracture,0,1,3.4388,,-9999
"LINESTRING Z (42.2487636206952 11.599477474712025 0, 43.54040725759503 13.240110793828551 0)",952,fracture,0,1,2.0881,,-9999
"LINESTRING Z (43.54040725759503 13.240110793828551 0, 44.249983771214 14.141408053729112 0)",953,fracture,0,1,1.1471,,-9999
"LINESTRING Z (44.249983771214 14.141408053729112 0, 45.181994206020285 15.325238740014651 0)",954,fracture,0,1,1.5067,,-9999
"LINESTRING Z (45.181994206020285 15.325238740014651 0, 45.318927935900675 15.499170646102838 0)",955,fracture,0,1,0.2214,,-9999
"LINESTRING Z (45.318927935900675 15.499170646102838 0, 45.894920068469794 16.230790310571603 0)",956,fracture,0,1,0.9311,,-9999
"LINESTRING Z (45.894920068469794 16.230790310571603 0, 46.50295814741607 17.003114427775635 0)",957,fracture,0,1,0.983,,-9999
"LINESTRING Z (46.50295814741607 17.003114427775635 0, 47.28291325085931 17.993805895273013 0)",958,fracture,0,1,1.2609,,-9999
"LINESTRING Z (47.28291325085931 17.993805895273013 0, 47.542721801338566 18.323812216157865 0)",959,fracture,0,1,0.42,,-9999
"LINESTRING Z (47.542721801338566 18.323812216157865 0, 48.91065564261862 20.061348618797346 0)",960,fracture,0,1,2.2114,,-9999
"LINESTRING Z (48.91065564261862 20.061348618797346 0, 50.30902197074478 21.8375400734008 0)",961,fracture,0,1,2.2606,,-9999
"LINESTRING Z (50.30902197074478 21.8375400734008 0, 50.843198747944435 22.516046275835638 0)",962,fracture,0,1,0.8635,,-9999
"LINESTRING Z (50.843198747944435 22.516046275835638 0, 51.142570942239445 22.89630595640534 0)",963,fracture,0,1,0.484,,-9999
"LINESTRING Z (51.142570942239445 22.89630595640534 0, 51.222138554171984 22.99737197146533 0)",964,fracture,0,1,0.1286,,-9999
"LINESTRING Z (51.222138554171984 22.99737197146533 0, 51.98930447447861 23.971818741602867 0)",965,fracture,1,1,1.2402,,-9999
"LINESTRING Z (53.24793962470195 25.570524998557687 0, 54.849512581395274 27.60482755746914 0)",966,fracture,1,1,2.5891,,-9999
"LINESTRING Z (-24.7400858003983 -78.4378786611921 0, -16.402542992273023 -67.84761201194644 0)",967,fracture,1,1,13.4784,,-9999
"LINESTRING Z (-16.402542992273023 -67.84761201194644 0, -10.031676139220059 -59.75539823705345 0)",968,fracture,0,1,10.2991,,-9999
"LINESTRING Z (-10.031676139220059 -59.75539823705345 0, -5.199212871260353 -53.617249893094815 0)",969,fracture,0,1,7.8121,,-9999
"LINESTRING Z (-5.199212871260353 -53.617249893094815 0, -3.089340846544085 -50.93731074894388 0)",970,fracture,0,1,3.4108,,-9999
