geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (0.7922213064394814 7.505064971509046 0, 0.7534122244250979 7.568417155026743 0, 0.7534122244250979 7.568417155026743 0, 0.7492180651991305 7.575263726272294 0, 0.745334266217478 7.581603663551417 0)",811,fracture,0,2,0.0898,,,-9999
"LINESTRING Z (0.745334266217478 7.581603663551417 0, 0.5769608034752358 7.856457536858802 0)",812,fracture,0,2,0.3223,,,-9999
"LINESTRING Z (0.5769608034752358 7.856457536858802 0, 0.5605789996863433 7.8831992938423925 0, 0.5605789996863433 7.8831992938423925 0, 0.5477067719716531 7.904211997316297 0, 0.526828115368857 7.938294444414972 0)",813,fracture,0,2,0.096,,,-9999
"LINESTRING Z (0.526828115368857 7.938294444414972 0, -0.1812863899620766 9.094224906172458 0)",814,fracture,0,2,1.3556,,,-9999
"LINESTRING Z (-0.1812863899620766 9.094224906172458 0, -0.5481110703126963 9.693031764314094 0)",815,fracture,0,2,0.7022,,,-9999
"LINESTRING Z (-0.5481110703126963 9.693031764314094 0, -1.1219776521785398 10.629815092390904 0)",816,fracture,0,2,1.0986,,,-9999
"LINESTRING Z (-1.1219776521785398 10.629815092390904 0, -1.6809711239943212 11.542319464397037 0)",817,fracture,0,2,1.0701,,,-9999
"LINESTRING Z (-1.6809711239943212 11.542319464397037 0, -2.685126504266675 13.181508866190219 0)",818,fracture,1,2,1.9223,,,-9999
"LINESTRING Z (-2.7896509999036097 13.352135293974106 0, -3.113018620292832 13.880002580888734 0)",819,fracture,1,2,0.619,,,-9999
"LINESTRING Z (-4.281669806179027 15.787715944709094 0, -6.688532594400393 19.716693522813372 0)",820,fracture,1,2,4.6076,,,-9999
"LINESTRING Z (-6.688532594400393 19.716693522813372 0, -6.769196629213375 19.84836998799892 0)",821,fracture,1,2,0.1544,,,-9999
"LINESTRING Z (17.786422572999676 -18.882790042668322 0, 16.249230719005087 -16.37346863176544 0)",822,fracture,1,2,2.9427,,,-9999
"LINESTRING Z (16.249230719005087 -16.37346863176544 0, 13.945896871839514 -12.61349233204051 0)",823,fracture,1,2,4.4094,,,-9999
"LINESTRING Z (12.069313964073533 -9.550146883289427 0, 11.302393622825573 -8.298221414292488 0)",824,fracture,1,2,1.4682,,,-9999
"LINESTRING Z (11.302393622825573 -8.298221414292488 0, 11.067531082798984 -7.914830363412102 0)",825,fracture,0,2,0.4496,,,-9999
"LINESTRING Z (11.067531082798984 -7.914830363412102 0, 10.461723280975406 -6.925905991963236 0)",826,fracture,1,2,1.1597,,,-9999
"LINESTRING Z (10.3284660713761 -6.708376105673658 0, 9.956205843249403 -6.100696226003151 0)",827,fracture,1,2,0.7126,,,-9999
"LINESTRING Z (9.645157718526747 -5.592939359376862 0, 9.099708340473498 -4.702544449102053 0)",828,fracture,1,2,1.0442,,,-9999
"LINESTRING Z (9.099708340473498 -4.702544449102053 0, 9.011752284952799 -4.558964444587256 0)",829,fracture,1,2,0.1684,,,-9999
"LINESTRING Z (6.5040455920108275 -0.4653686578859924 0, 6.282549957131762 -0.1037978249549948 0)",830,fracture,1,2,0.424,,,-9999
"LINESTRING Z (6.282549957131762 -0.1037978249549948 0, 5.740300355302913 0.7813737509851143 0)",831,fracture,0,2,1.0381,,,-9999
"LINESTRING Z (5.740300355302913 0.7813737509851143 0, 4.175179833595136 3.336286090364867 0)",832,fracture,1,2,2.9962,,,-9999
"LINESTRING Z (3.697748745906152 4.115647526255507 0, 3.6938518134487355 4.122008902701022 0)",833,fracture,1,2,0.0075,,,-9999
"LINESTRING Z (3.6938518134487355 4.122008902701022 0, 3.3904994288369714 4.617203195968094 0)",834,fracture,0,2,0.5807,,,-9999
"LINESTRING Z (3.3904994288369714 4.617203195968094 0, 2.923172909608635 5.380069872326707 0)",835,fracture,0,2,0.8946,,,-9999
"LINESTRING Z (2.923172909608635 5.380069872326707 0, 2.751011860935822 5.661106624138494 0)",836,fracture,0,2,0.3296,,,-9999
"LINESTRING Z (2.751011860935822 5.661106624138494 0, 2.6273809741020284 5.8629224421021275 0)",837,fracture,0,2,0.2367,,,-9999
"LINESTRING Z (2.6273809741020284 5.8629224421021275 0, 2.32795606888174 6.351705493921163 0)",838,fracture,1,2,0.5732,,,-9999
"LINESTRING Z (1.700492579487092 7.37598074258727 0, 1.626657428456207 7.49650969600163 0, 1.626657428456207 7.49650969600163 0, 1.6266274663077873 7.496558606396484 0)",839,fracture,1,2,0.1414,,,-9999
"LINESTRING Z (1.6266274663077873 7.496558606396484 0, 1.6063155652895762 7.5297158782026585 0)",840,fracture,0,2,0.0389,,,-9999
"LINESTRING Z (1.6063155652895762 7.5297158782026585 0, 1.5912576133996847 7.55429657122641 0)",841,fracture,0,2,0.0288,,,-9999
"LINESTRING Z (1.5912576133996847 7.55429657122641 0, 1.4764094075055316 7.741775486955166 0)",842,fracture,1,2,0.2199,,,-9999
"LINESTRING Z (1.2353751163179751 8.135241342285456 0, 1.235375116317975 8.135241342285456 0, 0.5623682927857634 9.233861808940013 0, 0.5617262051335359 9.234909956761786 0, 0.5617262051335359 9.234909956761786 0, 0.5617142594857906 9.234929456910434 0)",843,fracture,1,2,1.2896,,,-9999
"LINESTRING Z (0.5617142594857906 9.234929456910434 0, 0.2537337943451922 9.73767865721933 0)",844,fracture,0,2,0.5896,,,-9999
"LINESTRING Z (0.2537337943451922 9.73767865721933 0, 0.0037690604611027 10.145722621982754 0, 0.0037690604611027 10.145722621982754 0, -0.0660502644305163 10.259696116176109 0)",845,fracture,0,2,0.6122,,,-9999
"LINESTRING Z (-0.0660502644305163 10.259696116176109 0, -2.294781819937756 13.897891177421137 0, -2.294781819937756 13.897891177421137 0, -2.2947818199377563 13.897891177421137 0)",846,fracture,1,2,4.2666,,,-9999
"LINESTRING Z (-3.4299648354893812 15.75097089470867 0, -3.660549407969274 16.127378565126705 0, -3.660549407969274 16.127378565126705 0, -3.6605494079692744 16.127378565126705 0)",847,fracture,1,2,0.4414,,,-9999
"LINESTRING Z (-3.935466231618559 16.576154474267703 0, -5.217400388043227 18.66879165402176 0)",848,fracture,1,2,2.4541,,,-9999
"LINESTRING Z (-5.217400388043227 18.66879165402176 0, -5.762048651338652 19.55787881965222 0)",849,fracture,0,2,1.0426,,,-9999
"LINESTRING Z (-5.762048651338652 19.55787881965222 0, -5.9353819672840915 19.840829187750007 0, -5.9353819672840915 19.840829187750007 0, -5.935381967284092 19.840829187750007 0)",850,fracture,1,2,0.3318,,,-9999
"LINESTRING Z (18.29130492614987 -18.353379724543707 0, 16.825838287342812 -15.961142994843092 0)",851,fracture,1,2,2.8054,,,-9999
"LINESTRING Z (15.714483511088213 -14.146960641535708 0, 14.816398079641289 -12.680920474790423 0)",852,fracture,1,2,1.7193,,,-9999
"LINESTRING Z (13.271878835730757 -10.159637787645845 0, 12.8171622189418 -9.417355593372738 0)",853,fracture,1,2,0.8705,,,-9999
"LINESTRING Z (12.8171622189418 -9.417355593372738 0, 12.3832486432466 -8.70903241097756 0)",854,fracture,0,2,0.8307,,,-9999
"LINESTRING Z (12.3832486432466 -8.70903241097756 0, 11.828388849531533 -7.803275880457153 0)",855,fracture,0,2,1.0622,,,-9999
"LINESTRING Z (11.828388849531533 -7.803275880457153 0, 11.629549072470882 -7.478688608789756 0)",856,fracture,0,2,0.3806,,,-9999
"LINESTRING Z (11.629549072470882 -7.478688608789756 0, 11.593761067205632 -7.420268049487266 0)",857,fracture,0,2,0.0685,,,-9999
"LINESTRING Z (11.593761067205632 -7.420268049487266 0, 10.567861122795577 -5.745582687824341 0)",858,fracture,0,2,1.9639,,,-9999
"LINESTRING Z (10.567861122795577 -5.745582687824341 0, 10.420793272024154 -5.505508226177153 0, 10.420793272024154 -5.505508226177153 0, 10.412915595040262 -5.492648657950527 0)",859,fracture,0,2,0.2966,,,-9999
"LINESTRING Z (10.412915595040262 -5.492648657950527 0, 9.767289889734116 -4.438725296631638 0)",860,fracture,1,2,1.236,,,-9999
"LINESTRING Z (7.993316102409762 -1.5428796054475706 0, 7.431845652055373 -0.626331798482344 0)",861,fracture,1,2,1.0749,,,-9999
"LINESTRING Z (7.431845652055373 -0.626331798482344 0, 7.282163991182878 -0.3819905371942257 0)",862,fracture,0,2,0.2865,,,-9999
"LINESTRING Z (7.282163991182878 -0.3819905371942257 0, 7.157279074272283 -0.1781276328415681 0)",863,fracture,0,2,0.2391,,,-9999
"LINESTRING Z (7.157279074272283 -0.1781276328415681 0, 7.098501906960614 -0.0821794244093418 0)",864,fracture,0,2,0.1125,,,-9999
"LINESTRING Z (7.098501906960614 -0.0821794244093418 0, 6.395257477668888 1.0658010953508885 0)",865,fracture,0,2,1.3463,,,-9999
"LINESTRING Z (6.395257477668888 1.0658010953508885 0, 5.7782344489289965 2.0730332720070934 0)",866,fracture,0,2,1.1812,,,-9999
"LINESTRING Z (5.7782344489289965 2.0730332720070934 0, 4.847053305258146 3.593099082380901 0)",867,fracture,1,2,1.7826,,,-9999
"LINESTRING Z (3.7811403914663217 5.333101860684148 0, 3.5744717882978256 5.67046895610848 0)",868,fracture,1,2,0.3956,,,-9999
"LINESTRING Z (3.5744717882978256 5.67046895610848 0, 3.3936103323990157 5.965708306040366 0)",869,fracture,0,2,0.3462,,,-9999
"LINESTRING Z (3.3936103323990157 5.965708306040366 0, 3.0428318248517896 6.538321293277749 0)",870,fracture,1,2,0.6715,,,-9999
"LINESTRING Z (2.942126228076966 6.702713727135719 0, 2.9421262280769658 6.702713727135719 0, 2.9421262280769658 6.702713727135719 0, 2.6151132955373617 7.2365316439633345 0)",871,fracture,1,2,0.626,,,-9999
"LINESTRING Z (2.3761543471087503 7.626609697044705 0, 2.2970407153941146 7.755755274703041 0)",872,fracture,1,2,0.1515,,,-9999
"LINESTRING Z (2.057759662140542 8.146359133676325 0, 1.8772533392666342 8.441018762280134 0)",873,fracture,1,2,0.3456,,,-9999
"LINESTRING Z (1.8772533392666342 8.441018762280134 0, 1.7200176081767793 8.69769133412433 0)",874,fracture,0,2,0.301,,,-9999
"LINESTRING Z (1.7200176081767793 8.69769133412433 0, 1.3575877325725376 9.289324086042226 0)",875,fracture,0,2,0.6938,,,-9999
"LINESTRING Z (1.3575877325725376 9.289324086042226 0, 0.88169744314366 10.066170313402509 0)",876,fracture,0,2,0.911,,,-9999
"LINESTRING Z (0.88169744314366 10.066170313402509 0, 0.6483689425994472 10.447057188822756 0)",877,fracture,0,2,0.4467,,,-9999
"LINESTRING Z (0.6483689425994472 10.447057188822756 0, 0.4598550714716848 10.75478838831085 0)",878,fracture,0,2,0.3609,,,-9999
"LINESTRING Z (0.4598550714716848 10.75478838831085 0, -0.2924498298030482 11.98285552345097 0)",879,fracture,1,2,1.4402,,,-9999
"LINESTRING Z (-0.3816819438661251 12.128518573757114 0, -0.6854859147721852 12.624450039260818 0)",880,fracture,1,2,0.5816,,,-9999
"LINESTRING Z (-0.7427498978388639 12.71792811645033 0, -0.742749897838864 12.71792811645033 0, -0.742749897838864 12.71792811645033 0, -1.3644688777761977 13.73282599264409 0, -1.3644688777761977 13.73282599264409 0, -1.3644688777761982 13.73282599264409 0)",881,fracture,1,2,1.1902,,,-9999
"LINESTRING Z (-3.189282969459226 16.711663708494772 0, -4.935883749321647 19.562825534404286 0)",882,fracture,1,2,3.3436,,,-9999
"LINESTRING Z (18.0095012786768 -16.539778353824257 0, 17.81760165879858 -16.226520237309252 0)",883,fracture,1,2,0.3674,,,-9999
"LINESTRING Z (16.49190217474629 -14.06244026829907 0, 16.36554990866718 -13.856182054163671 0)",884,fracture,1,2,0.2419,,,-9999
"LINESTRING Z (16.36554990866718 -13.856182054163671 0, 16.07968914965317 -13.389541197808121 0, 16.07968914965317 -13.389541197808121 0, 16.047594608623903 -13.337149872178497 0)",885,fracture,0,2,0.6087,,,-9999
"LINESTRING Z (16.047594608623903 -13.337149872178497 0, 15.153695213418919 -11.877943016669816 0)",886,fracture,1,2,1.7112,,,-9999
"LINESTRING Z (14.76358598399519 -11.241126317804305 0, 14.76358598399519 -11.241126317804303 0, 14.76358598399519 -11.241126317804303 0, 14.041044603631219 -10.061645336754935 0)",887,fracture,1,2,1.3832,,,-9999
"LINESTRING Z (14.041044603631219 -10.061645336754935 0, 13.810751040933157 -9.685712712489687 0)",888,fracture,0,2,0.4409,,,-9999
"LINESTRING Z (13.810751040933157 -9.685712712489687 0, 13.023996727764892 -8.401410146077396 0)",889,fracture,0,2,1.5061,,,-9999
"LINESTRING Z (13.023996727764892 -8.401410146077396 0, 10.519383201831422 -4.312863664172903 0)",890,fracture,0,2,4.7947,,,-9999
"LINESTRING Z (10.519383201831422 -4.312863664172903 0, 10.503898408654193 -4.28758619281365 0, 10.229316022316361 -3.8393562211911547 0, 10.229316022316361 -3.8393562211911547 0, 10.229316022316361 -3.8393562211911543 0)",891,fracture,1,2,0.5553,,,-9999
"LINESTRING Z (9.827027357211312 -3.1826577368162856 0, 9.523157259434921 -2.686618325403862 0, 9.523157259434921 -2.686618325403862 0, 9.523157259434921 -2.6866183254038614 0)",892,fracture,1,2,0.5817,,,-9999
"LINESTRING Z (8.612667525505934 -1.2003292992044554 0, 8.087051487799718 -0.3423104553609145 0)",893,fracture,1,2,1.0062,,,-9999
"LINESTRING Z (8.087051487799718 -0.3423104553609145 0, 7.056093783545369 1.3406312244938527 0)",894,fracture,0,2,1.9736,,,-9999
"LINESTRING Z (7.056093783545369 1.3406312244938527 0, 6.485511808149519 2.2720527408227493 0)",895,fracture,0,2,1.0923,,,-9999
"LINESTRING Z (6.485511808149519 2.2720527408227493 0, 5.810628948772792 3.3737356598966493 0)",896,fracture,0,2,1.292,,,-9999
"LINESTRING Z (5.810628948772792 3.3737356598966493 0, 5.542645116724068 3.8111941110250487 0)",897,fracture,1,2,0.513,,,-9999
"LINESTRING Z (4.305325460664844 5.831002306737316 0, 4.196660719608063 6.008387296538958 0)",898,fracture,1,2,0.208,,,-9999
"LINESTRING Z (4.196660719608063 6.008387296538958 0, 3.42652973384556 7.265553841334085 0)",899,fracture,1,2,1.4743,,,-9999
"LINESTRING Z (2.8747916589609623 8.166214458888419 0, 2.5152936080437724 8.75306128220468 0)",900,fracture,1,2,0.6882,,,-9999
"LINESTRING Z (2.5152936080437724 8.75306128220468 0, 0.5854786564635706 11.903303045779467 0)",901,fracture,1,2,3.6943,,,-9999
"LINESTRING Z (-2.0958746846529053 16.280360686031077 0, -3.534286224931811 18.62843250695055 0)",902,fracture,1,2,2.7536,,,-9999
"LINESTRING Z (-3.534286224931811 18.62843250695055 0, -3.9989676705971884 19.386981349001296 0)",903,fracture,1,2,0.8896,,,-9999
"LINESTRING Z (17.482753906568792 -14.326329344636287 0, 16.806667389577616 -13.222681567489863 0)",904,fracture,1,2,1.2943,,,-9999
"LINESTRING Z (16.806667389577616 -13.222681567489863 0, 16.157919541417815 -12.163661601026858 0)",905,fracture,1,2,1.2419,,,-9999
"LINESTRING Z (15.893160886545033 -11.731467948902248 0, 15.480941047466798 -11.058557755220205 0)",906,fracture,1,2,0.7891,,,-9999
"LINESTRING Z (15.349516509018859 -10.844019532558894 0, 15.048851337467703 -10.353211862374117 0)",907,fracture,1,2,0.5756,,,-9999
"LINESTRING Z (14.966529125071684 -10.218828577931502 0, 14.290755523735974 -9.115691606220349 0)",908,fracture,1,2,1.2937,,,-9999
"LINESTRING Z (14.290755523735974 -9.115691606220349 0, 13.858891715291925 -8.410714476458296 0)",909,fracture,1,2,0.8267,,,-9999
"LINESTRING Z (13.802860874590069 -8.319249388428657 0, 12.868400054622981 -6.793829814352819 0)",910,fracture,1,2,1.7889,,,-9999
"LINESTRING Z (12.868400054622981 -6.793829814352819 0, 12.571207633043615 -6.308691082522273 0)",911,fracture,1,2,0.5689,,,-9999
"LINESTRING Z (12.549768317382004 -6.27369341213716 0, 12.391543201663636 -6.015405762756938 0)",912,fracture,1,2,0.3029,,,-9999
"LINESTRING Z (12.088774054726278 -5.521163550246887 0, 10.951839752046709 -3.665225021110091 0)",913,fracture,1,2,2.1765,,,-9999
"LINESTRING Z (10.951839752046709 -3.665225021110091 0, 10.30936293787516 -2.616441928993201 0)",914,fracture,1,2,1.2299,,,-9999
"LINESTRING Z (9.374424368432864 -1.0902424737437302 0, 9.354147821313013 -1.057142913858084 0)",915,fracture,1,2,0.0388,,,-9999
"LINESTRING Z (9.354147821313013 -1.057142913858084 0, 9.231978253791437 -0.8577125625027902 0)",916,fracture,0,2,0.2339,,,-9999
"LINESTRING Z (9.231978253791437 -0.8577125625027902 0, 8.760171066436536 -0.0875316160119752 0)",917,fracture,0,2,0.9032,,,-9999
"LINESTRING Z (8.760171066436536 -0.0875316160119752 0, 8.606972989864705 0.1625498638318465 0)",918,fracture,0,2,0.2933,,,-9999
"LINESTRING Z (8.606972989864705 0.1625498638318465 0, 8.460484905321984 0.4016779115312809 0)",919,fracture,0,2,0.2804,,,-9999
"LINESTRING Z (8.460484905321984 0.4016779115312809 0, 7.705204387961683 1.6346024606205694 0)",920,fracture,0,2,1.4459,,,-9999
"LINESTRING Z (7.705204387961683 1.6346024606205694 0, 7.196424220217017 2.465138327075235 0)",921,fracture,0,2,0.974,,,-9999
"LINESTRING Z (7.196424220217017 2.465138327075235 0, 6.927653053803031 2.903882027650648 0)",922,fracture,0,2,0.5145,,,-9999
"LINESTRING Z (6.927653053803031 2.903882027650648 0, 6.7091985817059685 3.2604884478031786 0)",923,fracture,0,2,0.4182,,,-9999
"LINESTRING Z (6.7091985817059685 3.2604884478031786 0, 6.397360304703047 3.769535163858213 0)",924,fracture,1,2,0.597,,,-9999
"LINESTRING Z (5.631293918178445 5.020066631926969 0, 5.631293918178445 5.02006663192697 0, 5.631293918178445 5.02006663192697 0, 5.493988405859801 5.244204992406062 0)",925,fracture,1,2,0.2629,,,-9999
"LINESTRING Z (5.493988405859801 5.244204992406062 0, 5.490649338165309 5.249655706990886 0)",926,fracture,0,2,0.0064,,,-9999
"LINESTRING Z (5.490649338165309 5.249655706990886 0, 5.4212018773035355 5.363022168061076 0)",927,fracture,1,2,0.1329,,,-9999
"LINESTRING Z (4.831777792348825 6.3252016596028655 0, 4.821717005390461 6.341624949942034 0)",928,fracture,1,2,0.0193,,,-9999
"LINESTRING Z (4.821717005390461 6.341624949942034 0, 3.9653672181377044 7.7395355951171245 0)",929,fracture,1,2,1.6394,,,-9999
"LINESTRING Z (3.270689037178738 8.873532518557456 0, 1.498958458627893 11.765716381980814 0)",930,fracture,1,2,3.3917,,,-9999
"LINESTRING Z (0.1409719905984999 13.982501821669032 0, -0.9078988994117747 15.694685095823182 0)",931,fracture,1,2,2.0079,,,-9999
"LINESTRING Z (-0.9078988994117747 15.694685095823182 0, -0.9081601763755973 15.69511160594148 0)",932,fracture,1,2,0.0005,,,-9999
"LINESTRING Z (-0.9081601763755973 15.69511160594148 0, -0.9081601763755978 15.69511160594148 0, -0.9081601763755978 15.69511160594148 0, -1.0079629629574332 15.858030286902988 0)",933,fracture,0,2,0.1911,,,-9999
"LINESTRING Z (-1.0690424658217879 15.957736842012906 0, -1.0690424658217883 15.957736842012906 0, -1.0690424658217883 15.957736842012906 0, -1.5113373790423414 16.67974177119182 0)",934,fracture,1,2,0.8467,,,-9999
"LINESTRING Z (-1.5113373790423414 16.67974177119182 0, -3.046334423183851 19.185480361028564 0, -3.046334423183851 19.185480361028564 0, -3.0463344231838514 19.185480361028564 0)",935,fracture,1,2,2.9385,,,-9999
"LINESTRING Z (18.007002674086486 -13.828532880110032 0, 17.62941991908872 -13.21216447492921 0, 17.62941991908872 -13.21216447492921 0, 17.62941991908872 -13.212164474929208 0)",936,fracture,1,2,0.7228,,,-9999
"LINESTRING Z (15.626270277064991 -9.94221071287247 0, 15.626270277064991 -9.942210712872468 0, 15.626270277064991 -9.942210712872468 0, 15.594652521162741 -9.89059769420857 0)",937,fracture,1,2,0.0605,,,-9999
"LINESTRING Z (15.594652521162741 -9.89059769420857 0, 15.272085962900952 -9.364038066024118 0)",938,fracture,1,2,0.6175,,,-9999
"LINESTRING Z (14.940401455414504 -8.822594241599939 0, 14.512846798145913 -8.124651396647096 0)",939,fracture,1,2,0.8185,,,-9999
"LINESTRING Z (14.35327118978605 -7.864159194795585 0, 13.924628017719463 -7.164439451610035 0)",940,fracture,1,2,0.8206,,,-9999
"LINESTRING Z (13.796441065404883 -6.955186284410713 0, 13.645170299447088 -6.708250958234499 0)",941,fracture,1,2,0.2896,,,-9999
"LINESTRING Z (12.856437160769119 -5.420718144922942 0, 12.664797419273594 -5.107884255473833 0)",942,fracture,1,2,0.3669,,,-9999
"LINESTRING Z (12.664797419273594 -5.107884255473833 0, 12.062779079686589 -4.125145825422799 0)",943,fracture,0,2,1.1525,,,-9999
"LINESTRING Z (12.062779079686589 -4.125145825422799 0, 12.038413111840805 -4.085370670061477 0, 12.038413111840805 -4.085370670061477 0, 11.597409472675462 -3.3654736245703814 0)",944,fracture,0,2,0.8909,,,-9999
"LINESTRING Z (11.597409472675462 -3.3654736245703814 0, 10.682668973140979 -1.872245622524286 0)",945,fracture,0,2,1.7511,,,-9999
"LINESTRING Z (10.682668973140979 -1.872245622524286 0, 10.651693474026672 -1.8216810277803384 0, 10.651693474026672 -1.8216810277803384 0, 10.617914721584894 -1.7665403851107333 0)",946,fracture,1,2,0.124,,,-9999
