type;n_type;n_index;n_origin;geometry;og_line_id
node;1;1249;[1];POINT Z (410109.91774280154 5081036.050222842 0);422
node;1;1254;[1];POINT Z (410110.2810354787 5081036.034427508 0);425
node;1;1258;[1];POINT Z (410110.3843126612 5081035.820582989 0);427
node;1;1269;[1];POINT Z (410099.10948189715 5081042.218300687 0);432
node;1;1270;[1];POINT Z (410098.6678200637 5081043.081880185 0);433
node;1;1276;[1];POINT Z (410100.50250883505 5081042.82186469 0);435
node;1;1280;[1];POINT Z (410099.2565000038 5081043.868305556 0);437
node;1;1281;[1];POINT Z (410131.6879653584 5081013.842591037 0);438
node;1;1286;[1];POINT Z (410132.5530636399 5081012.015192419 0);439
node;1;1287;[1];POINT Z (410099.2461722852 5081044.261366355 0);440
node;1;1293;[1];POINT Z (410100.41988708865 5081044.154444096 0);441
node;1;1294;[1];POINT Z (410099.28019300423 5081045.2163765365 0);442
node;1;1354;[1];POINT Z (410106.4397317958 5081041.50204303 0);457
node;1;1355;[1];POINT Z (410100.12615463114 5081043.251680012 0);458
node;1;1358;[1];POINT Z (410100.48458720563 5081043.087651546 0);459
node;1;1368;[1];POINT Z (410107.8582742793 5081024.984983993 0);463
node;1;1375;[1];POINT Z (410109.3053698598 5081024.695807883 0);464
node;1;1376;[1];POINT Z (410109.36429860507 5081039.0902170725 0);465
node;1;1381;[1];POINT Z (410111.73845877673 5081040.276082129 0);467
node;1;1419;[1];POINT Z (410112.47840941185 5081040.886025018 0);476
node;1;1441;[1];POINT Z (410115.3446549842 5081040.085930611 0);483
node;1;1452;[1];POINT Z (410116.7929655905 5081039.913396965 0);485
node;1;1453;[1];POINT Z (410112.8684326558 5081041.5712995 0);486
node;1;1472;[1];POINT Z (410114.5512432177 5081041.280908363 0);492
node;1;1473;[1];POINT Z (410113.2706061548 5081041.72317771 0);493
node;1;1475;[1];POINT Z (410114.22075623367 5081042.464343374 0);494
node;1;1478;[1];POINT Z (410114.6387250664 5081042.295454805 0);495
node;1;1496;[1];POINT Z (410129.23313347105 5081044.480293664 0);501
node;1;1497;[1];POINT Z (410105.7824029096 5081039.010025371 0);502
node;1;1508;[1];POINT Z (410107.7288740431 5081037.6321862545 0);503
node;1;1509;[1];POINT Z (410115.33857985423 5081040.03672207 0);504
node;1;1517;[1];POINT Z (410118.714528696 5081041.573122037 0);509
node;1;1520;[1];POINT Z (410118.37796658365 5081041.452834494 0);511
node;1;1524;[1];POINT Z (410118.4848888433 5081040.81373099 0);513
node;1;1527;[1];POINT Z (410118.80201054487 5081040.597456419 0);515
node;1;1528;[1];POINT Z (410122.37297100783 5081042.136893952 0);516
node;1;1535;[1];POINT Z (410121.93313171295 5081042.032401744 0);518
node;1;1539;[1];POINT Z (410123.014504565 5081041.456479574 0);519
node;1;1540;[1];POINT Z (410123.56612622214 5081041.966790359 0);520
node;1;1549;[1];POINT Z (410124.24411054957 5081043.509872965 0);526
node;1;1554;[1];POINT Z (410124.8662036959 5081043.463701989 0);527
node;1;1555;[1];POINT Z (410123.88446294935 5081043.107699466 0);528
node;1;1561;[1];POINT Z (410124.81274256605 5081043.113774594 0);530
node;1;1563;[1];POINT Z (410125.13593939604 5081043.023862693 0);531
node;1;1580;[1];POINT Z (410127.10124342784 5081044.283844322 0);535
node;1;1581;[1];POINT Z (410126.9323548588 5081044.26197386 0);536
node;1;1600;[1];POINT Z (410126.8928665242 5081044.223093039 0);540
node;1;1601;[1];POINT Z (410133.8106152121 5081021.097813094 0);541
node;1;1608;[1];POINT Z (410135.30830878497 5081019.9760065265 0);542
node;1;1613;[1];POINT Z (410134.91264350066 5081020.065041269 0);545
node;1;1615;[1];POINT Z (410134.87771151244 5081019.976344396 0);546
node;1;1623;[1];POINT Z (410135.8230014886 5081019.4830439715 0);550
node;1;1624;[1];POINT Z (410135.6012593026 5081019.9641941395 0);551
node;1;1627;[1];POINT Z (410135.9669820312 5081019.650717515 0);552
node;1;1628;[1];POINT Z (410135.05389023543 5081020.628813185 0);553
node;1;1634;[1];POINT Z (410133.8279293279 5081021.199875252 0);554
node;1;1635;[1];POINT Z (410133.7963386604 5081021.578963263 0);555
node;1;1638;[1];POINT Z (410134.9967840287 5081021.114823455 0);556
node;1;1639;[1];POINT Z (410134.80967007444 5081021.395494387 0);557
node;1;1641;[1];POINT Z (410135.24464926665 5081021.197445201 0);558
node;1;1642;[1];POINT Z (410133.914196151 5081021.791592757 0);559
node;1;1651;[1];POINT Z (410135.1753928031 5081021.331098027 0);560
node;1;1652;[1];POINT Z (410131.6554634184 5081011.34480199 0);561
node;1;1656;[1];POINT Z (410131.1524427884 5081012.319252583 0);562
node;1;1657;[1];POINT Z (410107.32700429985 5081043.771407243 0);563
node;1;1670;[1];POINT Z (410103.192271923 5081049.302204123 0);568
node;1;1676;[1];POINT Z (410103.7390334774 5081048.957136831 0);570
node;1;1685;[1];POINT Z (410103.61996096105 5081048.722636875 0);573
node;1;1690;[1];POINT Z (410103.27003356634 5081048.886665341 0);575
node;1;1691;[1];POINT Z (410102.5774689308 5081049.166121247 0);576
node;1;1693;[1];POINT Z (410102.78220075724 5081049.052516346 0);577
node;1;1699;[1];POINT Z (410102.73845983285 5081048.435890814 0);579
node;1;1700;[1];POINT Z (410102.3059106921 5081048.772452926 0);580
node;1;1714;[1];POINT Z (410108.83849624044 5081049.480205386 0);584
node;1;1723;[1];POINT Z (410110.6926254226 5081048.928583729 0);587
node;1;1726;[1];POINT Z (410110.49822131434 5081048.554355821 0);588
node;1;1727;[1];POINT Z (410109.39740805153 5081049.086537067 0);589
node;1;1732;[1];POINT Z (410108.93569829455 5081048.865402394 0);591
node;1;1733;[1];POINT Z (410108.53473982116 5081050.141179354 0);592
node;1;1736;[1];POINT Z (410109.0887915296 5081049.983226016 0);594
node;1;1737;[1];POINT Z (410108.65381233743 5081050.272402127 0);595
node;1;1739;[1];POINT Z (410108.9381283458 5081050.1727700215 0);596
node;1;1740;[1];POINT Z (410101.10060521966 5081045.114618131 0);597
node;1;1753;[1];POINT Z (410103.6059881643 5081043.93725825 0);599
node;1;1756;[1];POINT Z (410103.09810743167 5081044.712444631 0);601
node;1;1757;[1];POINT Z (410103.4589700576 5081044.46822447 0);602
node;1;1758;[1];POINT Z (410103.3994337994 5081044.458504265 0);603
node;1;1775;[1];POINT Z (410102.2989242927 5081044.071974218 0);609
node;1;1779;[1];POINT Z (410103.0607453918 5081043.674660821 0);612
node;1;1785;[1];POINT Z (410104.13604311546 5081042.878819004 0);615
node;1;1788;[1];POINT Z (410101.5061200386 5081041.569932595 0);617
node;1;1790;[1];POINT Z (410099.5329183402 5081041.658021956 0);618
node;1;1791;[1];POINT Z (410104.6372412067 5081040.29780071 0);619
node;1;1805;[1];POINT Z (410107.68209555163 5081039.584580638 0);622
node;1;1812;[1];POINT Z (410112.406115381 5081039.643509381 0);625
node;1;1813;[1];POINT Z (410112.25788224855 5081039.385923938 0);626
node;1;1817;[1];POINT Z (410112.3660195337 5081039.91932021 0);627
node;1;1820;[1];POINT Z (410112.83137436776 5081039.803892771 0);628
node;1;1821;[1];POINT Z (410113.2894390478 5081041.365200765 0);629
node;1;1823;[1];POINT Z (410113.84592080757 5081041.237623069 0);630
node;1;1824;[1];POINT Z (410102.2582209318 5081044.9592467155 0);631
node;1;1854;[1];POINT Z (410110.0349927736 5081043.111800174 0);642
node;1;1855;[1];POINT Z (410108.87585827836 5081044.160367332 0);643
node;1;1858;[1];POINT Z (410109.1297986447 5081043.975683429 0);644
node;1;1868;[1];POINT Z (410103.8918229536 5081044.288552539 0);648
node;1;1882;[1];POINT Z (410106.96401537646 5081043.89306168 0);652
node;1;1883;[1];POINT Z (410106.8291475264 5081043.798289677 0);653
node;1;1889;[1];POINT Z (410110.3228019804 5081043.859952234 0);654
node;1;1903;[1];POINT Z (410111.30180891923 5081043.814388773 0);659
node;1;1909;[1];POINT Z (410111.9081067318 5081043.313798195 0);662
node;1;1912;[1];POINT Z (410111.6213606718 5081043.952446068 0);665
node;1;1922;[1];POINT Z (410110.772057724 5081044.776840989 0);670
node;1;1933;[1];POINT Z (410112.1195211991 5081043.896554885 0);673
node;1;1952;[1];POINT Z (410113.91350661044 5081047.216612547 0);680
node;1;1968;[1];POINT Z (410111.57640472206 5081043.448666046 0);686
node;1;1976;[1];POINT Z (410105.4517640434 5081040.547640361 0);689
node;1;1977;[1];POINT Z (410104.51072665706 5081040.252996636 0);690
node;1;1987;[1];POINT Z (410123.5371174802 5081042.778731258 0);693
node;1;2006;[1];POINT Z (410131.9135044935 5081022.933716883 0);700
node;1;2017;[1];POINT Z (410137.11442190123 5081021.5510176625 0);702
node;1;2018;[1];POINT Z (410136.71832353075 5081022.167035682 0);703
node;1;2022;[1];POINT Z (410105.6074392073 5081041.737454256 0);704
node;1;2024;[1];POINT Z (410103.6213278609 5081044.121030874 0);705
node;1;2047;[1];POINT Z (410106.4957748549 5081042.280266973 0);712
node;1;2048;[1];POINT Z (410105.2939644942 5081042.868739992 0);713
node;1;2052;[1];POINT Z (410109.29701655166 5081043.63167928 0);715
node;1;2054;[1];POINT Z (410109.78667189926 5081043.6158839455 0);716
node;1;2055;[1];POINT Z (410106.1494925365 5081045.389821438 0);717
node;1;2057;[1];POINT Z (410106.67802870565 5081045.372811079 0);718
node;1;2075;[1];POINT Z (410110.2198285526 5081043.191232474 0);723
node;1;2076;[1];POINT Z (410108.63892826944 5081046.187637673 0);724
node;1;2082;[1];POINT Z (410109.2002701319 5081045.682186992 0);725
node;1;2083;[1];POINT Z (410109.17718464404 5081045.740508224 0);726
node;1;2085;[1];POINT Z (410109.414114651 5081045.609285451 0);727
node;1;2086;[1];POINT Z (410109.30962244276 5081045.592275091 0);728
node;1;2087;[1];POINT Z (410109.5927234254 5081045.38207565 0);729
node;1;2095;[1];POINT Z (410109.93657569186 5081044.552213111 0);731
node;1;2096;[1];POINT Z (410115.7923919391 5081048.831533544 0);732
node;1;2101;[1];POINT Z (410116.42602782935 5081048.282341939 0);734
node;1;2105;[1];POINT Z (410116.64230239973 5081048.384404096 0);736
node;1;2141;[1];POINT Z (410107.5296098265 5081040.2218616055 0);743
node;1;2142;[1];POINT Z (410105.37536930223 5081041.299589383 0);744
node;1;2145;[1];POINT Z (410105.99989249994 5081041.009198247 0);745
node;1;2149;[1];POINT Z (410105.2745221711 5081041.197527227 0);746
node;1;2150;[1];POINT Z (410104.5752748944 5081041.806255092 0);747
node;1;2152;[1];POINT Z (410105.10502608935 5081041.493993493 0);748
node;1;2153;[1];POINT Z (410104.7174328986 5081041.548669648 0);749
node;1;2154;[1];POINT Z (410105.0454898312 5081041.434457235 0);750
node;1;2155;[1];POINT Z (410106.41664630704 5081041.781954578 0);751
node;1;2157;[1];POINT Z (410106.74956334237 5081041.570540111 0);752
node;1;2207;[1];POINT Z (410123.0114669953 5081046.631122052 0);769
node;1;2242;[1];POINT Z (410109.6467920681 5081047.325509228 0);779
node;1;2243;[1];POINT Z (410109.82965343236 5081047.2532152 0);780
node;1;2251;[1];POINT Z (410111.7524315653 5081048.003493558 0);784
node;1;2257;[1];POINT Z (410112.12908952497 5081048.106770739 0);787
node;1;2258;[1];POINT Z (410119.53892361216 5081050.301714624 0);788
node;1;2263;[1];POINT Z (410119.8560453137 5081050.127965953 0);789
node;1;2270;[1];POINT Z (410119.79407900403 5081050.402561756 0);791
node;1;2271;[1];POINT Z (410117.53534627164 5081050.979698953 0);792
node;1;2275;[1];POINT Z (410118.0213565423 5081050.939603106 0);794
node;1;2282;[1];POINT Z (410116.9387686645 5081051.092696342 0);797
node;1;2297;[1];POINT Z (410117.52987865615 5081051.2682675505 0);800
node;1;2307;[1];POINT Z (410115.42484667175 5081051.00703703 0);803
node;1;2312;[1];POINT Z (410116.2395213878 5081050.812025408 0);804
node;1;2313;[1];POINT Z (410117.0584486936 5081050.96025854 0);805
node;1;2318;[1];POINT Z (410117.65138122375 5081050.595750838 0);807
node;1;2319;[1];POINT Z (410114.76448021655 5081048.799942887 0);808
node;1;2331;[1];POINT Z (410116.37090604566 5081047.545761864 0);812
node;1;2332;[1];POINT Z (410114.1891655588 5081048.81999081 0);813
node;1;2335;[1];POINT Z (410114.5354478766 5081048.724003782 0);814
node;1;2336;[1];POINT Z (410114.3981499751 5081048.703348345 0);815
node;1;2343;[1];POINT Z (410113.94433788495 5081048.922052967 0);817
node;1;2347;[1];POINT Z (410114.6247522637 5081048.302389872 0);818
node;1;2350;[1];POINT Z (410114.6320424179 5081048.442117825 0);819
node;1;2351;[1];POINT Z (410113.813115112 5081049.163843078 0);820
node;1;2356;[1];POINT Z (410114.680643445 5081049.131037384 0);821
node;1;2376;[1];POINT Z (410102.05956423143 5081054.273329802 0);828
node;1;2401;[1];POINT Z (410106.4895478471 5081055.215582221 0);838
node;1;2410;[1];POINT Z (410107.638962137 5081055.039403498 0);839
node;1;2411;[1];POINT Z (410106.5976851323 5081055.0090278555 0);840
node;1;2421;[1];POINT Z (410112.64836112276 5081057.128336391 0);845
node;1;2429;[1];POINT Z (410113.50130914757 5081056.552414221 0);846
node;1;2430;[1];POINT Z (410113.128296265 5081057.128336392 0);847
node;1;2434;[1];POINT Z (410113.5705656112 5081056.814859767 0);848
node;1;2438;[1];POINT Z (410114.0006847006 5081057.206098035 0);850
node;1;2439;[1];POINT Z (410111.04513474257 5081056.525683656 0);851
node;1;2457;[1];POINT Z (410113.8032430279 5081056.237722574 0);853
node;1;2463;[1];POINT Z (410114.52557579253 5081056.080984261 0);854
node;1;2464;[1];POINT Z (410113.4723600886 5081047.18096121 0);855
node;1;2468;[1];POINT Z (410114.0163828321 5081046.933021641 0);858
node;1;2475;[1];POINT Z (410115.6749300459 5081046.84154879 0);860
node;1;2487;[1];POINT Z (410115.96619885985 5081047.690079838 0);863
node;1;2496;[1];POINT Z (410116.94231046404 5081046.642956415 0);869
node;1;2497;[1];POINT Z (410114.7409440967 5081048.3291862 0);870
node;1;2501;[1];POINT Z (410115.2699219635 5081048.135859534 0);872
node;1;2502;[1];POINT Z (410115.77836357366 5081047.313055223 0);873
node;1;2505;[1];POINT Z (410116.95788191154 5081047.11687003 0);874
node;1;2506;[1];POINT Z (410115.82710897445 5081047.139738242 0);875
node;1;2510;[1];POINT Z (410116.33983837435 5081046.890595083 0);876
node;1;2515;[1];POINT Z (410116.30974862084 5081046.8256012155 0);877
node;1;2518;[1];POINT Z (410117.01204346784 5081046.822592241 0);878
node;1;2538;[1];POINT Z (410113.0907467897 5081045.765840095 0);882
node;1;2544;[1];POINT Z (410113.9609424614 5081045.677978014 0);883
node;1;2545;[1];POINT Z (410113.8634516603 5081045.934342713 0);884
node;1;2549;[1];POINT Z (410114.3460913067 5081045.7285287995 0);885
node;1;2550;[1];POINT Z (410115.42450807267 5081045.757414962 0);886
node;1;2552;[1];POINT Z (410115.63633993745 5081045.665942112 0);887
node;1;2553;[1];POINT Z (410116.325997088 5081046.040258644 0);888
node;1;2555;[1];POINT Z (410116.7171638837 5081045.887402697 0);889
node;1;2556;[1];POINT Z (410116.70753516245 5081045.538361556 0);890
node;1;2563;[1];POINT Z (410117.80039501016 5081045.350601494 0);891
node;1;2569;[1];POINT Z (410117.81604168203 5081045.48179282 0);893
node;1;2570;[1];POINT Z (410116.80382237374 5081045.865738074 0);894
node;1;2576;[1];POINT Z (410117.65415880823 5081045.66112775 0);898
node;1;2577;[1];POINT Z (410117.6174493088 5081045.732139569 0);899
node;1;2581;[1];POINT Z (410118.1006907502 5081045.57085849 0);901
node;1;2582;[1];POINT Z (410117.63369777566 5081045.616594915 0);902
node;1;2584;[1];POINT Z (410115.45038526045 5081047.521276312 0);903
node;1;2595;[1];POINT Z (410137.41650712176 5081018.680849364 0);907
node;1;2599;[1];POINT Z (410137.58124852227 5081018.592987282 0);910
node;1;2601;[1];POINT Z (410138.39457455976 5081019.3981890865 0);912
node;1;2606;[1];POINT Z (410139.6132095773 5081017.813662666 0);914
node;1;2612;[1];POINT Z (410127.81261004356 5081017.01327522 0);916
node;1;2613;[1];POINT Z (410127.9570408604 5081016.949484943 0);917
node;1;2618;[1];POINT Z (410129.4001454391 5081015.962541029 0);918
node;1;2630;[1];POINT Z (410129.58248934546 5081017.689692882 0);922
node;1;2631;[1];POINT Z (410140.09645101905 5081021.01039808 0);923
node;1;2633;[1];POINT Z (410140.7150963514 5081020.563866138 0);924
node;1;2642;[1];POINT Z (410139.2364858635 5081024.513447187 0);928
node;1;2646;[1];POINT Z (410139.6267499665 5081024.249259151 0);930
node;1;2647;[1];POINT Z (410107.71709293406 5081052.299942909 0);931
node;1;2658;[1];POINT Z (410108.419387781 5081052.193425184 0);934
node;1;2659;[1];POINT Z (410107.81277835014 5081052.215089807 0);935
node;1;2666;[1];POINT Z (410108.3411544217 5081052.029736925 0);937
node;1;2669;[1];POINT Z (410106.85532239306 5081052.082093099 0);939
node;1;2675;[1];POINT Z (410107.40777026763 5081051.991823838 0);940
node;1;2680;[1];POINT Z (410106.64228693815 5081052.061632067 0);942
node;1;2687;[1];POINT Z (410104.89347046387 5081052.77415743 0);946
node;1;2695;[1];POINT Z (410124.7478934236 5081046.65691054 0);948
node;1;2741;[1];POINT Z (410118.05111788114 5081049.776014391 0);958
node;1;2742;[1];POINT Z (410118.2569317952 5081049.714631295 0);959
node;1;2743;[1];POINT Z (410115.6631950423 5081050.421138706 0);960
node;1;2749;[1];POINT Z (410114.582972891 5081050.687733921 0);962
node;1;2759;[1];POINT Z (410115.52297679085 5081050.508398991 0);963
node;1;2760;[1];POINT Z (410113.89933369117 5081050.876697573 0);964
node;1;2764;[1];POINT Z (410114.3891948784 5081050.752727789 0);965
node;1;2765;[1];POINT Z (410120.2013316674 5081051.3328582365 0);966
node;1;2776;[1];POINT Z (410114.3350333222 5081047.256298428 0);969
node;1;2781;[1];POINT Z (410114.68407446303 5081047.667926257 0);972
node;1;2786;[1];POINT Z (410120.79530340235 5081051.038580446 0);973
node;1;2834;[1];POINT Z (410110.29397942574 5081045.717508437 0);984
node;1;2840;[1];POINT Z (410111.4783121241 5081045.5995566035 0);985
node;1;2844;[1];POINT Z (410110.99206170737 5081047.214774572 0);987
node;1;2850;[1];POINT Z (410117.2242514555 5081047.619180863 0);988
node;1;2853;[1];POINT Z (410117.87900449213 5081047.443456702 0);989
node;1;2854;[1];POINT Z (410119.04407974833 5081048.6626935145 0);990
node;1;2856;[1];POINT Z (410119.5255158046 5081048.501412435 0);991
node;1;2857;[1];POINT Z (410119.3028516285 5081048.701208399 0);992
node;1;2859;[1];POINT Z (410119.57606659044 5081048.583256565 0);993
node;1;2860;[1];POINT Z (410119.0380617975 5081048.846842805 0);994
node;1;2866;[1];POINT Z (410119.8565030932 5081048.62899299 0);995
node;1;2867;[1];POINT Z (410118.9297386849 5081048.992477213 0);996
node;1;2872;[1];POINT Z (410120.1381431861 5081048.71083712 0);997
node;1;2873;[1];POINT Z (410119.2872049567 5081049.289763978 0);998
node;1;2875;[1];POINT Z (410119.5194978539 5081049.215141389 0);999
node;1;2878;[1];POINT Z (410117.1111139826 5081049.602697414 0);1001
node;1;2879;[1];POINT Z (410116.96186880517 5081049.578625612 0);1002
node;1;2881;[1];POINT Z (410117.3602571417 5081049.417344533 0);1003
node;1;2884;[1];POINT Z (410117.1363893756 5081049.408919402 0);1005
node;1;2890;[1];POINT Z (410117.4673766642 5081049.225973701 0);1008
node;1;2891;[1];POINT Z (410119.06393898575 5081048.247454918 0);1009
node;1;2911;[1];POINT Z (410120.4745466302 5081048.1565838605 0);1012
node;1;2927;[1];POINT Z (410124.273378012 5081050.899264894 0);1018
node;1;2936;[1];POINT Z (410125.27717218926 5081050.319134447 0);1019
node;1;2945;[1];POINT Z (410127.2173594959 5081050.492451427 0);1021
node;1;2948;[1];POINT Z (410127.5399216535 5081050.326355987 0);1022
node;1;2955;[1];POINT Z (410115.79047470086 5081044.927050614 0);1024
node;1;2970;[1];POINT Z (410119.3988379426 5081041.927703983 0);1029
node;1;2975;[1];POINT Z (410118.6628425714 5081042.495196729 0);1030
node;1;2976;[1];POINT Z (410118.42693890387 5081042.580049834 0);1031
node;1;2978;[1];POINT Z (410118.54248355736 5081042.480151853 0);1033
node;1;2981;[1];POINT Z (410119.67175200675 5081043.392623628 0);1035
node;1;2982;[1];POINT Z (410118.8665502028 5081041.722040513 0);1036
node;1;2986;[1];POINT Z (410118.8906220056 5081041.906189804 0);1038
node;1;2990;[1];POINT Z (410119.18189081963 5081041.809902593 0);1039
node;1;2991;[1];POINT Z (410118.894232776 5081041.795459511 0);1040
node;1;2994;[1];POINT Z (410119.1132861816 5081041.707597431 0);1041
node;1;2995;[1];POINT Z (410119.3985370449 5081042.157740143 0);1042
node;1;3017;[1];POINT Z (410123.12815150263 5081040.211330342 0);1049
node;1;3020;[1];POINT Z (410120.37284326385 5081041.770785913 0);1051
node;1;3021;[1];POINT Z (410116.4166424716 5081040.318052615 0);1052
node;1;3033;[1];POINT Z (410125.97314818815 5081038.283985276 0);1055
node;1;3040;[1];POINT Z (410124.52161847847 5081037.925315415 0);1058
node;1;3041;[1];POINT Z (410124.5071753968 5081037.857914366 0);1059
node;1;3042;[1];POINT Z (410127.3410283829 5081038.673346685 0);1060
node;1;3081;[1];POINT Z (410128.2858466436 5081037.552202464 0);1075
node;1;3095;[1];POINT Z (410133.9577651816 5081036.863748908 0);1084
node;1;3099;[1];POINT Z (410134.3122224778 5081037.0599341 0);1086
node;1;3111;[1];POINT Z (410132.7842647944 5081038.437593464 0);1090
node;1;3120;[1];POINT Z (410132.6470555183 5081039.325842989 0);1096
node;1;3124;[1];POINT Z (410132.6542770592 5081040.618498798 0);1097
node;1;3137;[1];POINT Z (410132.69730540685 5081038.1430147765 0);1102
node;1;3148;[1];POINT Z (410123.65834345116 5081041.14958295 0);1107
node;1;3169;[1];POINT Z (410124.6332514651 5081040.729529992 0);1115
node;1;3170;[1];POINT Z (410126.8719291268 5081042.292993584 0);1116
node;1;3172;[1];POINT Z (410127.19689846475 5081042.158191488 0);1118
node;1;3173;[1];POINT Z (410115.1023691259 5081045.039876368 0);1119
node;1;3179;[1];POINT Z (410115.3186673668 5081046.141473055 0);1121
node;1;3180;[1];POINT Z (410115.50883460906 5081046.040371483 0);1122
node;1;3187;[1];POINT Z (410117.23117210035 5081046.13846408 0);1124
node;1;3192;[1];POINT Z (410118.92703060847 5081047.896909272 0);1127
node;1;3200;[1];POINT Z (410120.72760145884 5081047.783771799 0);1130
node;1;3247;[1];POINT Z (410104.6653901354 5081052.286101618 0);1146
node;1;3248;[1];POINT Z (410106.1072911237 5081052.928818753 0);1147
node;1;3251;[1];POINT Z (410106.72593645606 5081052.7254120195 0);1148
node;1;3261;[1];POINT Z (410109.8336061992 5081053.454185851 0);1152
node;1;3262;[1];POINT Z (410109.6506604977 5081053.481868424 0);1153
node;1;3278;[1];POINT Z (410109.8546690266 5081053.359704025 0);1154
node;1;3283;[1];POINT Z (410109.9178575091 5081052.703145603 0);1155
node;1;3291;[1];POINT Z (410131.95138041826 5081045.231859803 0);1158
node;1;3302;[1];POINT Z (410122.41473393905 5081043.771303164 0);1163
node;1;3305;[1];POINT Z (410122.9804213051 5081043.65575851 0);1164
node;1;3319;[1];POINT Z (410135.22145960137 5081057.061195045 0);1172
node;1;3333;[1];POINT Z (410135.97159715684 5081056.99394445 0);1178
node;1;3348;[1];POINT Z (410136.3990221054 5081056.472639468 0);1182
node;1;3349;[1];POINT Z (410135.5586152901 5081055.789301165 0);1183
node;1;3358;[1];POINT Z (410136.3620117087 5081055.603346489 0);1187
node;1;3359;[1];POINT Z (410135.5225075858 5081055.7703446215 0);1188
node;1;3366;[1];POINT Z (410136.5127613741 5081055.503598956 0);1190
node;1;3370;[1];POINT Z (410137.6061477927 5081055.420099887 0);1193
node;1;3371;[1];POINT Z (410135.51415768 5081056.164821285 0);1194
node;1;3379;[1];POINT Z (410136.3008542857 5081055.715280365 0);1198
node;1;3382;[1];POINT Z (410136.443028371 5081055.63539207 0);1200
node;1;3383;[1];POINT Z (410136.6664447909 5081055.522104149 0);1201
node;1;3398;[1];POINT Z (410138.6920869977 5081054.404119359 0);1210
node;1;3403;[1];POINT Z (410112.92048256536 5081047.652546159 0);1212
node;1;3404;[1];POINT Z (410129.292953555 5081043.862881072 0);1213
node;1;3410;[1];POINT Z (410129.94785239466 5081043.666046912 0);1217
node;1;3420;[1];POINT Z (410129.40291337867 5081043.418181672 0);1220
node;1;3424;[1];POINT Z (410129.05268222705 5081043.392969888 0);1222
node;1;3425;[1];POINT Z (410128.46643233823 5081043.840706849 0);1223
node;1;3433;[1];POINT Z (410105.480576592 5081052.669083416 0);1226
node;1;3434;[1];POINT Z (410106.12940030306 5081051.953433291 0);1227
node;1;3438;[1];POINT Z (410106.41857641406 5081051.848941083 0);1228
node;1;3439;[1];POINT Z (410108.6274930938 5081052.343456534 0);1229
node;1;3456;[1];POINT Z (410109.6542466402 5081052.297110367 0);1232
node;1;3457;[1];POINT Z (410109.4766089039 5081056.447373841 0);1233
node;1;3461;[1];POINT Z (410109.6703955253 5081055.829678985 0);1235
node;1;3468;[1];POINT Z (410109.4887205677 5081055.716636789 0);1237
node;1;3473;[1];POINT Z (410117.0756686558 5081057.159943396 0);1240
node;1;3474;[1];POINT Z (410114.48982842657 5081057.064059391 0);1241
node;1;3484;[1];POINT Z (410115.7252181379 5081056.442327315 0);1242
node;1;3485;[1];POINT Z (410115.0994488397 5081055.959879371 0);1243
node;1;3488;[1];POINT Z (410115.7595345188 5081055.29575647 0);1244
node;1;3489;[1];POINT Z (410115.06008593226 5081055.825641764 0);1245
node;1;3491;[1];POINT Z (410115.3184680941 5081055.639929585 0);1246
node;1;3492;[1];POINT Z (410116.6880954128 5081056.129442662 0);1247
node;1;3505;[1];POINT Z (410118.62596162665 5081056.08907045 0);1250
node;1;3526;[1];POINT Z (410117.8674686789 5081054.088122652 0);1255
node;1;3527;[1];POINT Z (410114.98287407507 5081055.812016135 0);1256
node;1;3548;[1];POINT Z (410117.5530700714 5081053.982145592 0);1259
node;1;3549;[1];POINT Z (410108.80441156036 5081054.546347268 0);1260
node;1;3558;[1];POINT Z (410110.625198357 5081054.071973768 0);1262
node;1;3578;[1];POINT Z (410118.88232517714 5081054.846110947 0);1265
node;1;3615;[1];POINT Z (410133.43802184484 5081050.891652701 0);1274
node;1;3616;[1];POINT Z (410123.1340238361 5081048.828632626 0);1275
node;1;3631;[1];POINT Z (410111.95849068376 5081055.778204403 0);1280
node;1;3648;[1];POINT Z (410124.9765106967 5081055.22207717 0);1284
node;1;3652;[1];POINT Z (410124.8130032349 5081055.51982224 0);1285
node;1;3661;[1];POINT Z (410125.82129924913 5081054.91121113 0);1289
node;1;3676;[1];POINT Z (410126.33856822556 5081056.397413207 0);1293
node;1;3685;[1];POINT Z (410127.1773009462 5081054.737105957 0);1296
node;1;3686;[1];POINT Z (410127.02085862175 5081054.8647830775 0);1297
node;1;3693;[1];POINT Z (410127.98676381254 5081054.411100336 0);1298
node;1;3694;[1];POINT Z (410128.25851927116 5081053.411888067 0);1299
node;1;3697;[1];POINT Z (410129.02559131745 5081052.963756503 0);1300
node;1;3714;[1];POINT Z (410132.15342851664 5081052.269354435 0);1302
node;1;3719;[1];POINT Z (410130.52642833407 5081052.140163355 0);1303
node;1;3720;[1];POINT Z (410130.54459583 5081052.202740285 0);1304
node;1;3731;[1];POINT Z (410132.26041488093 5081051.872697445 0);1305
node;1;3732;[1];POINT Z (410120.21839305875 5081047.131990339 0);1306
node;1;3751;[1];POINT Z (410113.31095974665 5081057.129664224 0);1310
node;1;3753;[1];POINT Z (410113.9710454286 5081056.86724484 0);1311
node;1;3754;[1];POINT Z (410121.0745362997 5081056.6875884915 0);1312
